Topic,Count,Name,Representation,Representative_Docs
111,6,111_orthopedic_arthritis_impairments_mainly,"['orthopedic', 'arthritis', 'impairments', 'mainly', 'experiencing', 'used', 'pers', 'after', 'offer', 'wearable']","['arthritis and/or orthopedic impairments', 'arthritis and/or orthopedic impairments', 'arthritis and/or orthopedic impairments']"
112,6,112_irritations_usage_skin_might,"['irritations', 'usage', 'skin', 'might', 'lead', 'long', 'wearable', 'term', 'user', 'devices']","['long term usage of wearable devices might lead to user skin irritations', 'long term usage of wearable devices might lead to user skin irritations', 'long term usage of wearable devices might lead to user skin irritations']"
113,6,113_financially_burdensome_arrangements_old,"['financially', 'burdensome', 'arrangements', 'old', 'neurological', 'heavy', 'disorders', 'support', 'associated', 'costly']","['financially burdensome', 'financially burdensome', 'financially burdensome']"
114,6,114_families_resources_near_dementias,"['families', 'resources', 'near', 'dementias', 'longer', 'living', 'another', 'designed', 'stress', 'facilities']","['stress current facilities and resources designed to care for elders', 'challenges as families are often no longer living near one another', 'challenges as families are often no longer living near one another']"
115,6,115_hyperstimulation_ovarian_stimulation_gh,"['hyperstimulation', 'ovarian', 'stimulation', 'gh', 'utility', 'syndromes', 'syndrome', 'selective', 'protocols', 'clinical']","['clinical utility of combined gh/ovarian stimulation is limited', 'ovarian hyperstimulation', 'ovarian hyperstimulation syndrome']"
116,6,116_robbery_terror_attacks_tightly,"['robbery', 'terror', 'attacks', 'tightly', 'removal', 'injure', 'controlled', 'assessments', 'culture', 'domestic']","['robbery', 'robbery', 'removal from tightly controlled culture environments during manual assessments']"
117,6,117_casualties_bodily_cares_possibility,"['casualties', 'bodily', 'cares', 'possibility', 'family', 'risks', 'dependent', 'carer', 'human', 'accidents']","['human casualties', 'possibility of accidents when a carer or family dependent cares for a patient', 'human casualties']"
118,6,118_neglect_bath_re_wearing,"['neglect', 'bath', 're', 'wearing', 'getting', 'out', 'elders', 'bed', 'when', 'toileting']","['elders neglect re-wearing when getting out of bed or bath', 'elders neglect re-wearing when getting out of bed or bath', 'elders neglect re-wearing when getting out of bed or bath']"
119,6,119_share_addressable_six_twenty,"['share', 'addressable', 'six', 'twenty', 'others', 'imaging', 'percent', 'market', 'approximately', 'average']","['very limited addressable market', 'current technologies share certain drawbacks', 'average success rate of approximately twenty-six percent']"
120,6,120_infertility___,"['infertility', '', '', '', '', '', '', '', '', '']","['infertility', 'infertility', 'infertility']"
121,6,121_wish_uninterrupted_whenever_ecg,"['wish', 'uninterrupted', 'whenever', 'ecg', 'view', 'secured', 'projected', 'measuring', 'camera', 'clamping']","['current automated camera-based systems do not provide adequate functionality', 'measuring ecg is inconvenient for long-term monitoring', 'users must still change their focus whenever they wish to view the projected image']"
122,6,122_fertility_sub_poor_reduced,"['fertility', 'sub', 'poor', 'reduced', 'impaired', '', '', '', '', '']","['poor fertility', 'reduced fertility', 'reduced fertility']"
123,6,123_perception_image_acceptance_elders,"['perception', 'image', 'acceptance', 'elders', 'issues', 'due', 'elder', 'use', 'growing', 'limited']","[""limited acceptance and use due to elders' perception and image issues"", ""limited acceptance and use due to elders' perception and image issues"", ""limited acceptance and use due to elders' perception and image issues""]"
124,6,124_summoned_she_placements_he,"['summoned', 'she', 'placements', 'he', 'practical', 'activate', 'input', 'becoming', 'likely', 'inaccurate']","['insufficient data from practical sensor placements', 'if the user is unable to activate the input, no assistance is summoned', 'individual must recognize that he/she is in a situation in which help is likely to be needed']"
125,6,125_cycle_29_was_just,"['cycle', '29', 'was', 'just', 'birth', 'ivf', 'live', 'per', 'following', 'approximately']","['live birth rate, per cycle, following ivf was just 29%', 'live birth rate, per cycle, following ivf was just 29%', 'live birth rate, per cycle, following ivf was just 29%']"
126,6,126_cancer_biopsy_immunological_invasive,"['cancer', 'biopsy', 'immunological', 'invasive', 'factors', 'disease', '', '', '', '']","['cancer', 'cancer', 'cancer']"
127,5,127_stress_stall_impede_reliance,"['stress', 'stall', 'impede', 'reliance', 'degradation', '100', 'aids', 'even', 'billion', 'year']","['stress', 'physical degradation and reliance on aids', 'physical stress that may impede or even stall embryo development']"
128,5,128_embryonic_gene_phenotypes_aberrant,"['embryonic', 'gene', 'phenotypes', 'aberrant', 'cumulus', 'spermatogenesis', 'cells', 'mosaicism', 'expression', 'defects']","['high rate of early embryonic loss', 'high incidence of mosaicism and aberrant phenotypes', 'abnormal patterns of gene expression in cumulus cells']"
129,5,129_heat_exhaustion_incidences_risk,"['heat', 'exhaustion', 'incidences', 'risk', 'related', 'to', '', '', '', '']","['risk to heat exhaustion', 'risk to heat exhaustion', 'risk to heat exhaustion']"
130,5,130_transmitter_remote_range_base,"['transmitter', 'remote', 'range', 'base', 'then', 'travels', 'becomes', 'erroneously', 'unit', 'awareness']","['limited range of the remote transmitter', 'limited in that if a patient travels too far from the base unit, then the remote transmitter becomes out of range', 'limited range of the remote transmitter']"
131,5,131_farmers_access_middlemen_advantage,"['farmers', 'access', 'middlemen', 'advantage', 'information', 'taking', 'overall', 'shortage', 'providers', 'lack']","[""farmers' lack of access to information"", 'middlemen taking advantage of farmers lack of access to information', 'middlemen taking advantage of the farmers lack of access to information']"
132,5,132_speeding_heights_waist_accidentally,"['speeding', 'heights', 'waist', 'accidentally', 'adjust', 'bent', 'forget', 'instrument', 'height', 'typically']","['do not have a height control function to adjust for users of different heights', 'speeding', 'speeding']"
133,5,133_top_challenge_predicting_subjective,"['top', 'challenge', 'predicting', 'subjective', 'select', 'selection', 'truly', 'criterion', 'competence', 'quality']","['subjective morphological parameters are still a primary criterion to select healthy embryos', 'significant challenge in non-invasive selection of the top-quality embryo', 'significant challenge in non-invasive selection of the top-quality embryo']"
134,5,134_ulcers_pressure_late_admission,"['ulcers', 'pressure', 'late', 'admission', 'increases', 'antibiotic', 'staph', 'resistant', 'nosocomial', 'infections']","['late admission increases the risk of pressure ulcers', 'late admission increases the risk of pressure ulcers', 'late admission increases the risk of pressure ulcers']"
135,5,135_essential_expect_begins_party,"['essential', 'expect', 'begins', 'party', 'degrade', 'deployed', 'deteriorates', 'recovery', 'third', 'placing']","['essential services being incorrectly deployed', 'material ages with time and its ability to carry a load deteriorates', 'physiological status begins to dramatically degrade with time']"
136,5,136_powered_electricity_options_reaching,"['powered', 'electricity', 'options', 'reaching', 'presents', 'technology', 'unobtrusive', 'source', 'require', 'some']","['powered options require electricity and some power source', 'powered options require electricity', 'powered options require electricity']"
137,5,137_stroke___,"['stroke', '', '', '', '', '', '', '', '', '']","['stroke', 'stroke', 'stroke']"
138,5,138_developments_political_news_commodity,"['developments', 'political', 'news', 'commodity', 'regarding', 'weather', 'access', 'morphologic', 'static', 'criteria']","['lack of access to news regarding commodity, weather, and political developments', 'lack of access to news regarding commodity, weather, and political developments', 'lack of access to news regarding commodity, weather, and political developments']"
139,5,139_female_motility_sperm_autoimmune,"['female', 'motility', 'sperm', 'autoimmune', 'infertility', 'insufficient', '', '', '', '']","['female infertility', 'female infertility', 'female infertility']"
140,5,140_him_fearful_want_culturing,"['him', 'fearful', 'want', 'culturing', 'cyber', 'disruption', 'unprotected', 'go', 'bullying', 'abuser']","['varying levels of disruption to the culturing environment', 'victim may still be fearful that the abuser is following him or her', 'left unprotected in the event that they want to go out']"
141,5,141_neurological_functionality_locomotive_physiological,"['neurological', 'functionality', 'locomotive', 'physiological', 'illnesses', 'professionals', 'paralysis', 'shortage', 'responses', 'impact']","['neurological illnesses that impact locomotive responses', 'neurological physiological functionality', 'neurological physiological functionality']"
142,5,142_fear_psychological_effects_wages,"['fear', 'psychological', 'effects', 'wages', 'distress', 'high', 'individual', 'loss', 'of', 'in']","['high psychological effects of fear', 'high psychological effects of fear', 'high psychological effects of fear']"
143,5,143_appetite_gain_excessive_loss,"['appetite', 'gain', 'excessive', 'loss', 'weight', 'of', '', '', '', '']","['loss of appetite', 'loss of appetite', 'loss of appetite']"
144,5,144_maximum_ambient_instead_unusually,"['maximum', 'ambient', 'instead', 'unusually', 'inactive', 'sores', 'ease', 'sensors', 'resident', 'away']","['need for a portable apparatus for ease of transportation and use', 'inability to accurately detect whether a resident within a monitored home has been unusually inactive or is instead away from the home', 'ambient sensors are expensive, invasive, and cumbersome']"
145,5,145_shuffling_unwieldy_stair_wider,"['shuffling', 'unwieldy', 'stair', 'wider', 'separating', 'front', 'rear', 'depth', 'distance', 'negatively']","['unstable and unwieldy on stairs', 'distance separating front and rear legs being wider than a typical stair step depth', 'shuffling movement during walking']"
146,5,146_collisions_traffic_wake_manipulating,"['collisions', 'traffic', 'wake', 'manipulating', 'assistants', 'sleep', 'encountered', 'patterns', 'difficulties', 'users']","['traffic collisions', 'traffic collisions', 'traffic collisions']"
147,5,147_reproduction_tendency_failing_infertility,"['reproduction', 'tendency', 'failing', 'infertility', 'human', 'is', 'of', '', '', '']","['infertility', 'tendency of infertility', 'human reproduction is failing']"
148,5,148_frailty_diagnosis_diagnose_developing,"['frailty', 'diagnosis', 'diagnose', 'developing', 'unmet', 'methods', 'systems', 'devices', 'need', 'in']","['frailty', 'frailty', 'frailty']"
149,5,149_longer_spends_helpless_spend,"['longer', 'spends', 'helpless', 'spend', 'had', 'situation', 'input', 'activate', 'summon', 'manually']","['longer a person had to spend injured and without help', 'the longer a person spends in a helpless situation', 'longer a person spends in a helpless situation']"
150,5,150_higher_alone_being_risk,"['higher', 'alone', 'being', 'risk', 'of', '', '', '', '', '']","['higher risk of being alone', 'higher risk of being alone', 'higher risk of being alone']"
151,5,151_sensitivity_known_abducted_repeated,"['sensitivity', 'known', 'abducted', 'repeated', 'low', 'systems', 'such', 'success', 'rates', 'people']","['people are abducted', 'low sensitivity for such known systems', 'low sensitivity for known systems']"
152,5,152_member_outdoor_force_suspension,"['member', 'outdoor', 'force', 'suspension', 'differing', 'rough', 'heights', 'difference', 'vertically', 'trouble']","['difference in the motion between the human body and the support member', 'not designed to provide adequate suspension for mobility over rough outdoor surfaces', 'not vertically adjustable to accommodate users of differing heights']"
153,5,153_opportunities_members_issues_balance,"['opportunities', 'members', 'issues', 'balance', 'operate', 'staff', 'stability', 'number', 'other', 'require']","['issues in balance', 'balance and stability issues', 'limited number of staff members']"
154,5,154_begin_breaking_muscle_accomplish,"['begin', 'breaking', 'muscle', 'accomplish', 'cells', 'wrist', 'strain', 'allows', 'tasks', 'positions']","['muscle strain', 'need for a device that allows one to accomplish these tasks from a variety of positions on the bed', 'compression causes muscle cells to begin breaking down']"
155,5,155_backs_ligaments_musculoskeletal_surgical,"['backs', 'ligaments', 'musculoskeletal', 'surgical', 'post', 'incidents', 'intervention', 'surgery', 'task', 'muscles']","['transfer task-related musculoskeletal injuries', 'surgical intervention associated with age', 'high incidents of injuries to their backs, muscles or ligaments']"
156,5,156_lh_deploy_serum_targeting,"['lh', 'deploy', 'serum', 'targeting', 'surges', 'seats', 'fast', 'store', 'premature', 'levels']","['difficult to deploy and store seats', 'premature lh surges', 'high serum lh levels']"
157,5,157_variable_ill_potential_term,"['variable', 'ill', 'potential', 'term', 'defined', 'implantation', 'development', 'often', 'for', 'and']","['variable, and often ill-defined, potential for implantation and development to term', 'variable, and often ill-defined, potential for implantation and development to term', 'variable, and often ill-defined, potential for implantation and development to term']"
158,5,158_occupational_givers_200_yearly,"['occupational', 'givers', '200', 'yearly', 'employees', 'injuries', 'work', 'among', 'handling', 'suffer']","['employees in nursing and personal care facilities suffer more than 200,000 patient-handling injuries yearly', 'occupational injuries to the care givers', 'occupational injuries to the care givers']"
159,5,159_hospitalization_extremely_hospitalizations_safely,"['hospitalization', 'extremely', 'hospitalizations', 'safely', 'adequate', 'transfer', 'number', 'large', 'one', 'patient']","['extremely difficult for one person to safely transfer a patient', 'hospitalization', 'hospitalization']"
160,5,160_trust_shortfall_fund_insurers,"['trust', 'shortfall', 'fund', 'insurers', 'government', 'financial', 'security', 'burden', 'social', 'covered']","['financial burden on the government', 'shortfall in social security trust fund', 'shortfall in social security trust fund']"
161,5,161_factors_environmental_genetic_,"['factors', 'environmental', 'genetic', '', '', '', '', '', '', '']","['environmental factors', 'environmental factors', 'environmental factors']"
162,5,162_death_illness_mortality_sudden,"['death', 'illness', 'mortality', 'sudden', '', '', '', '', '', '']","['death', 'sudden illness', 'death']"
163,5,163_lh_levels_radio_antiquated,"['lh', 'levels', 'radio', 'antiquated', 'participation', 'active', 'low', 'system', 'require', 'user']","['low lh levels', 'low lh levels', 'low lh levels']"
164,5,164_egg_decline_quality_fecundity,"['egg', 'decline', 'quality', 'fecundity', 'production', 'decreased', 'impaired', 'in', '', '']","['decline in egg quality', 'decline in egg quality', 'decline in egg quality']"
165,5,165_establishing_logging_desired_values,"['establishing', 'logging', 'desired', 'values', 'involved', 'behavior', 'routine', 'specific', 'improved', 'mobile']","['lack of compliance logging and monitoring system for routine activities', 'improved systems and methods for establishing patterns of social behavior for users of mobile devices are desired', 'record specific values only up to the alarm']"
166,4,166_caretaking_rooms_video_institution,"['caretaking', 'rooms', 'video', 'institution', 'analysis', 'regular', 'congestion', 'neglect', 'motion', 'activity']","['neglect of regular motion', 'human activity analysis from video', 'monitoring persons in rooms of a caretaking institution']"
167,4,167_unoccupied_folding_naturally_geometry,"['unoccupied', 'folding', 'naturally', 'geometry', 'places', 'autonomous', 'balanced', 'mechanisms', 'confined', 'vehicles']","['unoccupied autonomous vehicles', ""geometry of these devices places the users' body in a position which is not naturally balanced"", 'complicated mechanisms making the folding of the walker difficult']"
168,4,168_injectable_drugs_painful_intake,"['injectable', 'drugs', 'painful', 'intake', 'even', 'fertility', 'uncomfortable', 'daily', 'secondary', 'primary']","['primary or secondary infertility', 'intake of daily injectable fertility drugs is uncomfortable and even painful', 'intake of daily injectable fertility drugs is uncomfortable and even painful']"
169,4,169_catastrophic_stationary_auxiliary_consequences,"['catastrophic', 'stationary', 'auxiliary', 'consequences', 'equipment', 'heavy', 'health', 'patient', 'expensive', 'is']","['heavy, stationary equipment', 'catastrophic health consequences to the patient', 'catastrophic health consequences to the patient']"
170,4,170_wearable_monitors_compromised_acceptance,"['wearable', 'monitors', 'compromised', 'acceptance', 'otherwise', 'functionality', 'disadvantages', 'several', 'real', 'suffer']","[""only monitors user's activities in real time"", 'functionality of the wearable device is otherwise compromised', 'wearable devices suffer from limited acceptance and use']"
171,4,171_hip_shoulder_fractures_pelvic,"['hip', 'shoulder', 'fractures', 'pelvic', 'osteoporosis', 'fracture', 'bone', 'problems', 'patients', 'with']","['pelvic fracture', 'hip or shoulder fractures', 'hip fractures']"
172,4,172_farmers_information_twenty_six,"['farmers', 'information', 'twenty', 'six', 'access', 'middlemen', 'advantage', 'date', 'everyone', 'percent']","['average success rate of approximately twenty-six percent', 'middlemen taking advantage of the farmers lack of access to information', 'farmers often lack relevant and up-to-date information']"
173,4,173_fast_pendant_response_needing,"['fast', 'pendant', 'response', 'needing', 'medical', 'conditions', 'emergency', 'that', 'have', 'require']","['medical conditions needing fast emergency response', 'individuals that have medical conditions that may require fast emergency response', 'individuals that have medical conditions that may require fast emergency response']"
174,4,174_giver_messaging_informal_service,"['giver', 'messaging', 'informal', 'service', 'burden', 'automated', 'little', 'large', 'space', 'between']","['lack of automated messaging service to the informal caregivers', 'large burden on the care giver', 'large burden on the care giver']"
175,4,175_food_recognition_preparations_quantities,"['food', 'recognition', 'preparations', 'quantities', 'intake', 'confusion', 'appropriate', 'about', 'lack', 'of']","['lack of recognition of food preparations', 'lack of recognition of food preparations', 'lack of recognition of food preparations']"
176,4,176_supervision_daily_specialized_transport,"['supervision', 'daily', 'specialized', 'transport', 'activities', 'vehicle', 'accident', 'times', 'large', 'no']","['require a large or specialized vehicle for transport', 'supervision of daily activities', 'supervision of daily activities']"
177,4,177_structural_eat_investment_determine,"['structural', 'eat', 'investment', 'determine', 'forgetting', 'sophistication', 'vehicles', 'needed', 'disadvantages', 'prior']","['forgetting to eat', 'lack of sophistication needed to determine appropriate investment vehicles', 'existing devices lack structural support']"
178,4,178_unsafe_try_uncomfortable_family,"['unsafe', 'try', 'uncomfortable', 'family', 'setting', 'staff', 'stand', 'designed', 'dangerous', 'patient']","['difficulty or dangerous to the patient, medical staff or family to try to stand the patient', 'uncomfortable and unsafe for the patient', 'uncomfortable and unsafe for the patient']"
179,4,179_tilt_sensor_lie_same,"['tilt', 'sensor', 'lie', 'same', 'wants', 'drawbacks', 'wearer', 'infrastructure', 'room', 'disabling']","['multiple people are present in the same room', 'tilt sensor has drawbacks', 'tilt sensor has drawbacks including disabling it each time the wearer wants to lie down']"
180,4,180_limp_accurately_store_awkward,"['limp', 'accurately', 'store', 'awkward', 'access', 'move', 'difficult', 'condition', 'use', 'person']","['difficult to move and to store', 'limp', ""difficult to accurately access a person's condition""]"
181,4,181_tipping_untimely_rescue_hopping,"['tipping', 'untimely', 'rescue', 'hopping', 'confidence', 'lower', '', '', '', '']","['hopping', 'tipping', 'untimely rescue']"
182,4,182_compromising_automation_consequences_serious,"['compromising', 'automation', 'consequences', 'serious', 'improved', 'safety', 'bed', 'health', 'patient', 'systems']","['compromising the safety of the bed', ""serious consequences to the patient's health"", ""serious consequences to the patient's health""]"
183,4,183_simplistic_addressable_others_solution,"['simplistic', 'addressable', 'others', 'solution', 'overly', 'market', 'complete', 'transferring', 'dependence', 'upon']","['dependence upon the care of others', 'overly simplistic devices that do not provide a complete solution', 'very limited addressable market']"
184,4,184_disorders_cognitive_related_,"['disorders', 'cognitive', 'related', '', '', '', '', '', '', '']","['related cognitive disorders', 'related cognitive disorders', 'related cognitive disorders']"
185,4,185_hypothermia_late_increases_admission,"['hypothermia', 'late', 'increases', 'admission', 'risk', 'the', 'of', '', '', '']","['late admission increases the risk of hypothermia', 'late admission increases the risk of hypothermia', 'late admission increases the risk of hypothermia']"
186,4,186_parkinson_onset_chronic_diseases,"['parkinson', 'onset', 'chronic', 'diseases', 'disease', 'such', 'dementia', 'selection', 'as', 'available']","['onset of dementia', ""chronic diseases such as parkinson's disease"", ""chronic diseases such as parkinson's disease""]"
187,4,187_ohss_emergent_prone_events,"['ohss', 'emergent', 'prone', 'events', 'risk', 'certain', 'persons', 'at', 'may', 'be']","['risk of ohss', 'risk of ohss', 'risk of ohss']"
188,4,188_effects_negative_physiological_emotional,"['effects', 'negative', 'physiological', 'emotional', 'psychological', 'on', 'patient', 'adverse', 'physical', 'the']","['negative psychological effects on the patient', 'negative physiological effects on the patient', 'negative physiological effects on the patient']"
189,4,189_harm_emergent_emergencies_prone,"['harm', 'emergent', 'emergencies', 'prone', 'events', 'certain', 'personal', 'risks', 'persons', 'potential']","['personal emergencies', 'at risk persons may be prone to certain emergent events', 'increased risk of harm']"
190,4,190_vomiting_impotence_degradation_functions,"['vomiting', 'impotence', 'degradation', 'functions', 'discomfort', 'living', 'user', 'their', 'in', '']","['degradation in their living functions', 'impotence', 'vomiting']"
191,4,191_occurrence_detecting_predict_detect,"['occurrence', 'detecting', 'predict', 'detect', 'falls', 'real', 'conventional', 'detection', 'do', 'individual']","['conventional monitoring systems do not detect falls in real time, or predict a risk of a fall', 'detecting the occurrence of falls', 'detecting the occurrence of falls']"
192,4,192_looking_restrained_medicament_possibly,"['looking', 'restrained', 'medicament', 'possibly', 'medium', 'single', 'injure', 'culture', 'fully', 'vulnerable']","['single culture medium', 'vulnerable individuals not capable of fully looking after themselves', 'possibly restrained stability of the medicament']"
193,4,193_zona_pellucida_escape_blastocyst,"['zona', 'pellucida', 'escape', 'blastocyst', 'differential', 'transplanted', 'arrested', 'management', 'failure', 'embryos']","['arrested development of the transplanted blastocyst', 'failure of the blastocyst to escape from the zona pellucida', 'failure of the blastocyst to escape from the zona pellucida']"
194,4,194_nor_afford_attendant_household,"['nor', 'afford', 'attendant', 'household', 'simply', 'intensive', 'economically', 'labor', 'accommodate', 'feasible']","['not economically feasible for many individuals', 'average household simply cannot accommodate nor afford a lift', 'high attendant social cost']"
195,4,195_hour_feeling_dehydration_change,"['hour', 'feeling', 'dehydration', 'change', 'capabilities', 'uncomfortable', 'stress', 'individual', 'may', 'user']","['dehydration', 'user feeling uncomfortable', ""individual's capabilities may change from hour to hour""]"
196,4,196_staffing_raise_child_staff,"['staffing', 'raise', 'child', 'staff', 'caring', 'even', 'burden', 'nursing', 'risks', 'persons']","['child related risks', 'staffing needs for monitoring and caring for persons', 'difficult even for the nursing staff to raise the person']"
197,4,197_accessible_chaos_cellular_circuits,"['accessible', 'chaos', 'cellular', 'circuits', 'overloaded', 'congestion', 'worn', 'subject', 'must', 'all']","['traffic chaos', 'overloaded cellular circuits', 'device must be worn or be accessible by the subject at all times']"
198,4,198_altering_pulling_clamping_forces,"['altering', 'pulling', 'clamping', 'forces', 'communication', 'furniture', 'accidental', 'complex', 'device', 'large']","['accidental pulling of the device', 'large forces on the clamping device', 'altering the furniture']"
199,4,199_halted_unlikely_voluntarily_slow,"['halted', 'unlikely', 'voluntarily', 'slow', 'rush', 'posts', 'recovery', 'unreliable', 'specific', 'child']","['specific person is unlikely to rush home', 'slow or halted recovery', 'child voluntarily posts personal information']"
200,4,200_telephone_reach_hard_spends,"['telephone', 'reach', 'hard', 'spends', 'unable', 'helpless', 'incapacitated', 'longer', 'move', 'get']","['hard to move or transfer', 'the longer a person spends helpless', 'unable to reach a telephone']"
201,4,201_environments_countries_vivo_illegal,"['environments', 'countries', 'vivo', 'illegal', 'differ', 'culture', 'program', 'injuring', 'continue', 'uncertainty']","['illegal in certain countries', 'in vitro culture environments differ from in vivo environments', 'uncertainty whether the social security program will continue to remain viable']"
202,4,202_autoantibodies_immunological_autoimmune_reactions,"['autoantibodies', 'immunological', 'autoimmune', 'reactions', 'unknown', 'cancer', 'factors', 'long', 'term', 'increased']","['unknown long-term cancer risk', 'autoimmune reactions', 'increased autoantibodies']"
203,4,203_oneself_fades_likewise_practical,"['oneself', 'fades', 'likewise', 'practical', 'vulgarity', 'completely', 'independent', 'isolation', 'some', 'take']","['vulgarity', 'not practical for some people to live a completely independent life', 'ability to take care of oneself often likewise fades']"
204,4,204_aneuploidy_breast_endometrial_aneuploid,"['aneuploidy', 'breast', 'endometrial', 'aneuploid', 'prevalence', 'predict', 'cancer', 'women', 'rates', 'older']","['risk of ovarian, endometrial and breast cancer', 'inability to predict aneuploidy rates', 'higher prevalence of aneuploidy in older women']"
205,4,205_metal_ineffectively_pushing_pulling,"['metal', 'ineffectively', 'pushing', 'pulling', 'application', 'strain', 'forces', 'managing', 'ridden', 'upper']","['upper body strain', 'ineffectively managing the weight transfer to a metal walker', 'application of physical pushing and/or pulling forces to the bed-ridden person']"
206,4,206_overdose_debilitated_hazardous_car,"['overdose', 'debilitated', 'hazardous', 'car', 'accidents', 'danger', 'material', 'accident', 'due', 'an']","['debilitated due to accidents', 'hazardous material accidents', 'danger of an overdose']"
207,4,207_connectivity_features_measures_incorporate,"['connectivity', 'features', 'measures', 'incorporate', 'breakdown', 'infrastructure', 'social', 'limited', 'failure', 'and']","['failure to incorporate social connectivity measures', 'limited connectivity and features', 'limited connectivity and features']"
208,4,208_insurance_budgetary_restrictions_covered,"['insurance', 'budgetary', 'restrictions', 'covered', 'society', 'financial', 'burden', 'costs', 'increased', 'by']","['financial burden on society', 'not covered by insurance', 'budgetary or insurance restrictions']"
209,4,209_bend_waiting_pick_heavily,"['bend', 'waiting', 'pick', 'heavily', 'object', 'unsuitable', 'leaning', 'lying', 'rely', 'stairs']","['waiting lying on the floor', 'limitations in the ability of the individual to bend over to pick up an object', 'need to rely heavily on leaning on a walker']"
210,4,210_workplace_200_yearly_employees,"['workplace', '200', 'yearly', 'employees', 'work', 'handling', 'suffer', '000', 'injured', 'nursing']","['work-related injuries', 'workplace injury as a result of lifting and moving patients', 'employees in nursing and personal care facilities suffer more than 200,000 patient-handling injuries yearly']"
211,4,211_load_cognitive_overload_function,"['load', 'cognitive', 'overload', 'function', 'increased', '', '', '', '', '']","['cognitive overload', 'cognitive load', 'increased cognitive load']"
212,4,212_realize_unavailable_currently_server,"['realize', 'unavailable', 'currently', 'server', 'transmission', 'private', 'activities', 'remote', 'failure', 'that']","['failure to realize that activities are currently unavailable', 'failure to realize that activities are currently unavailable', 'failure to realize that activities are currently unavailable']"
213,4,213_unexpectedly_trips_tripping_trip,"['unexpectedly', 'trips', 'tripping', 'trip', 'concerns', 'hazards', 'hazard', 'regarding', 'serious', 'safety']","['tripping hazards', 'unexpectedly trips over', 'serious concerns regarding the safety of elderly people living at home']"
214,4,214_constraints_occur_costs_facility,"['constraints', 'occur', 'costs', 'facility', 'financial', 'additional', 'move', 'costly', 'increased', 'to']","['costly move to a facility', 'financial constraints', 'additional costs to occur']"
215,4,215_inconveniences_added_erroneous_decisions,"['inconveniences', 'added', 'erroneous', 'decisions', 'inconsistent', 'results', 'little', 'additional', 'support', 'no']","['additional inconveniences', 'erroneous decisions', 'little or no added support']"
216,4,216_cattle_transferred_per_receptivity,"['cattle', 'transferred', 'per', 'receptivity', 'conception', 'implantation', 'compromised', '40', 'embryos', 'range']","['conception rates of cattle range from 40% to 50%', 'low implantation rate per transferred embryos', 'low implantation rate per transferred embryos']"
217,4,217_recovering_surgery_persons_sufficient,"['recovering', 'surgery', 'persons', 'sufficient', 'rise', 'feet', 'weak', 'muscles', 'musculoskeletal', 'function']","['decline in both musculoskeletal and physical function', 'elderly user or a user recovering from surgery may be weak', 'elderly person or a person with reduced mobility and do not have sufficient muscles to rise to their feet by their own']"
218,4,218_genetic_factors_diet_environmental,"['genetic', 'factors', 'diet', 'environmental', 'influences', 'stress', 'such', 'as', 'and', '']","['environmental influences such as diet and stress', 'genetic factors', 'genetic factors']"
219,4,219_ambulatory_wheels_promote_adjacent,"['ambulatory', 'wheels', 'promote', 'adjacent', 'relative', 'assist', 'good', 'difference', 'stumble', 'make']","['large difference in height between adjacent stairs', 'wheels may make the ambulatory assist device move more quickly', 'stumble relative to the ambulatory assist device']"
220,4,220_unnatural_stigmatizing_abort_character,"['unnatural', 'stigmatizing', 'abort', 'character', 'tendency', 'attached', 'sensitivity', 'further', 'known', 'leading']","['tendency to abort', 'unnatural position leading to further physical complications', 'stigmatizing character attached with the use of these']"
221,4,221_movement_accomplish_arise_particularly,"['movement', 'accomplish', 'arise', 'particularly', 'arms', 'easily', 'positions', 'forward', 'seated', 'rise']","['inability to easily rise back up', 'difficult to accomplish arms-forward movement', 'movement required to arise from a seated position particularly difficult']"
222,3,222_summon_incapacitated_suffering_indication,"['summon', 'incapacitated', 'suffering', 'indication', 'inappropriate', 'interest', 'near', 'condition', 'help', 'unable']","['lack of indication of inappropriate persons near the person of interest', 'suffering an incapacitated condition and unable to summon help', 'suffering an incapacitated condition and unable to summon help']"
223,3,223_placenta_formation_hypertensive_preeclampsia,"['placenta', 'formation', 'hypertensive', 'preeclampsia', 'leading', 'early', 'cause', 'disorders', 'pregnancy', 'in']","['leading cause of preeclampsia', 'hypertensive disorders of pregnancy', 'formation of the placenta in early pregnancy']"
224,3,224_memory_reduction_function_short,"['memory', 'reduction', 'function', 'short', 'cognitive', 'long', 'term', 'loss', 'in', 'and']","['short and long term memory loss', 'reduction in memory and cognitive function', 'reduction in memory and cognitive function']"
225,3,225_transitional_phase_address_facilitate,"['transitional', 'phase', 'address', 'facilitate', 'adequately', 'rigid', 'structure', 'where', 'burdensome', 'walkers']","['rigid structure walkers require burdensome lifting', 'devices do not facilitate walking where possible', 'traditional walking assist devices do not adequately address a transitional phase']"
226,3,226_socially_positioned_handles_inconveniently,"['socially', 'positioned', 'handles', 'inconveniently', 'unobtrusive', 'acceptable', 'connect', 'convenient', 'manner', 'accurate']","['not possible to connect equipment short-term', 'lack of devices and systems that allow monitoring of a person in an accurate, convenient, unobtrusive, and socially acceptable manner', 'inconveniently positioned handles']"
