Topic,Count,Name,Representation,Representative_Docs
109,6,109_wearable_alert_existing_personal,"['wearable', 'alert', 'existing', 'personal', 'response', 'transmitter', 'worn', 'necessity', 'systems', 'devices']","['wearable alert systems', 'existing personal emergency response systems (pers) are wearable devices', 'existing personal emergency response systems are wearable devices']"
110,5,110_electricity_consumption_powered_options,"['electricity', 'consumption', 'powered', 'options', 'power', 'subjectworn', 'energy', 'source', 'sensing', 'some']","['energy consumption of a motion sensing device', 'powered options require electricity and some power source', 'powered options require electricity']"
111,5,111_stress_acting_stressors_spine,"['stress', 'acting', 'stressors', 'spine', 'various', 'increase', 'amount', 'treatment', 'success', 'significant']","['limited success in treatment of various stressors', 'stress', 'increase in the amount of stress acting on the spine']"
112,4,112_fsh_stimulation_ghovarian_initial,"['fsh', 'stimulation', 'ghovarian', 'initial', 'utility', 'exposure', 'doses', 'respond', 'prolonged', 'clinical']","['prolonged exposure to high levels of fsh', 'poor response to fsh stimulation', 'failure to respond to the initial doses of fsh']"
113,7,113_office_doctors_diagnostic_transported,"['office', 'doctors', 'diagnostic', 'transported', 'facility', 'transporting', 'has', 'evaluation', 'transportation', 'other']","[""patient has to be transported to the doctor's office"", ""transportation to the doctor's office or other diagnostic facility"", ""patient has to be transported to the doctor's office or other diagnostic facility""]"
114,4,114_advised_admitted_assisted_attrition,"['advised', 'admitted', 'assisted', 'attrition', 'ratios', 'patienttostaff', 'facilities', 'living', 'get', 'providers']","['high patient-to-staff ratios at assisted living facilities', 'advised to get admitted to home care', 'advised to get admitted to assisted living facilities']"
115,4,115_predominately_hand_pushbutton_accomplish,"['predominately', 'hand', 'pushbutton', 'accomplish', 'hold', 'onetime', 'second', 'tasks', 'allows', 'requiring']","['predominately manual devices requiring the assistance of a second person', 'need for a device that allows one to accomplish these tasks from a variety of positions on the bed', 'devices require the user to hold a handle with each hand']"
116,4,116_recovery_slow_halted_brethren,"['recovery', 'slow', 'halted', 'brethren', 'expect', 'slowly', 'recover', 'younger', 'complete', 'rehabilitation']","['recover more slowly than their younger brethren', 'slow or halted recovery', 'difficult to expect their complete recovery']"
117,6,117_gait_mechanics_pathological_altered,"['gait', 'mechanics', 'pathological', 'altered', 'inconsistent', 'allow', 'disorders', 'normal', 'balance', 'do']","['inconsistent gait', 'pathological balance and gait disorders', 'altered gait mechanics']"
118,4,118_stigma_character_stigmatizing_stigmatised,"['stigma', 'character', 'stigmatizing', 'stigmatised', 'surrounding', 'invalid', 'attached', 'fear', 'discomfort', 'mental']","['stigmatizing character attached with the use of these', 'invalid stigma', 'stigma surrounding mental health']"
119,5,119_prior_art_disadvantages_short,"['prior', 'art', 'disadvantages', 'short', 'solutions', 'devices', 'complete', 'providing', 'too', 'complex']","['prior art assistance devices falling short of providing complete solutions', 'disadvantages of the prior art', 'disadvantages of prior art devices']"
120,7,120_aggregate_hospitalizations_beds_nonadherence,"['aggregate', 'hospitalizations', 'beds', 'nonadherence', 'hospital', 'hospitalization', 'admissions', 'related', 'number', 'large']","['large number of hospitalizations', 'expensive hospital beds', 'aggregate cost of hospital admissions related to medication non-adherence']"
121,6,121_allow_technologies_available_capable,"['allow', 'technologies', 'available', 'capable', 'addresses', 'victimassisting', 'if', 'given', 'finding', 'currently']","['need for a device, system and method of use that addresses the various disadvantages associated with currently victim-assisting technology', 'current technologies available allow for a person to be capable of finding assistance themselves if they are away from those locations', 'current technologies available allow for assistance to be given to a person if the person is at specific location']"
122,5,122_fees_monitoring_costly_ongoing,"['fees', 'monitoring', 'costly', 'ongoing', 'disadvantages', 'manual', 'supervision', 'personal', 'human', 'cost']","['costs and disadvantages of personal assistance monitoring systems', 'costly ongoing fees for monitoring', 'manual monitoring by human supervision is costly']"
123,6,123_sudden_inactivity_declines_abort,"['sudden', 'inactivity', 'declines', 'abort', 'tendency', 'responses', 'orientation', 'awareness', 'change', 'activity']","['inactivity', 'sudden change of activity (or inactivity)', 'severe and sudden declines in orientation, awareness and responses']"
124,4,124_intended_essential_deployed_departments,"['intended', 'essential', 'deployed', 'departments', 'interoperability', 'incorrectly', 'provider', 'suitable', 'services', 'being']","['lack of interoperability between departments', 'provider not being able to complete all of the intended activities', 'essential services being incorrectly deployed']"
125,14,125_age_old_ages_material,"['age', 'old', 'ages', 'material', 'advanced', 'time', 'with', '', '', '']","['age', 'advanced age', 'old age']"
126,4,126_hearing_hardofhearing_hearingimpaired_calls,"['hearing', 'hardofhearing', 'hearingimpaired', 'calls', 'poor', 'loss', 'increased', 'difficulty', 'patients', 'emergency']","['poor hearing of hard-of-hearing patients', 'difficulty with hearing', 'increased loss of hearing']"
127,4,127_accidents_fatal_debilitated_hazardous,"['accidents', 'fatal', 'debilitated', 'hazardous', 'instrument', 'material', 'without', 'due', 'walking', 'increased']","['hazardous material accidents', 'increased risk of fatal accidents without the walking instrument', 'fatal accidents']"
128,4,128_pull_lumbago_iv_uneven,"['pull', 'lumbago', 'iv', 'uneven', 'elopement', 'gait', '', '', '', '']","['elopement', 'iv pull', 'uneven gait']"
129,3,129_level_estimation_intensity_insufficiently,"['level', 'estimation', 'intensity', 'insufficiently', 'pain', 'improving', 'fallrelated', 'accurate', 'detect', 'generally']","['vulnerable to monitoring of falls and/or other emergency situations', 'estimation of user pain level and intensity following a fall event is generally insufficiently accurate', ""improving pers ability to detect a user's fall-related pain level""]"
130,3,130_conceptuses_aneuploidies_aneuploid_aneuploidy,"['conceptuses', 'aneuploidies', 'aneuploid', 'aneuploidy', 'predict', 'prior', 'inability', 'rates', 'to', '']","['aneuploidies', 'inability to predict aneuploidy rates', 'prior aneuploid conceptuses']"
131,6,131_oldage_memory_agerelated_neurological,"['oldage', 'memory', 'agerelated', 'neurological', 'increasing', 'disorders', 'decline', 'cognitive', 'associated', 'age']","['age-related cognitive decline', 'neurological disorders associated with old-age', 'memory loss increasing with age']"
132,3,132_instrument_transitional_purchase_phase,"['instrument', 'transitional', 'purchase', 'phase', 'address', 'walking', 'adequately', 'accidentally', 'forget', 'traditional']","['accidentally forget the walking instrument', 'traditional walking assist devices do not adequately address a transitional phase', 'have to purchase another walking instrument']"
133,3,133_imaging_automated_conduct_camerabased,"['imaging', 'automated', 'conduct', 'camerabased', 'fashion', 'adequate', 'functionality', 'evaluation', 'methods', 'conventional']","['current automated camera-based systems do not provide adequate functionality', 'limitations of conventional imaging methods', 'inability to conduct the imaging and evaluation in an automated fashion']"
134,3,134_ambulatory_assist_huge_volume,"['ambulatory', 'assist', 'huge', 'volume', 'relative', 'wheels', 'stumble', 'make', 'device', 'quickly']","['huge volume of the walker device', 'stumble relative to the ambulatory assist device', 'wheels may make the ambulatory assist device move more quickly']"
135,3,135_interest_indication_spending_inappropriate,"['interest', 'indication', 'spending', 'inappropriate', 'near', 'identification', 'persons', 'accurately', 'access', 'condition']","[""difficult to accurately access a person's condition"", 'no identification of other persons spending time with the person of interest', 'lack of indication of inappropriate persons near the person of interest']"
136,4,136_technologies_nonelectronic_these_everyone,"['technologies', 'nonelectronic', 'these', 'everyone', 'exists', 'functionality', 'benefit', 'able', 'system', 'limited']","['need exists for a non-electronic system', 'not everyone is able to benefit from these technologies', 'limited functionality of these technologies']"
137,3,137_victim_scared_feel_comfortable,"['victim', 'scared', 'feel', 'comfortable', 'safe', 'confused', 'helpless', 'andor', 'may', 'not']","['victim helpless', 'victim may not feel safe or comfortable', 'victim confused and/or scared']"
138,6,138_ulcers_pressure_sores_painful,"['ulcers', 'pressure', 'sores', 'painful', 'discomfort', 'bed', 'physical', 'or', '', '']","['physical discomfort', 'painful pressure ulcers or bed sores', 'pressure ulcers']"
139,10,139_supervision_feasible_continuous_economically,"['supervision', 'feasible', 'continuous', 'economically', 'accident', 'times', 'no', 'is', 'not', 'emergency']","['no supervision in times of accident or emergency', 'continuous supervision is not economically feasible', 'continuous supervision is not feasible']"
140,3,140_battery_power_electric_drained,"['battery', 'power', 'electric', 'drained', 'adds', 'this', 'form', 'operate', 'storage', 'most']","['drained battery', 'most devices operate on electric or battery power', 'storage for this power in battery form adds weight']"
141,3,141_injections_injecting_inject_how,"['injections', 'injecting', 'inject', 'how', 'themselves', 'confused', 'complicated', 'uncomfortable', 'about', 'patients']","['injections can be complicated and uncomfortable', 'patients are often confused about how to inject themselves', 'patients are injecting themselves']"
142,4,142_delay_global_delaying_first,"['delay', 'global', 'delaying', 'first', 'aid', 'times', 'development', 'response', 'emergency', 'in']","['delaying first aid', 'global development delay', 'delay in emergency response times']"
143,3,143_onetime_limitation_procedures_evaluation,"['onetime', 'limitation', 'procedures', 'evaluation', 'current', 'method', 'assessment', 'selection', 'function', 'of']","['one-time assessment of function', 'limitation of the current evaluation method', 'current selection procedures']"
144,3,144_communication_consist_medium_processes,"['communication', 'consist', 'medium', 'processes', 'transmitted', 'once', 'demands', '911', 'include', 'using']","['demands on communication processes', '9-1-1 “call” to include or to consist of only a communication using some other medium', 'very large amount of data must be transmitted at once']"
145,3,145_cane_rolling_hinged_upset,"['cane', 'rolling', 'hinged', 'upset', 'steering', 'canes', 'leg', 'rear', 'length', 'front']","['rolling canes suffer from a number of disadvantages', 'fixed length of cane or crutch may upset a balance', 'front leg is hinged to the rear leg to enable steering of the rolling cane']"
146,3,146_tilt_sensor_drawbacks_lie,"['tilt', 'sensor', 'drawbacks', 'lie', 'disabling', 'wants', 'has', 'wearer', 'including', 'each']","['tilt sensor drawbacks', 'tilt sensor has drawbacks', 'tilt sensor has drawbacks including disabling it each time the wearer wants to lie down']"
147,3,147_speed_pedestrian_norm_slower,"['speed', 'pedestrian', 'norm', 'slower', 'pedestrians', 'based', 'motion', 'system', 'moving', 'current']","['slower moving pedestrians', 'speed of motion or walking speed of a pedestrian', 'current system is based on pedestrian speed that is the norm']"
148,7,148_challenged_physically_individuals_patient,"['challenged', 'physically', 'individuals', 'patient', '', '', '', '', '', '']","['physically challenged individuals', 'physically challenged patient', 'physically challenged']"
149,5,149_procedure_procedures_expensive_cost,"['procedure', 'procedures', 'expensive', 'cost', 'difficult', 'and', 'the', 'of', '', '']","['cost of the procedures', 'expensive procedure', 'difficult and expensive procedure']"
150,4,150_resulting_bed_sores_side,"['resulting', 'bed', 'sores', 'side', 'off', 'damage', 'bedridden', 'pain', 'andor', 'falling']","['physical pain and/or damage to the bed-ridden person', 'injuries to the patient resulting from falling off the side of the bed', 'resulting bed sores']"
151,5,151_coordination_agingrelated_debilitating_tend,"['coordination', 'agingrelated', 'debilitating', 'tend', 'deteriorate', 'age', 'musculoskeletal', 'diminished', 'muscles', 'muscle']","['debilitating aging-related musculo-skeletal conditions', 'diminished muscles and coordination with age', 'coordination, muscle strength, and balance tend to deteriorate with age']"
152,3,152_death_top_double_fire,"['death', 'top', 'double', 'fire', 'three', 'seniors', 'causes', 'average', 'accidental', 'among']","['accidental death for seniors', 'one of the top three causes of death in elderly people', 'fire death risk among seniors is more than double the average population']"
153,5,153_arthritis_swelling_inflammation_orthopedic,"['arthritis', 'swelling', 'inflammation', 'orthopedic', 'joints', 'impairments', 'decreased', 'andor', 'and', 'of']","['decreased swelling and inflammation of joints', 'arthritis', 'arthritis and/or orthopedic impairments']"
154,3,154_surgery_leg_lower_recovering,"['surgery', 'leg', 'lower', 'recovering', 'orthopedic', 'procedures', 'who', 'individuals', 'are', 'from']","['orthopedic procedures', 'individuals who are recovering from lower leg surgery', 'lower leg surgery']"
155,5,155_activation_points_operated_incubator,"['activation', 'points', 'operated', 'incubator', 'basis', 'activated', 'forget', 'fixed', 'set', 'manually']","['manually activated systems', 'current incubator systems may be operated on a ‘set and forget’ basis', 'fixed activation points']"
156,3,156_during_injuring_occur_transfer,"['during', 'injuring', 'occur', 'transfer', 'assisting', 'injury', 'themselves', 'can', 'persons', 'patient']","['injury to persons assisting', 'injuring themselves during the transfer', 'injury can occur to the patient during a transfer']"
157,6,157_loneliness_relief_lonely_existence,"['loneliness', 'relief', 'lonely', 'existence', 'anxiety', 'disabled', 'and', 'of', '', '']","['loneliness', 'lonely and disabled existence', 'relief of loneliness and anxiety']"
158,3,158_bed_exiting_compromising_entering,"['bed', 'exiting', 'compromising', 'entering', 'confined', 'ease', 'safety', 'limited', 'the', 'and']","['confined to bed', 'compromising the safety of the bed', 'limited ease of entering and exiting the bed']"
159,3,159_members_affront_autonomy_either,"['members', 'affront', 'autonomy', 'either', 'household', 'perceive', 'dependence', 'others', 'family', 'type']","['dependence upon the care of others', 'burden on other family members or household members', 'perceive either type of care as an affront to their autonomy']"
160,4,160_remote_server_externally_transmitted,"['remote', 'server', 'externally', 'transmitted', 'transmission', 'private', 'transmitter', 'found', 'set', 'data']","['limited range of the remote transmitter', 'externally found data set is not transmitted', 'transmission of private information to remote server']"
161,3,161_independence_maintaining_negatively_ones,"['independence', 'maintaining', 'negatively', 'ones', 'decreased', 'impact', 'drawbacks', 'difficulty', 'in', '']","['decreased independence', 'difficulty in maintaining independence', ""drawbacks negatively impact one's independence""]"
162,3,162_2012_30b_was_associated,"['2012', '30b', 'was', 'associated', 'costs', 'falls', 'economic', 'social', 'about', 'cost']","['medical costs associated with falls', 'social and economic costs associated with falls', 'cost of care for falls in 2012 was about $30b']"
163,7,163_lives_desires_independently_communicate,"['lives', 'desires', 'independently', 'communicate', 'monitor', 'as', 'possible', 'live', 'alone', 'living']","['individuals living by themselves', 'need to monitor and communicate with a person that desires to live as independently as possible', 'individual lives alone']"
164,6,164_opportunities_investment_sophistication_development,"['opportunities', 'investment', 'sophistication', 'development', 'poor', 'lack', 'of', '', '', '']","['poor development', 'lack of investment sophistication', 'lack of opportunities']"
165,5,165_frames_locomotion_burdensome_tend,"['frames', 'locomotion', 'burdensome', 'tend', 'rigid', 'structure', 'walkers', 'relatively', 'manual', 'bulky']","['too heavy for manual locomotion', 'rigid structure walkers require burdensome lifting', 'walking frames tend to be relatively bulky']"
166,2,166_storable_collapsible_offer_lightweight,"['storable', 'collapsible', 'offer', 'lightweight', 'assistive', 'easily', 'stability', 'device', 'portable', 'bed']","['need for a bed mobility device that can offer increased stability', 'need for a lightweight, easily collapsible, portable, and storable assistive mobility device']"
167,3,167_gonadotropins_gonadotropin_preparations_responses,"['gonadotropins', 'gonadotropin', 'preparations', 'responses', 'varying', 'side', 'effects', 'treatment', 'individual', 'with']","['varying individual responses to treatment with gonadotropins', 'side effects from the gonadotropin preparations']"
168,2,168_center_offset_unnatural_actuator,"['center', 'offset', 'unnatural', 'actuator', 'further', 'leading', 'hip', 'complications', 'joint', 'existing']","['unnatural position leading to further physical complications', 'offset existing between the center of the hip joint and the actuator']"
169,2,169_mosaicism_isolation_social_,"['mosaicism', 'isolation', 'social', '', '', '', '', '', '', '']","['mosaicism', 'social isolation']"
170,4,170_ill_desire_felt_continue,"['ill', 'desire', 'felt', 'continue', 'infirm', 'independently', 'remain', 'typically', 'as', 'possible']","['anxiety felt by the elderly and disabled living alone', 'ill, elderly, or infirm persons typically desire to remain at home and continue to live as independently as possible']"
171,2,171_wages_work_loss_of,"['wages', 'work', 'loss', 'of', '', '', '', '', '', '']","['loss of work', 'loss of wages']"
172,3,172_visibility_caretakers_enough_remote,"['visibility', 'caretakers', 'enough', 'remote', 'real', 'caregivers', 'time', 'lack', 'not', 'for']","['not enough caretakers', 'lack of real time remote visibility for caregivers']"
173,2,173_impotence_incapacitated_condition_,"['impotence', 'incapacitated', 'condition', '', '', '', '', '', '', '']","['incapacitated condition', 'impotence']"
174,3,174_necessities_unmet_medical_need,"['necessities', 'unmet', 'medical', 'need', '', '', '', '', '', '']","['unmet medical need', 'medical necessities']"
175,3,175_inaccurate_improper_handling_required,"['inaccurate', 'improper', 'handling', 'required', 'lift', 'lifting', 'caregiver', 'caregivers', 'may', 'user']","['caregiver may be required to lift the user', 'inaccurate or improper handling and lifting of a patient by caregivers']"
176,5,176_investment_determine_vehicles_technical,"['investment', 'determine', 'vehicles', 'technical', 'sophistication', 'needed', 'vehicle', 'appropriate', 'failure', 'lack']","['technical failure of a vehicle', 'lack of sophistication needed to determine appropriate investment vehicles']"
177,2,177_organize_taker_prescriptions_little,"['organize', 'taker', 'prescriptions', 'little', 'managing', 'patient', 'medications', 'multiple', 'difficulty', 'home']","['little assistance for the ‘home patient’ in managing multiple prescriptions', ""difficulty for a patient or a care taker to organize a patient's medications""]"
178,2,178_osteoporosis_brittle_challenge_bone,"['osteoporosis', 'brittle', 'challenge', 'bone', 'patients', 'problems', 'risk', 'with', 'in', 'for']","['bone problems in patients with osteoporosis', 'challenge and risk for brittle osteoporosis patients']"
179,2,179_radio_beaconing_antiquated_estimated,"['radio', 'beaconing', 'antiquated', 'estimated', 'accuracy', 'system', 'position', 'device', 'the', 'of']","['antiquated radio system', 'accuracy of the estimated position of the beaconing device']"
