Topic,Count,Name,Representation,Representative_Docs
109,4,109_upperbody_degree_types_suited,"['upperbody', 'degree', 'types', 'suited', 'who', 'upper', 'body', 'varying', 'well', 'strength']","['limited assistance for those who have limited upper-body strength', 'not well suited to persons of varying body types', 'require a person to be ambulatory or have a significant degree of upper body strength']"
110,4,110_wrist_shoulders_wrists_elbows,"['wrist', 'shoulders', 'wrists', 'elbows', 'strain', 'backaches', 'hands', 'joint', 'stress', 'on']","['wrist strain and backaches', 'joint stress in wrists, elbows and shoulders', 'strain on shoulders, elbows, wrists and hands']"
111,15,111_security_program_social_pace,"['security', 'program', 'social', 'pace', 'fund', 'shortfall', 'trust', 'whether', 'uncertainty', 'benefits']","['shortfall in social security trust fund', 'social security program is not keeping pace with changes', 'uncertainty whether the social security program will continue to remain viable']"
112,4,112_processing_rudimentary_intraobserver_inter,"['processing', 'rudimentary', 'intraobserver', 'inter', 'variations', 'signal', 'sensing', 'keeping', 'functions', 'constant']","['rudimentary record keeping functions', 'complex signal processing', 'constant processing and sensing requires considerable power']"
113,5,113_autonomous_vehicle_unoccupied_vehicles,"['autonomous', 'vehicle', 'unoccupied', 'vehicles', 'specialized', 'demand', 'transport', 'usage', 'transportation', 'portable']","['require a large or specialized vehicle for transport', 'unoccupied autonomous vehicles', 'low demand for autonomous vehicle usage']"
114,5,114_leg_lower_surgery_recovering,"['leg', 'lower', 'surgery', 'recovering', 'orthopedic', 'procedures', 'who', 'injuries', 'individuals', 'are']","['lower leg injuries', 'individuals who are recovering from lower leg surgery', 'lower leg surgery']"
115,5,115_wages_workers_losses_compensation,"['wages', 'workers', 'losses', 'compensation', 'case', 'work', 'loss', 'economic', 'of', '']","['loss of wages', 'economic losses', ""worker's compensation case""]"
116,6,116_necessities_incontinence_dignity_built,"['necessities', 'incontinence', 'dignity', 'built', 'needs', 'unmet', 'confidence', 'medical', 'patients', 'be']","['medical necessities', ""patient's dignity and confidence needs to be built"", 'incontinence needs']"
117,7,117_office_doctors_diagnostic_transported,"['office', 'doctors', 'diagnostic', 'transported', 'facility', 'transporting', 'has', 'evaluation', 'transportation', 'other']","[""patient has to be transported to the doctor's office"", ""patient has to be transported to the doctor's office or other diagnostic facility"", ""transportation to the doctor's office or other diagnostic facility""]"
118,4,118_members_affront_autonomy_dependency,"['members', 'affront', 'autonomy', 'dependency', 'either', 'household', 'perceive', 'dependence', 'others', 'family']","['dependence upon the care of others', 'perceive either type of care as an affront to their autonomy', 'burden on other family members or household members']"
119,5,119_stress_acting_stressors_spine,"['stress', 'acting', 'stressors', 'spine', 'various', 'increase', 'amount', 'treatment', 'success', 'significant']","['limited success in treatment of various stressors', 'increase in the amount of stress acting on the spine', 'stress']"
120,4,120_hearing_hardofhearing_hearingimpaired_calls,"['hearing', 'hardofhearing', 'hearingimpaired', 'calls', 'poor', 'loss', 'increased', 'difficulty', 'patients', 'emergency']","['poor hearing of hard-of-hearing patients', 'increased loss of hearing', 'difficulty with hearing']"
121,6,121_traffic_regulations_laws_urban,"['traffic', 'regulations', 'laws', 'urban', 'regulation', 'congestion', 'management', 'awareness', 'areas', 'lack']","['lack of traffic awareness', 'lack of traffic laws and regulations', 'management of traffic regulation systems in urban areas']"
122,4,122_technique_experts_expertise_maintenance,"['technique', 'experts', 'expertise', 'maintenance', 'equipment', 'preparation', 'working', 'dedicated', 'setup', 'ongoing']","['lack of proper working technique and/or equipment', 'invasive technique which requires significant equipment and expertise', 'require setup and/or ongoing maintenance by dedicated experts']"
123,24,123_late_increases_admission_pneumonia,"['late', 'increases', 'admission', 'pneumonia', 'hypothermia', 'dehydration', 'ulcers', 'risk', 'pressure', 'the']","['late admission increases the risk of hypothermia', 'late admission increases the risk of dehydration', 'late admission increases the risk of pneumonia']"
124,4,124_recovery_slow_halted_brethren,"['recovery', 'slow', 'halted', 'brethren', 'expect', 'slowly', 'recover', 'younger', 'complete', 'rehabilitation']","['recover more slowly than their younger brethren', 'slow or halted recovery', 'difficult to expect their complete recovery']"
125,5,125_sensitivity_known_exceptions_conventional,"['sensitivity', 'known', 'exceptions', 'conventional', 'systems', 'covered', 'low', 'methods', 'associated', 'limitations']","['exceptions not covered by conventional systems', 'low sensitivity for known systems', 'low sensitivity for such known systems']"
126,4,126_clamping_repetitively_device_secured,"['clamping', 'repetitively', 'device', 'secured', 'advancing', 'forces', 'part', 'requires', 'weak', 'position']","['large forces on the clamping device', 'position of the clamping device is not secured', 'weak part of the clamping device']"
127,6,127_allow_technologies_available_capable,"['allow', 'technologies', 'available', 'capable', 'addresses', 'victimassisting', 'if', 'given', 'finding', 'currently']","['need for a device, system and method of use that addresses the various disadvantages associated with currently victim-assisting technology', 'current technologies available allow for assistance to be given to a person if the person is at specific location', 'current technologies available allow for a person to be capable of finding assistance themselves if they are away from those locations']"
128,6,128_gait_mechanics_pathological_altered,"['gait', 'mechanics', 'pathological', 'altered', 'inconsistent', 'allow', 'disorders', 'normal', 'balance', 'do']","['inconsistent gait', 'altered gait mechanics', 'pathological balance and gait disorders']"
129,5,129_caregivers_informal_messaging_coverage,"['caregivers', 'informal', 'messaging', 'coverage', 'consistent', 'visibility', 'service', 'sufficient', 'accurate', 'automated']","['sufficient coverage by caregivers may not be possible', 'lack of automated messaging service to the informal caregivers', 'caregivers may not be able to provide a complete, accurate and consistent monitoring']"
130,5,130_prior_art_disadvantages_short,"['prior', 'art', 'disadvantages', 'short', 'solutions', 'devices', 'complete', 'providing', 'too', 'complex']","['prior art assistance devices falling short of providing complete solutions', 'disadvantages of prior art devices', 'disadvantages of the prior art']"
131,5,131_remote_digital_server_externally,"['remote', 'digital', 'server', 'externally', 'radios', 'private', 'transmission', 'transmitted', 'transmitter', 'found']","['limited range of the remote transmitter', 'transmission of private information to remote server', 'externally found data set is not transmitted']"
132,6,132_back_pain_acute_chronic,"['back', 'pain', 'acute', 'chronic', 'injuries', 'low', 'injury', 'risk', 'or', 'and']","['back injuries', 'chronic or acute back injuries and pain', 'risk of low back pain']"
133,4,133_pull_lumbago_iv_uneven,"['pull', 'lumbago', 'iv', 'uneven', 'elopement', 'gait', '', '', '', '']","['elopement', 'uneven gait', 'iv pull']"
134,3,134_outdoor_tripping_suspension_rough,"['outdoor', 'tripping', 'suspension', 'rough', 'traverse', 'terrain', 'hazards', 'challenging', 'adequate', 'any']","['tripping hazards', 'dangerous when used to traverse any more challenging terrain', 'not designed to provide adequate suspension for mobility over rough outdoor surfaces']"
135,3,135_storage_wide_abutting_size,"['storage', 'wide', 'abutting', 'size', 'extra', 'frame', 'nonfoldable', 'always', 'sufficient', 'surfaces']","['storage problem', 'increased size of the non-foldable frame for storage', 'extra wide abutting surfaces do not always provide sufficient strength for long term use']"
136,3,136_event_occurred_before_predictive,"['event', 'occurred', 'before', 'predictive', 'warning', 'detect', 'timely', 'events', 'it', 'adverse']","['need for timely detection of adverse events', 'predictive warning before an event', 'detect an event only after it has occurred']"
137,3,137_injections_injecting_inject_how,"['injections', 'injecting', 'inject', 'how', 'themselves', 'confused', 'complicated', 'uncomfortable', 'about', 'patients']","['injections can be complicated and uncomfortable', 'patients are injecting themselves', 'patients are often confused about how to inject themselves']"
138,3,138_discovered_elapse_amounts_before,"['discovered', 'elapse', 'amounts', 'before', 'quickly', 'manner', 'found', 'may', 'timely', 'they']","['may not be found quickly', 'significant amounts of time may elapse before they are discovered', 'may not be discovered in a timely manner']"
139,3,139_conceptuses_aneuploidies_aneuploid_aneuploidy,"['conceptuses', 'aneuploidies', 'aneuploid', 'aneuploidy', 'predict', 'prior', 'inability', 'rates', 'to', '']","['aneuploidies', 'prior aneuploid conceptuses', 'inability to predict aneuploidy rates']"
140,3,140_weakening_extremities_decreases_stability,"['weakening', 'extremities', 'decreases', 'stability', 'lower', 'reduced', 'body', 'strength', 'in', 'the']","['reduced body stability', 'weakening of the lower extremities', 'decreases in strength']"
141,3,141_rest_disruptive_periods_frequent,"['rest', 'disruptive', 'periods', 'frequent', 'used', 'only', 'user', 'be', 'for', 'to']","['only be used to rest', 'frequent rest for the user', 'disruptive rest periods']"
142,3,142_2012_30b_was_associated,"['2012', '30b', 'was', 'associated', 'costs', 'falls', 'economic', 'social', 'about', 'cost']","['medical costs associated with falls', 'cost of care for falls in 2012 was about $30b', 'social and economic costs associated with falls']"
143,3,143_speed_pedestrian_norm_slower,"['speed', 'pedestrian', 'norm', 'slower', 'pedestrians', 'based', 'motion', 'system', 'moving', 'current']","['slower moving pedestrians', 'current system is based on pedestrian speed that is the norm', 'speed of motion or walking speed of a pedestrian']"
144,3,144_independence_maintaining_negatively_ones,"['independence', 'maintaining', 'negatively', 'ones', 'decreased', 'impact', 'drawbacks', 'difficulty', 'in', '']","['decreased independence', 'difficulty in maintaining independence', ""drawbacks negatively impact one's independence""]"
145,3,145_sickbed_movable_encountered_move,"['sickbed', 'movable', 'encountered', 'move', 'persistent', 'ongoing', 'inconvenient', 'easy', 'carer', 'transferring']","['inconvenient to move the patient', 'ongoing and persistent problems encountered by care-givers when transferring a bed-ridden person', 'not easy for a carer to move a patient from a sickbed to the movable bed']"
146,4,146_resulting_bed_sores_side,"['resulting', 'bed', 'sores', 'side', 'off', 'damage', 'bedridden', 'pain', 'andor', 'falling']","['physical pain and/or damage to the bed-ridden person', 'resulting bed sores', 'injuries to the patient resulting from falling off the side of the bed']"
147,6,147_ulcers_pressure_sores_painful,"['ulcers', 'pressure', 'sores', 'painful', 'discomfort', 'bed', 'physical', 'or', '', '']","['physical discomfort', 'pressure ulcers', 'painful pressure ulcers or bed sores']"
148,5,148_dysmenorrhea_dyspareunia_aids_,"['dysmenorrhea', 'dyspareunia', 'aids', '', '', '', '', '', '', '']","['aids', 'dysmenorrhea', 'dyspareunia']"
149,3,149_stabilization_structural_challenging_raise,"['stabilization', 'structural', 'challenging', 'raise', 'handling', 'assisting', 'difficulties', 'physically', 'back', 'support']","['difficulties in the physical handling of patients', 'difficult or physically challenging for assisting persons to raise', 'no structural stabilization or back support for the patient']"
150,3,150_waiting_bent_lying_carer,"['waiting', 'bent', 'lying', 'carer', 'taken', 'floor', 'back', 'who', 'fall', 'person']","['fall of the person who is taken care of', 'waiting lying on the floor', 'bent back of the carer']"
151,5,151_periodic_friendly_transfers_necessity,"['periodic', 'friendly', 'transfers', 'necessity', 'adequate', 'transfer', 'patient', 'both', 'which', 'caregiver']","['lack of adequate patient transfer devices', 'periodic patient transfers', 'necessity of a transfer device which is both care-giver and patient friendly']"
152,5,152_arthritis_swelling_inflammation_orthopedic,"['arthritis', 'swelling', 'inflammation', 'orthopedic', 'joints', 'impairments', 'decreased', 'andor', 'and', 'of']","['decreased swelling and inflammation of joints', 'arthritis', 'arthritis and/or orthopedic impairments']"
153,3,153_bed_exiting_compromising_entering,"['bed', 'exiting', 'compromising', 'entering', 'confined', 'ease', 'safety', 'limited', 'the', 'and']","['confined to bed', 'limited ease of entering and exiting the bed', 'compromising the safety of the bed']"
154,5,154_phenomenon_feedback_declines_antiintuitive,"['phenomenon', 'feedback', 'declines', 'antiintuitive', 'action', 'responses', 'orientation', 'sudden', 'awareness', 'severe']","['anti-intuitive action', 'severe and sudden declines in orientation, awareness and responses', 'feedback phenomenon']"
155,5,155_coordination_muscle_mass_tend,"['coordination', 'muscle', 'mass', 'tend', 'deteriorate', 'age', 'decrease', 'diminished', 'muscles', 'balance']","['decrease in muscle mass', 'coordination, muscle strength, and balance tend to deteriorate with age', 'diminished muscles and coordination with age']"
156,3,156_fatalities_fades_selfmanagement_self,"['fatalities', 'fades', 'selfmanagement', 'self', 'oneself', 'likewise', 'preventing', 'pedestrians', 'effective', 'ability']","['ability of self care', 'ability to take care of oneself often likewise fades', 'self-management is not effective in preventing injuries and fatalities to pedestrians']"
157,3,157_prison_illegal_countries_crime,"['prison', 'illegal', 'countries', 'crime', 'prevention', 'setting', 'certain', 'use', 'limited', 'in']","['crime prevention', 'limited use in a prison setting', 'illegal in certain countries']"
158,5,158_activation_points_operated_incubator,"['activation', 'points', 'operated', 'incubator', 'basis', 'activated', 'forget', 'fixed', 'set', 'manually']","['manually activated systems', 'current incubator systems may be operated on a ‘set and forget’ basis', 'fixed activation points']"
159,3,159_victim_comfortable_looking_feel,"['victim', 'comfortable', 'looking', 'feel', 'fully', 'safe', 'helpless', 'vulnerable', 'capable', 'after']","['victim helpless', 'vulnerable individuals not capable of fully looking after themselves', 'victim may not feel safe or comfortable']"
160,6,160_traffic_speeding_chaos_congestion,"['traffic', 'speeding', 'chaos', 'congestion', '', '', '', '', '', '']","['speeding', 'traffic chaos', 'traffic congestion']"
161,13,161_age_old_advanced_,"['age', 'old', 'advanced', '', '', '', '', '', '', '']","['age', 'old age', 'advanced age']"
162,4,162_technologies_nonelectronic_these_everyone,"['technologies', 'nonelectronic', 'these', 'everyone', 'exists', 'functionality', 'benefit', 'able', 'system', 'limited']","['need exists for a non-electronic system', 'not everyone is able to benefit from these technologies', 'limited functionality of these technologies']"
163,4,163_security_event_related_,"['security', 'event', 'related', '', '', '', '', '', '', '']","['security', 'security related event']"
164,2,164_trouble_work_immobile_surface,"['trouble', 'work', 'immobile', 'surface', 'relatively', 'themselves', 'moving', 'individuals', 'from', 'and']","['relatively immobile individuals', 'trouble moving themselves to and from a work surface']"
165,3,165_burden_giver_care_large,"['burden', 'giver', 'care', 'large', 'on', 'the', 'of', '', '', '']","['burden of care', 'large burden on the care giver']"
166,2,166_fecundity_incapacitated_impaired_condition,"['fecundity', 'incapacitated', 'impaired', 'condition', '', '', '', '', '', '']","['incapacitated condition', 'impaired fecundity']"
167,2,167_assist_extra_partially_needing,"['assist', 'extra', 'partially', 'needing', 'perform', 'own', 'certain', 'only', 'when', 'help']","['unable to assist or only partially assist in their own care', 'when needing extra help to perform certain home activities']"
168,2,168_isolation_social__,"['isolation', 'social', '', '', '', '', '', '', '', '']","['isolation', 'social isolation']"
169,4,169_blastocyst_transplanted_qualify_arrested,"['blastocyst', 'transplanted', 'qualify', 'arrested', 'women', 'all', 'development', 'transfer', 'not', 'for']","['not all women qualify for blastocyst transfer', 'arrested development of the transplanted blastocyst']"
170,2,170_deterioration_functional_decline_body,"['deterioration', 'functional', 'decline', 'body', 'physical', 'the', 'of', '', '', '']","['physical deterioration', 'functional decline of the body']"
171,2,171_confusion_panic_anxiety_patient,"['confusion', 'panic', 'anxiety', 'patient', 'or', '', '', '', '', '']","['patient anxiety', 'panic or confusion']"
172,2,172_promote_good_abnormal_posture,"['promote', 'good', 'abnormal', 'posture', 'location', 'do', 'not', '', '', '']","['abnormal location', 'do not promote good posture']"
173,7,173_supervision_feasible_daily_continuous,"['supervision', 'feasible', 'daily', 'continuous', 'activities', 'is', 'not', 'of', '', '']","['supervision of daily activities', 'continuous supervision is not feasible']"
174,2,174_degrade_begins_dramatically_degradation,"['degrade', 'begins', 'dramatically', 'degradation', 'functions', 'physiological', 'status', 'living', 'time', 'their']","['degradation in their living functions', 'physiological status begins to dramatically degrade with time']"
175,2,175_transmitted_processes_once_demands,"['transmitted', 'processes', 'once', 'demands', 'communication', 'amount', 'must', 'data', 'very', 'large']","['demands on communication processes', 'very large amount of data must be transmitted at once']"
176,2,176_accidentally_instrument_forget_known,"['accidentally', 'instrument', 'forget', 'known', 'walking', 'rehabilitation', 'equipment', 'limitations', 'the', 'of']","['limitations of known walking rehabilitation equipment', 'accidentally forget the walking instrument']"
177,2,177_driver_error_traffic_safety,"['driver', 'error', 'traffic', 'safety', '', '', '', '', '', '']","['traffic safety', 'driver error']"
178,2,178_continue_desire_ill_90,"['continue', 'desire', 'ill', '90', 'infirm', 'independent', 'independently', 'remain', 'hour', 'typically']","['90% of people who get help within one hour will continue independent living', 'ill, elderly, or infirm persons typically desire to remain at home and continue to live as independently as possible']"
