Topic,Count,Name,Representation,Representative_Docs
108,5,108_false_positives_negatives_signal,"['false', 'positives', 'negatives', 'signal', 'reducing', 'positive', 'mechanisms', 'unreliable', 'sensing', 'due']","['false positives due to unreliable sensing mechanisms', 'reducing false-positives', 'false positives']"
109,9,109_heart_pulmonary_deconditioning_coronary,"['heart', 'pulmonary', 'deconditioning', 'coronary', 'cardiovascular', 'cardio', 'disease', 'attack', 'events', 'issues']","['increased risk of cardiovascular disease', 'deconditioning from cardio-pulmonary issues', 'heart disease']"
110,9,110_dexterity_prove_diminishing_deal,"['dexterity', 'prove', 'diminishing', 'deal', 'operation', 'close', 'crutch', 'open', 'maintain', 'easy']","['easy operation by individuals with impaired dexterity', 'require a great deal of manual dexterity and strength to open and close', 'reduced dexterity']"
111,5,111_hearing_unexpected_sound_signals,"['hearing', 'unexpected', 'sound', 'signals', 'anomalous', 'hard', 'calls', 'impaired', 'poor', 'loss']","['increased loss of hearing', 'difficulty with hearing', 'poor hearing of hard-of-hearing patients']"
112,5,112_vomiting_unwell_nausea_chronically,"['vomiting', 'unwell', 'nausea', 'chronically', 'sick', 'leave', 'feeling', 'ill', 'when', '']","['sick leave', 'when feeling unwell', 'chronically ill']"
113,6,113_125_deaths_000_us,"['125', 'deaths', '000', 'us', 'year', 'annually', 'each', 'approximately', 'caused', 'per']","['125,000 deaths in the us annually', '125.000 deaths', '125,000 deaths']"
114,5,114_attack_destroy_confiscate_throw,"['attack', 'destroy', 'confiscate', 'throw', 'prevent', 'progress', 'prisoner', 'attacker', 'attacks', 'terror']","['perceived need for a prisoner tracking and control system', 'prevent an attack from occurring', ""attacker will destroy, confiscate, and/or throw a victim's phone away""]"
115,5,115_discomfort_feelings_wearing_felt,"['discomfort', 'feelings', 'wearing', 'felt', 'psychologically', 'painful', 'uncomfortable', 'process', 'system', 'patient']","['discomfort to the person', 'discomfort to the patient', 'discomfort for an individual wearing the system']"
116,7,116_gait_pathological_mechanics_stumbling,"['gait', 'pathological', 'mechanics', 'stumbling', 'altered', 'inconsistent', 'allow', 'disorders', 'normal', 'balance']","['inconsistent gait', 'pathological balance and gait disorders', 'altered gait mechanics']"
117,5,117_feet_stability_obstruct_locomotion,"['feet', 'stability', 'obstruct', 'locomotion', 'preventing', 'interfere', 'user', 'hands', 'full', 'forward']","['stability and preventing a physically challenged user from falling forward', ""obstruct the user's full use of their hands, feet or body"", ""interfere with the user's legs or feet""]"
118,5,118_disasters_involve_situation_natural,"['disasters', 'involve', 'situation', 'natural', 'emergency', 'increasing', 'probability', 'damage', 'getting', 'into']","['increasing the damage from the emergency situation', 'many more emergency or potential emergency situations that do not involve a fall event', 'high probability of getting into the emergency situation']"
119,4,119_mobilize_own_resources_either,"['mobilize', 'own', 'resources', 'either', 'unable', 'provide', 'healthy', 'patients', 'transition', 'facility']","['patients unable to provide for their own care', 'many people living alone are either too healthy to transition to an assisted care facility or lack the financial resources', 'patients are unable to provide for their own care']"
120,4,120_variability_performance_limitation_procedures,"['variability', 'performance', 'limitation', 'procedures', 'evaluation', 'assessment', 'method', 'current', 'selection', 'functional']","['current selection procedures', 'limitation of the current evaluation method', 'variability of functional performance']"
121,5,121_wages_losses_compensation_case,"['wages', 'losses', 'compensation', 'case', 'worker', 'work', 'loss', 'economic', 'of', '']","['loss of wages', ""worker's compensation case"", 'economic losses']"
122,6,122_wearable_alert_existing_personal,"['wearable', 'alert', 'existing', 'personal', 'transmitter', 'response', 'necessity', 'systems', 'worn', 'devices']","['wearable alert systems', 'existing personal emergency response systems (pers) are wearable devices', 'existing personal emergency response systems are wearable devices']"
123,5,123_stress_acting_stressors_spine,"['stress', 'acting', 'stressors', 'spine', 'various', 'increase', 'amount', 'treatment', 'success', 'significant']","['stress', 'limited success in treatment of various stressors', 'increase in the amount of stress acting on the spine']"
124,4,124_abnormal_events_characterized_situations,"['abnormal', 'events', 'characterized', 'situations', 'hazardous', 'anomalous', 'inactivity', 'dangerous', 'potential', 'by']","['abnormal situations', 'abnormal or dangerous events', 'potential hazardous situations characterized by inactivity']"
125,4,125_nosocomial_infections_infection_staph,"['nosocomial', 'infections', 'infection', 'staph', 'resistant', 'viral', 'antibiotic', 'unknown', 'such', 'as']","['viral infection', 'nosocomial infections such as antibiotic-resistant staph', 'nosocomial infections']"
126,4,126_dangerously_blood_saturation_pulse,"['dangerously', 'blood', 'saturation', 'pulse', 'oxygen', 'maximum', 'low', 'decrease', 'heart', 'pressure']","['dangerously high or low pulse rates', 'low oxygen saturation in the blood', 'dangerously high or low blood pressure']"
127,6,127_allow_technologies_capable_available,"['allow', 'technologies', 'capable', 'available', 'addresses', 'if', 'given', 'finding', 'currently', 'specific']","['need for a device, system and method of use that addresses the various disadvantages associated with currently victim-assisting technology', 'current technologies available allow for assistance to be given to a person if the person is at specific location', 'current technologies available allow for a person to be capable of finding assistance themselves if they are away from those locations']"
128,7,128_opportunities_growth_investment_production,"['opportunities', 'growth', 'investment', 'production', 'sophistication', 'factors', 'diminished', 'development', 'poor', 'number']","['lack of opportunities', 'lack of investment sophistication', 'diminished production of a number of growth factors']"
129,6,129_back_pain_acute_chronic,"['back', 'pain', 'acute', 'chronic', 'injuries', 'low', 'injury', 'risk', 'or', 'and']","['back injuries', 'risk of low back pain', 'chronic or acute back injuries and pain']"
130,4,130_fsh_stimulation_initial_gh,"['fsh', 'stimulation', 'initial', 'gh', 'utility', 'prolonged', 'exposure', 'doses', 'respond', 'clinical']","['prolonged exposure to high levels of fsh', 'poor response to fsh stimulation', 'failure to respond to the initial doses of fsh']"
131,6,131_surgery_leg_lower_post,"['surgery', 'leg', 'lower', 'post', 'recovering', 'who', 'injuries', 'individuals', 'are', 'from']","['lower leg injuries', 'individuals who are recovering from lower leg surgery', 'lower leg surgery']"
132,5,132_autonomous_vehicle_unoccupied_vehicles,"['autonomous', 'vehicle', 'unoccupied', 'vehicles', 'specialized', 'demand', 'transport', 'transportation', 'usage', 'portable']","['require a large or specialized vehicle for transport', 'low demand for autonomous vehicle usage', 'unoccupied autonomous vehicles']"
133,5,133_prior_art_disadvantages_solutions,"['prior', 'art', 'disadvantages', 'solutions', 'short', 'devices', 'complete', 'providing', 'too', 'complex']","['prior art assistance devices falling short of providing complete solutions', 'disadvantages of prior art devices', 'disadvantages of the prior art']"
134,4,134_pull_lumbago_iv_uneven,"['pull', 'lumbago', 'iv', 'uneven', 'elopement', 'gait', '', '', '', '']","['lumbago', 'uneven gait', 'iv pull']"
135,5,135_shortage_epidemic_workforce_professionals,"['shortage', 'epidemic', 'workforce', 'professionals', 'overall', 'providers', 'giver', 'nursing', 'healthcare', 'such']","['shortage of healthcare professionals', 'epidemic shortage in the nursing workforce', 'care giver shortage']"
136,6,136_periodic_friendly_transfer_transfers,"['periodic', 'friendly', 'transfer', 'transfers', 'adequate', 'necessity', 'giver', 'patient', 'per', 'device']","['high cost per patient transfer device', 'necessity of a transfer device which is both care-giver and patient friendly', 'periodic patient transfers']"
137,4,137_heights_mounting_generates_differing,"['heights', 'mounting', 'generates', 'differing', 'exclusively', 'separate', 'arrangement', 'straps', 'positioned', 'inconveniently']","['do not have a height control function to adjust for users of different heights', 'mounting based exclusively on the separate arrangement of a set of independent straps usually generates problems', 'not vertically adjustable to accommodate users of differing heights']"
138,5,138_subjective_morphologic_criteria_morphological,"['subjective', 'morphologic', 'criteria', 'morphological', 'assessment', 'static', 'predictive', 'poorly', 'evaluations', 'inaccurate']","['poorly predictive morphologic criteria', 'subjective assessment of static morphologic criteria', 'subjective and inaccurate nature of morphological assessment']"
139,5,139_remote_digital_server_externally,"['remote', 'digital', 'server', 'externally', 'radios', 'private', 'transmission', 'transmitted', 'transmitter', 'found']","['limited range of the remote transmitter', 'transmission of private information to remote server', 'externally found data set is not transmitted']"
140,4,140_recovery_slow_halted_brethren,"['recovery', 'slow', 'halted', 'brethren', 'expect', 'slowly', 'recover', 'younger', 'complete', 'rehabilitation']","['recover more slowly than their younger brethren', 'difficult to expect their complete recovery', 'slow or halted recovery']"
141,4,141_inclination_conflicts_angle_angles,"['inclination', 'conflicts', 'angle', 'angles', 'vertical', 'postural', 'alignment', 'erect', 'leaning', 'maintain']","['unstable motion that does not maintain postural alignment', 'bending or leaning conflicts with a correct, erect human posture', 'conventional systems do not provide support at angles far from vertical']"
142,3,142_protection_housings_component_ambulating,"['protection', 'housings', 'component', 'ambulating', 'impact', 'personal', 'safety', 'large', 'individual', 'individuals']","['individual safety', 'protection of ambulating individuals', 'large component housings in personal impact protection systems']"
143,3,143_rest_disruptive_periods_frequent,"['rest', 'disruptive', 'periods', 'frequent', 'used', 'only', 'user', 'be', 'for', 'to']","['only be used to rest', 'frequent rest for the user', 'disruptive rest periods']"
144,3,144_isolation_mosaicism_social_,"['isolation', 'mosaicism', 'social', '', '', '', '', '', '', '']","['mosaicism', 'isolation', 'social isolation']"
145,3,145_interest_indication_spending_inappropriate,"['interest', 'indication', 'spending', 'inappropriate', 'identification', 'near', 'accurately', 'persons', 'person', 'access']","[""difficult to accurately access a person's condition"", 'lack of indication of inappropriate persons near the person of interest', 'no identification of other persons spending time with the person of interest']"
146,7,146_birth_infants_low_weight,"['birth', 'infants', 'low', 'weight', 'rate', 'in', '', '', '', '']","['low birth rate', 'low birth weight', 'low birth weight in infants']"
147,3,147_injections_injecting_how_inject,"['injections', 'injecting', 'how', 'inject', 'themselves', 'confused', 'complicated', 'uncomfortable', 'patients', 'about']","['injections can be complicated and uncomfortable', 'patients are often confused about how to inject themselves', 'patients are injecting themselves']"
148,7,148_conceiving_conceive_difficulties_inability,"['conceiving', 'conceive', 'difficulties', 'inability', 'difficulty', 'in', 'to', '', '', '']","['inability to conceive', 'difficulties in conceiving', 'difficulty conceiving']"
149,4,149_fertilization_vitro_140_performed,"['fertilization', 'vitro', '140', 'performed', 'efficiency', 'obstacles', 'were', 'cycles', 'ivf', 'approximately']","['obstacles to normal fertilization', 'approximately 140,000 cycles of in vitro fertilization (ivf) were performed', 'low efficiency of in vitro fertilization (ivf)']"
150,4,150_conception_cattle_40_rates,"['conception', 'cattle', '40', 'rates', 'periods', '50', 'range', 'long', 'low', 'time']","['long time periods to conception', 'conception rates of cattle range from 40% to 50%', 'low conception rates']"
151,3,151_tilt_sensor_drawbacks_lie,"['tilt', 'sensor', 'drawbacks', 'lie', 'disabling', 'wants', 'has', 'wearer', 'including', 'each']","['tilt sensor drawbacks', 'tilt sensor has drawbacks including disabling it each time the wearer wants to lie down', 'tilt sensor has drawbacks']"
152,3,152_conceptuses_aneuploidies_aneuploid_aneuploidy,"['conceptuses', 'aneuploidies', 'aneuploid', 'aneuploidy', 'predict', 'prior', 'inability', 'rates', 'to', '']","['aneuploidies', 'prior aneuploid conceptuses', 'inability to predict aneuploidy rates']"
153,4,153_caregivers_visibility_messaging_consistent,"['caregivers', 'visibility', 'messaging', 'consistent', 'informal', 'service', 'accurate', 'automated', 'remote', 'complete']","['lack of real time remote visibility for caregivers', 'caregivers may not be able to provide a complete, accurate and consistent monitoring', 'lack of automated messaging service to the informal caregivers']"
154,6,154_neurological_generalized_age_deficits,"['neurological', 'generalized', 'age', 'deficits', 'weakness', 'old', 'disorders', 'decline', 'cognitive', 'associated']","['age-related cognitive decline', 'generalized weakness due to age or neurological deficits', 'neurological disorders associated with old-age']"
155,4,155_50_fallers_47_someone,"['50', 'fallers', '47', 'someone', 'who', 'else', 'get', 'up', 'assistance', 'those']","['50% of those people who fall require assistance', '50% of people who fall require assistance from someone else to get up', '47% of non-injured fallers cannot get up without assistance']"
156,4,156_parent_offspring_lacks_technological,"['parent', 'offspring', 'lacks', 'technological', 'sophistication', 'reduced', 'ability', 'children', 'have', 'inability']","['inability or reduced ability to have children', 'parent lacks the technological sophistication', 'reduced ability to have offspring']"
157,3,157_victim_comfortable_looking_feel,"['victim', 'comfortable', 'looking', 'feel', 'fully', 'safe', 'helpless', 'vulnerable', 'capable', 'after']","['victim helpless', 'vulnerable individuals not capable of fully looking after themselves', 'victim may not feel safe or comfortable']"
158,4,158_delay_global_delaying_first,"['delay', 'global', 'delaying', 'first', 'aid', 'times', 'development', 'response', 'emergency', 'in']","['delaying first aid', 'global development delay', 'delay in emergency response times']"
159,4,159_technologies_electronic_these_everyone,"['technologies', 'electronic', 'these', 'everyone', 'exists', 'functionality', 'benefit', 'able', 'system', 'non']","['need exists for a non-electronic system', 'not everyone is able to benefit from these technologies', 'limited functionality of these technologies']"
160,4,160_adjustable_different_sized_accommodating,"['adjustable', 'different', 'sized', 'accommodating', 'size', 'fully', 'structure', 'height', 'accommodate', 'heavy']","['difficult if the user is large and heavy', 'device is not height adjustable for accommodating different sized users', 'not fully adjustable to accommodate user support of different size or structure']"
161,7,161_challenged_physically_individuals_patient,"['challenged', 'physically', 'individuals', 'patient', '', '', '', '', '', '']","['physically challenged individuals', 'physically challenged', 'physically challenged patient']"
162,3,162_assist_partially_extra_needing,"['assist', 'partially', 'extra', 'needing', 'perform', 'own', 'certain', 'only', 'home', 'when']","['need for in-home assistance', 'unable to assist or only partially assist in their own care', 'when needing extra help to perform certain home activities']"
163,3,163_bed_exiting_compromising_entering,"['bed', 'exiting', 'compromising', 'entering', 'confined', 'ease', 'safety', 'limited', 'the', 'of']","['confined to bed', 'limited ease of entering and exiting the bed', 'compromising the safety of the bed']"
164,3,164_around_effective_assistance_means,"['around', 'effective', 'assistance', 'means', 'walking', 'standing', 'moving', 'need', 'provide', 'cost']","['need assistance in standing and walking', 'assistance with moving around', 'need for a cost effective means to provide assistance in walking']"
165,6,165_scientific_nervous_integrated_validity,"['scientific', 'nervous', 'integrated', 'validity', 'central', 'training', 'brain', 'functions', 'loss', 'function']","['loss of physical and cognitive function', 'lack of scientific validity in brain training', 'loss of integrated central nervous system functions']"
166,3,166_speed_pedestrian_norm_slower,"['speed', 'pedestrian', 'norm', 'slower', 'pedestrians', 'motion', 'based', 'system', 'moving', 'current']","['slower moving pedestrians', 'current system is based on pedestrian speed that is the norm', 'speed of motion or walking speed of a pedestrian']"
167,5,167_arthritis_swelling_inflammation_orthopedic,"['arthritis', 'swelling', 'inflammation', 'orthopedic', 'joints', 'impairments', 'decreased', 'and', 'or', 'of']","['decreased swelling and inflammation of joints', 'arthritis and/or orthopedic impairments', 'arthritis']"
168,5,168_lh_levels_serum_estradiol,"['lh', 'levels', 'serum', 'estradiol', 'elevated', 'low', 'high', '', '', '']","['elevated estradiol', 'high serum lh levels', 'low lh levels']"
169,4,169_fees_ongoing_costly_monitoring,"['fees', 'ongoing', 'costly', 'monitoring', 'disadvantages', 'manual', 'supervision', 'personal', 'human', 'costs']","['costs and disadvantages of personal assistance monitoring systems', 'manual monitoring by human supervision is costly', 'costly ongoing fees for monitoring']"
170,3,170_fallen_but_taken_real,"['fallen', 'but', 'taken', 'real', 'feet', 'getting', 'assist', 'suffer', 'who', 'person']","['fall of the person who is taken care of', 'difficult to assist the fallen person to their feet', 'individuals that have fallen and suffer no real injuries but need assistance in getting up']"
171,3,171_independence_maintaining_negatively_decreased,"['independence', 'maintaining', 'negatively', 'decreased', 'impact', 'drawbacks', 'one', 'difficulty', 'in', '']","['decreased independence', ""drawbacks negatively impact one's independence"", 'difficulty in maintaining independence']"
172,2,172_rough_suspension_outdoor_traverse,"['rough', 'suspension', 'outdoor', 'traverse', 'terrain', 'adequate', 'challenging', 'any', 'surfaces', 'used']","['dangerous when used to traverse any more challenging terrain', 'not designed to provide adequate suspension for mobility over rough outdoor surfaces']"
173,3,173_skill_machines_indoors_located,"['skill', 'machines', 'indoors', 'located', 'technological', 'benefit', 'operate', 'being', 'capable', 'more']","['require more technological skill to operate', 'machines benefit from being capable of being located indoors']"
174,4,174_shape_deformation_unwanted_bending,"['shape', 'deformation', 'unwanted', 'bending', 'cell', '', '', '', '', '']","['unwanted bending', 'cell shape deformation']"
175,8,175_supervision_feasible_accident_continuous,"['supervision', 'feasible', 'accident', 'continuous', 'times', 'no', 'emergency', 'is', 'not', 'or']","['continuous supervision is not feasible', 'no supervision in times of accident or emergency']"
176,2,176_new_hired_million_too,"['new', 'hired', 'million', 'too', 'required', 'caregiver', 'costly', 'than', 'caregivers', 'can']","['hired caregiver can be too costly', 'more than a million new caregivers are required']"
177,3,177_follicle_gonadotropins_stimulating_secretion,"['follicle', 'gonadotropins', 'stimulating', 'secretion', 'responses', 'production', 'hormone', 'varying', 'insufficient', 'treatment']","['varying individual responses to treatment with gonadotropins', 'insufficient production or secretion of follicle-stimulating hormone']"
178,2,178_suppression_reducing_until_regulation,"['suppression', 'reducing', 'until', 'regulation', 'treatments', 'occur', 'period', 'potentially', 'down', 'long']","['potentially reducing the success rate of treatments', 'long treatment period until the suppression and down-regulation occur']"
179,2,179_fecundity_incapacitated_impaired_condition,"['fecundity', 'incapacitated', 'impaired', 'condition', '', '', '', '', '', '']","['incapacitated condition', 'impaired fecundity']"
180,2,180_observer_intra_inter_variations,"['observer', 'intra', 'inter', 'variations', 'processing', 'sensing', 'constant', 'considerable', 'requires', 'power']","['constant processing and sensing requires considerable power', 'high inter- and intra-observer variations']"
181,2,181_associated_costs_economic_social,"['associated', 'costs', 'economic', 'social', 'falls', 'with', 'medical', 'and', '', '']","['medical costs associated with falls', 'social and economic costs associated with falls']"
182,2,182_bent_backward_side_carer,"['bent', 'backward', 'side', 'carer', 'back', 'falling', 'patient', 'or', 'the', 'to']","['bent back of the carer', 'patient falling backward, or to the side']"
183,2,183_quarters_fallopian_absent_tubes,"['quarters', 'fallopian', 'absent', 'tubes', 'damaged', 'tight', 'occur', 'many', 'at', 'falls']","['many at-home falls occur in tight quarters', 'damaged or absent fallopian tubes']"
184,3,184_resulting_sores_bed_side,"['resulting', 'sores', 'bed', 'side', 'off', 'falling', 'injuries', 'patient', 'from', 'the']","['resulting bed sores', 'injuries to the patient resulting from falling off the side of the bed']"
185,4,185_elder_cost_healthcare_facilities,"['elder', 'cost', 'healthcare', 'facilities', 'home', 'high', 'care', 'of', '', '']","['cost of home healthcare', 'high cost of elder care facilities']"
186,2,186_operation_body_hinder_normal,"['operation', 'body', 'hinder', 'normal', 'functional', 'decline', 'conditions', 'that', 'the', 'of']","['functional decline of the body', 'conditions that hinder the normal operation of the body']"
187,2,187_inactivity_sudden_change_activity,"['inactivity', 'sudden', 'change', 'activity', 'or', 'of', '', '', '', '']","['inactivity', 'sudden change of activity (or inactivity)']"
188,4,188_points_activation_activated_fixed,"['points', 'activation', 'activated', 'fixed', 'manually', 'systems', '', '', '', '']","['manually activated systems', 'fixed activation points']"
189,3,189_ovulatory_follicular_disturbances_atresia,"['ovulatory', 'follicular', 'disturbances', 'atresia', '', '', '', '', '', '']","['ovulatory disturbances', 'follicular atresia']"
