Topic,Count,Name,Representation,Representative_Docs
124,6,124_car_vehicle_technical_debilitated,"['car', 'vehicle', 'technical', 'debilitated', 'crashes', 'accident', 'accidents', 'failure', '', '']","['vehicle failure technical', 'accident car', 'accident car']"
125,6,125_pers_used_experiencing_suffered,"['pers', 'used', 'experiencing', 'suffered', 'determining', 'fall', 'wearable', 'delay', 'detect', 'pain']","['wearable fall pers experiencing used', 'wearable fall pers experiencing used', 'wearable fall pers experiencing used']"
126,6,126_caregiver_expose_setting_carer,"['caregiver', 'expose', 'setting', 'carer', 'injury', 'resulting', 'handling', 'effects', 'severe', 'injuries']","['caregiver injury risk', 'caregiver injury risk', 'caregiver injuries expose individual']"
127,6,127_sporadic_nurses_nature_visits,"['sporadic', 'nurses', 'nature', 'visits', 'follow', 'home', 'patient', '', '', '']","['visits sporadic nurses home nature', 'visits sporadic nurses home nature', 'visits sporadic nurses home nature']"
128,6,128_losses_irreversible_wages_economic,"['losses', 'irreversible', 'wages', 'economic', 'function', 'loss', 'work', '', '', '']","['losses economic', 'irreversible loss function', 'irreversible loss function']"
129,6,129_neglect_bath_wearing_elders,"['neglect', 'bath', 'wearing', 'elders', 'bed', 'immovable', 'bedridden', 'bathing', 'apparatus', 'persons']","['neglect elders bath wearing bed', 'neglect elders bath wearing bed', 'neglect elders bath wearing bed']"
130,6,130_genetic_factors_immunological_,"['genetic', 'factors', 'immunological', '', '', '', '', '', '', '']","['genetic factors', 'genetic factors', 'genetic factors']"
131,6,131_social_isolation_incorporate_program,"['social', 'isolation', 'incorporate', 'program', 'associates', 'pace', 'measures', 'encourage', 'interactions', 'friends']","['encourage friends active associates physically', 'connectivity social measures failure incorporate', 'changes pace keeping social program']"
132,6,132_image_view_projected_bandwidth,"['image', 'view', 'projected', 'bandwidth', 'light', 'lens', 'heads', 'broadband', 'blurring', 'holographic']","['depth light bandwidth image perceived', 'focus projected view image change', 'displays projected view image heads']"
133,6,133_psap_architecture_bidâ_e911,"['psap', 'architecture', 'bidâ', 'e911', 'dispatch', 'updates', 'location', 'routed', 'route', 'geographically']","['e911 dispatch calls architecture location', 'psap bidâ location updates systems', 'psap bidâ location updates systems']"
134,6,134_predators_parents_unapproved_line,"['predators', 'parents', 'unapproved', 'line', 'content', 'child', 'posts', 'instruct', 'voluntarily', 'inform']","['unapproved parents content', 'unapproved parents content', 'predators parents child inform instruct']"
135,6,135_cell_shape_topology_deformation,"['cell', 'shape', 'topology', 'deformation', 'boundaries', 'mass', 'changing', 'missing', 'movement', 'false']","['deformation cell shape', 'cell movement mass topology changing', 'cell movement mass topology changing']"
136,6,136_dexterity_upper_reduced_body,"['dexterity', 'upper', 'reduced', 'body', 'strength', '', '', '', '', '']","['dexterity strength reduced body upper', 'dexterity strength reduced body upper', 'dexterity strength reduced body upper']"
137,6,137_30_births_live_gestations,"['30', 'births', 'live', 'gestations', 'multiple', '', '', '', '', '']","['gestations births multiple 30 live', 'gestations births multiple 30 live', 'gestations births multiple 30 live']"
138,6,138_procedure_expensive_procedures_treatment,"['procedure', 'expensive', 'procedures', 'treatment', 'difficult', 'cost', '', '', '', '']","['procedure expensive', 'procedure difficult expensive', 'procedure difficult expensive']"
139,6,139_menopause_withdrawal_estrogen_estradiol,"['menopause', 'withdrawal', 'estrogen', 'estradiol', 'elevated', 'symptoms', '', '', '', '']","['menopause', 'menopause', 'menopause']"
140,6,140_prohibit_professional_insurance_new,"['prohibit', 'professional', 'insurance', 'new', 'hired', 'caregivers', 'caregiver', 'million', 'live', 'required']","['caregiver professional expensive', 'caregivers insurance costs live prohibit', 'caregivers insurance costs live prohibit']"
141,6,141_privacy_invasion_concerns_invasive,"['privacy', 'invasion', 'concerns', 'invasive', 'issues', 'vulnerable', 'independence', 'fear', 'systems', 'individual']","['privacy invasive systems issues', 'privacy invasive systems issues', 'privacy user']"
142,6,142_cascade_trigger_decline_factors,"['cascade', 'trigger', 'decline', 'factors', 'rapidly', 'rapid', 'deteriorate', 'health', 'status', 'individual']","['health decline cascade factors trigger', 'health decline cascade factors trigger', 'health decline cascade factors trigger']"
143,6,143_panic_button_alert_push,"['panic', 'button', 'alert', 'push', 'press', 'unconscious', 'fatality', 'client', 'style', 'initiated']","['panic elderly fatality alert button', 'alert panic monitoring button push', 'panic wearer button push rely']"
144,6,144_invasive_undesirable_live_biopsy,"['invasive', 'undesirable', 'live', 'biopsy', 'cumbersome', 'care', 'costly', '', '', '']","['invasive care undesirable live', 'invasive care undesirable live', 'invasive care undesirable live']"
145,6,145_lh_levels_fsh_initial,"['lh', 'levels', 'fsh', 'initial', 'serum', 'respond', 'prolonged', 'doses', 'exposure', 'low']","['levels low lh', 'levels low lh', 'levels low lh']"
146,6,146_non_compliant_compliance_75,"['non', 'compliant', 'compliance', '75', '', '', '', '', '', '']","['compliance non', 'compliance non', 'compliance non']"
147,6,147_occupational_employees_givers_work,"['occupational', 'employees', 'givers', 'work', 'handling', 'injuries', 'nurses', 'nursing', 'related', 'care']","['nursing injuries employees handling patient', 'occupational injuries givers care', 'occupational injuries givers care']"
148,6,148_prior_art_disadvantages_invention,"['prior', 'art', 'disadvantages', 'invention', 'disclose', 'unique', 'present', 'features', 'solutions', 'devices']","['disadvantages prior art', 'disadvantages devices prior art', 'disadvantages devices prior art']"
149,6,149_lifted_frequently_transferred_transferring,"['lifted', 'frequently', 'transferred', 'transferring', 'manual', 'lifting', 'weight', 'transfer', 'increased', 'device']","['transferred lifted frequently', 'transferred lifted frequently', 'transferred lifted frequently']"
150,6,150_diminishing_dexterity_close_open,"['diminishing', 'dexterity', 'close', 'open', 'operation', 'easy', 'manual', 'impaired', 'strength', 'individuals']","['dexterity diminishing', 'dexterity diminishing', 'dexterity diminishing']"
151,6,151_neurological_functionality_physiological_locomotive,"['neurological', 'functionality', 'physiological', 'locomotive', 'seizures', 'epileptic', 'illnesses', 'responses', 'impact', '']","['neurological physiological functionality', 'neurological physiological functionality', 'neurological physiological functionality']"
152,6,152_services_burdening_search_responder,"['services', 'burdening', 'search', 'responder', 'response', 'rescue', 'cost', 'costs', 'emergency', 'calls']","['cost emergency services response', 'cost emergency services response', 'cost emergency services response']"
153,6,153_fear_psychological_effects_effect,"['fear', 'psychological', 'effects', 'effect', 'acute', 'high', 'falls', '', '', '']","['fear psychological effects high', 'fear psychological effects high', 'fear psychological effects high']"
154,5,154_reduction_memory_function_cognitive,"['reduction', 'memory', 'function', 'cognitive', '', '', '', '', '', '']","['cognitive memory reduction function', 'cognitive memory reduction function', 'cognitive memory reduction function']"
155,5,155_culture_controlled_assessments_environments,"['culture', 'controlled', 'assessments', 'environments', 'standardized', 'debility', 'coculture', 'single', 'medium', 'manual']","['culture medium single', 'assessments culture environments controlled manual', 'assessments culture environments controlled manual']"
156,5,156_homes_ones_loved_healthy,"['homes', 'ones', 'loved', 'healthy', 'concerns', 'aiding', 'safety', 'adults', 'accidents', 'live']","['elderly homes aiding live', 'safety homes loved ones', 'safety homes loved ones']"
157,5,157_automation_based_machines_machine,"['automation', 'based', 'machines', 'machine', 'intelligence', 'indoors', 'located', 'improved', 'capable', 'systems']","['indoors machines benefit located capable', 'automation systems home improved need', 'automation home machine intelligence systems']"
158,5,158_resources_stress_elder_facilities,"['resources', 'stress', 'elder', 'facilities', 'level', 'elders', 'care', 'require', 'persons', 'elderly']","['stress elderly increased person level', 'elders stress facilities resources care', 'elders stress facilities resources care']"
159,5,159_estimated_billion_100_expenditure,"['estimated', 'billion', '100', 'expenditure', 'costing', 'annual', 'year', 'healthcare', '', '']","['expenditure healthcare estimated billion annual', 'costing billion estimated 100 year', 'costing billion estimated 100 year']"
160,5,160_news_developments_commodity_weather,"['news', 'developments', 'commodity', 'weather', 'lack', 'adverse', 'conditions', '', '', '']","['news lack commodity developments weather', 'news lack commodity developments weather', 'news lack commodity developments weather']"
161,5,161_stroke___,"['stroke', '', '', '', '', '', '', '', '', '']","['stroke', 'stroke', 'stroke']"
162,5,162_farmers_middlemen_access_information,"['farmers', 'middlemen', 'access', 'information', 'date', 'relevant', 'lack', '', '', '']","['farmers middlemen information lack access', 'farmers middlemen information lack access', 'farmers middlemen information lack access']"
163,5,163_perception_image_acceptance_issues,"['perception', 'image', 'acceptance', 'issues', 'elders', '', '', '', '', '']","['elders acceptance perception image issues', 'elders acceptance perception image issues', 'elders acceptance perception image issues']"
164,5,164_frailty_diagnosis_diagnose_unmet,"['frailty', 'diagnosis', 'diagnose', 'unmet', 'systems', 'devices', '', '', '', '']","['frailty', 'frailty', 'frailty']"
165,5,165_complexity_structures_covering_contexts,"['complexity', 'structures', 'covering', 'contexts', 'construction', 'complex', 'signal', 'processing', 'inconvenient', 'impractical']","['signal complex processing', 'complexity contexts covering possible increased', 'structures impractical complex inconvenient']"
166,5,166_abnormal_anomalous_sound_signals,"['abnormal', 'anomalous', 'sound', 'signals', 'unexpected', 'events', 'dangerous', 'situations', 'location', '']","['abnormal dangerous events', 'anomalous signals sound unexpected', 'anomalous events']"
167,5,167_smell_sick_leave_loss,"['smell', 'sick', 'leave', 'loss', '', '', '', '', '', '']","['smell loss', 'smell loss', 'smell loss']"
168,5,168_nervous_integrated_central_functions,"['nervous', 'integrated', 'central', 'functions', 'loss', 'function', 'cognitive', 'physical', '', '']","['integrated loss nervous functions central', 'integrated loss nervous functions central', 'integrated loss nervous functions central']"
169,5,169_way_contact_injured_help,"['way', 'contact', 'injured', 'help', 'risk', '', '', '', '', '']","['injured contact risk help way', 'injured contact risk help way', 'injured contact risk help way']"
170,5,170_effects_negative_physiological_psychological,"['effects', 'negative', 'physiological', 'psychological', 'emotional', 'patient', 'adverse', 'physical', '', '']","['psychological effects patient negative', 'physiological effects patient negative', 'physiological effects patient negative']"
171,5,171_transmitter_wireless_remote_range,"['transmitter', 'wireless', 'remote', 'range', 'present', 'communications', 'limitations', 'limited', 'devices', 'patient']","['transmitter range limited remote patient', 'transmitter range remote limited', 'transmitter range remote limited']"
172,5,172_disabled_felt_anxiety_residences,"['disabled', 'felt', 'anxiety', 'residences', 'secure', 'living', 'elderly', '', '', '']","['anxiety elderly disabled living felt', 'anxiety elderly disabled living felt', 'anxiety elderly disabled living felt']"
173,5,173_event_unprotected_want_left,"['event', 'unprotected', 'want', 'left', 'security', 'related', '', '', '', '']","['security event related', 'unprotected event left want', 'unprotected event left want']"
174,5,174_infrastructure_undue_expense_strain,"['infrastructure', 'undue', 'expense', 'strain', 'communication', 'breakdown', 'response', 'emergency', '', '']","['expense emergency strain undue response', 'expense infrastructure communication strain undue', 'expense infrastructure communication strain undue']"
175,5,175_ectopic_obstetrical_complications_pregnancy,"['ectopic', 'obstetrical', 'complications', 'pregnancy', '', '', '', '', '', '']","['ectopic pregnancy', 'ectopic pregnancy', 'ectopic pregnancy']"
176,5,176_parents_hopeful_expectant_toll,"['parents', 'hopeful', 'expectant', 'toll', 'emotional', 'risks', 'managing', 'child', 'faced', 'children']","['risks parents challenges managing faced', 'parents emotional expectant hopeful toll', 'parents emotional expectant hopeful toll']"
177,5,177_emergent_prone_events_danger,"['emergent', 'prone', 'events', 'danger', 'persons', 'vulnerable', 'abuse', 'situations', 'risk', 'individuals']","['health emergent situations', 'risk events prone emergent persons', 'risk events prone emergent persons']"
178,5,178_bullying_schoolyard_cyber_threats,"['bullying', 'schoolyard', 'cyber', 'threats', 'physical', 'social', '', '', '', '']","['bullying cyber', 'bullying schoolyard physical', 'bullying schoolyard physical']"
179,5,179_targeting_vulnerable_looking_fully,"['targeting', 'vulnerable', 'looking', 'fully', 'capable', 'helpless', 'victim', 'individual', 'individuals', '']","['vulnerable individuals looking capable fully', 'targeting individual', 'targeting individual']"
180,5,180_abuser_victim_track_police,"['abuser', 'victim', 'track', 'police', 'fearful', 'encountering', 'authorities', 'knowledge', 'following', 'location']","['abuser victim fearful following', 'abuser victim location knowledge', 'abuser victim distress suffer encountering']"
181,5,181_hurdles_calling_technical_steps,"['hurdles', 'calling', 'technical', 'steps', 'connection', 'emergency', 'additional', '', '', '']","['calling emergency technical hurdles', 'calling emergency technical hurdles', 'calling emergency technical hurdles']"
182,5,182_ascertain_geographical_localization_install,"['ascertain', 'geographical', 'localization', 'install', 'location', 'locations', 'inability', 'real', 'ability', 'time']","['install locations difficult', 'geographical location ascertain inability', 'geographical location ascertain inability']"
183,5,183_heat_exhaustion_incidences_risk,"['heat', 'exhaustion', 'incidences', 'risk', 'related', '', '', '', '', '']","['exhaustion heat risk', 'exhaustion heat risk', 'exhaustion heat risk']"
184,5,184_road_executing_engineering_designing,"['road', 'executing', 'engineering', 'designing', 'requirements', 'defects', 'fires', 'structure', 'safety', '']","['safety requirements road', 'defects engineering designing road executing', 'defects engineering designing road executing']"
185,5,185_subjective_morphological_morphologic_assessment,"['subjective', 'morphological', 'morphologic', 'assessment', 'criteria', 'inaccurate', 'static', 'predictive', 'poorly', 'evaluations']","['morphologic subjective static assessment criteria', 'morphological assessment subjective inaccurate nature', 'morphological assessment subjective inaccurate nature']"
186,5,186_capacity_reduced_storage_functional,"['capacity', 'reduced', 'storage', 'functional', 'decreased', 'problem', '', '', '', '']","['capacity reduced', 'capacity reduced', 'capacity reduced']"
187,5,187_nursing_homes_admissions_23,"['nursing', 'homes', 'admissions', '23', 'advised', 'admitted', 'admission', 'compliance', 'patients', 'home']","['compliance nursing patients homes admission', 'admissions nursing homes', 'admissions nursing homes']"
188,5,188_sensitivity_known_total_low,"['sensitivity', 'known', 'total', 'low', 'acute', 'systems', '', '', '', '']","['sensitivity systems low known', 'sensitivity systems low known', 'sensitivity systems low known']"
189,5,189_coordination_deteriorate_muscle_balance,"['coordination', 'deteriorate', 'muscle', 'balance', 'strength', 'muscles', 'diminished', 'age', 'loss', '']","['deteriorate balance strength muscle coordination', 'deteriorate balance strength muscle coordination', 'deteriorate balance strength muscle coordination']"
190,5,190_leading_accidental_death_seniors,"['leading', 'accidental', 'death', 'seniors', 'falls', 'older', 'injury', '', '', '']","['falls accidental seniors death leading', 'falls accidental seniors death leading', 'falls accidental seniors death leading']"
191,5,191_average_success_percent_approximately,"['average', 'success', 'percent', 'approximately', '23', 'rate', 'rates', 'low', '', '']","['success average rate 23', 'average success percent rate approximately', 'average success percent rate approximately']"
192,5,192_preeclampsia_eclampsia_material_cause,"['preeclampsia', 'eclampsia', 'material', 'cause', 'leading', 'pre', 'increased', 'risk', '', '']","['preeclampsia', 'preeclampsia', 'preeclampsia']"
193,5,193_oocytes_oocyte_immature_harvested,"['oocytes', 'oocyte', 'immature', 'harvested', 'viability', 'poor', 'quality', 'eggs', 'pre', 'treatment']","['embryos oocytes pregnancy pre viability', 'oocytes eggs immature', 'oocytes ivf harvested multiple treatment']"
194,5,194_learning_curve_associated_conventional,"['learning', 'curve', 'associated', 'conventional', 'exceptions', 'systems', 'covered', 'complicated', 'methods', 'limitations']","['exceptions systems conventional covered', 'systems learning curve associated', 'systems learning curve associated']"
195,5,195_families_near_family_attendant,"['families', 'near', 'family', 'attendant', 'longer', 'members', 'household', 'affordable', 'friends', 'challenges']","['burden household family members', 'families challenges living longer near', 'families challenges living longer near']"
196,5,196_noisy_inherently_images_biological,"['noisy', 'inherently', 'images', 'biological', 'nature', 'scene', 'knowledge', 'imaging', 'depth', 'conventional']","['noisy biological images nature inherently', 'noisy biological images nature inherently', 'noisy biological images nature inherently']"
197,4,197_produce_matured_eggs_fully,"['produce', 'matured', 'eggs', 'fully', 'maturation', 'subset', 'inability', 'stage', 'patients', '']","['eggs produce inability matured fully', 'eggs produce inability matured fully', 'eggs produce inability matured fully']"
198,4,198_hospitalizations_hospitalization_number_large,"['hospitalizations', 'hospitalization', 'number', 'large', '', '', '', '', '', '']","['hospitalization', 'hospitalizations large number', 'hospitalizations large number']"
199,4,199_elapse_desire_degrade_amounts,"['elapse', 'desire', 'degrade', 'amounts', 'discovered', '911', 'dramatically', 'time', 'status', 'abnormal']","['911 floor desire time lack', 'physiological degrade time status dramatically', 'discovered elapse time significant amounts']"
200,4,200_uneasy_external_hard_transfers,"['uneasy', 'external', 'hard', 'transfers', 'transfer', 'little', 'store', 'process', 'assistance', 'need']","['transfers assistance little', 'transfer external assistance process need', 'transfer uneasy store']"
201,4,201_actions_relatively_weak_rest,"['actions', 'relatively', 'weak', 'rest', 'user', 'frequent', 'limited', '', '', '']","['actions limited user', 'weak user relatively', 'weak user relatively']"
202,4,202_quantities_intake_appropriate_food,"['quantities', 'intake', 'appropriate', 'food', 'confusion', 'directions', 'cooking', 'eating', 'preparation', 'difficulty']","['intake quantities food confusion appropriate', 'intake quantities food confusion appropriate', 'intake quantities food confusion appropriate']"
203,4,203_bodily_risks_higher_injury,"['bodily', 'risks', 'higher', 'injury', 'injuries', '', '', '', '', '']","['risks injuries bodily', 'risks injury bodily higher', 'risks injury bodily higher']"
204,4,204_access_easy_available_information,"['access', 'easy', 'available', 'information', 'accurately', 'condition', 'difficult', 'person', 'lack', '']","['access information lack', 'access information easy available', 'access information easy available']"
205,4,205_15_couples_10_reproductive,"['15', 'couples', '10', 'reproductive', 'age', '', '', '', '', '']","['reproductive couples age 15 10', 'reproductive couples age 15 10', 'reproductive couples age 15 10']"
206,4,206_hazard_significant_property_resident,"['hazard', 'significant', 'property', 'resident', 'possible', 'life', '', '', '', '']","['property hazard significant', 'hazard life significant', 'resident hazard significant']"
207,4,207_rest_ineffective_ease_use,"['rest', 'ineffective', 'ease', 'use', 'used', 'difficult', '', '', '', '']","['rest used', 'ease use', 'ineffective difficult use']"
208,4,208_finding_away_technologies_specific,"['finding', 'away', 'technologies', 'specific', 'locations', 'location', 'assistance', 'person', '', '']","['assistance technologies location person specific', 'assistance locations technologies away finding', 'assistance locations technologies away finding']"
209,4,209_security_event_safety_related,"['security', 'event', 'safety', 'related', 'health', '', '', '', '', '']","['safety security event health related', 'safety security event health related', 'safety security event health related']"
210,4,210_efforts_combined_quickly_effort,"['efforts', 'combined', 'quickly', 'effort', 'unable', 'required', 'people', '', '', '']","['effort required', 'efforts unable people combined', 'efforts unable people combined']"
211,4,211_resulting_bed_sores_ridden,"['resulting', 'bed', 'sores', 'ridden', 'falling', 'damage', 'pain', 'injuries', 'patient', 'physical']","['sores bed resulting', 'injuries falling bed patient resulting', 'injuries falling bed patient resulting']"
212,4,212_non_resulting_compliance_100,"['non', 'resulting', 'compliance', '100', 'billion', 'costs', 'cost', 'associated', 'higher', 'patient']","['compliance costs billion 100 non', 'cost compliance patient non resulting', 'cost compliance patient non resulting']"
213,4,213_paralysis_total_excessive_causes,"['paralysis', 'total', 'excessive', 'causes', 'neurological', 'limitations', 'disease', 'care', 'conditions', 'injury']","['paralysis neurological limitations conditions', 'paralysis care total', 'paralysis care total']"
214,4,214_geriatric_prosthetic_appropriate_freely,"['geriatric', 'prosthetic', 'appropriate', 'freely', 'surgical', 'intervention', 'patients', 'associated', 'moving', 'care']","['geriatric moving patients freely', 'geriatric prosthetic patients care appropriate', 'geriatric prosthetic patients care appropriate']"
215,4,215_dependency_assists_members_staff,"['dependency', 'assists', 'members', 'staff', 'children', 'remote', 'dependence', 'number', 'living', 'need']","['dependency', 'remote children assists need living', 'staff members limited number']"
216,4,216_death_mortality__,"['death', 'mortality', '', '', '', '', '', '', '', '']","['death', 'death', 'death']"
217,4,217_staffing_sampling_ultrasound_ecg,"['staffing', 'sampling', 'ultrasound', 'ecg', 'measuring', 'blood', 'timely', 'inconvenient', 'frequent', 'caring']","['staffing monitoring needs caring persons', 'ecg monitoring measuring inconvenient long', 'ultrasound sampling monitoring blood frequent']"
218,4,218_rolling_manual_lifting_moving,"['rolling', 'manual', 'lifting', 'moving', 'patient', '', '', '', '', '']","['lifting rolling moving manual patient', 'lifting rolling moving manual patient', 'lifting rolling moving manual patient']"
219,4,219_wandering_designated_consequences_location,"['wandering', 'designated', 'consequences', 'location', 'risk', '', '', '', '', '']","['wandering consequences', 'wandering risk', 'wandering']"
220,4,220_compression_awkward_position_,"['compression', 'awkward', 'position', '', '', '', '', '', '', '']","['compression position awkward', 'compression position awkward', 'compression position awkward']"
221,4,221_regulations_laws_traffic_urban,"['regulations', 'laws', 'traffic', 'urban', 'regulation', 'areas', 'management', 'awareness', 'lack', '']","['traffic regulation urban areas management', 'traffic regulations laws lack', 'traffic regulations laws lack']"
222,4,222_record_pedometers_store_data,"['record', 'pedometers', 'store', 'data', 'rudimentary', 'keeping', 'ability', 'functions', '', '']","['pedometers record data store ability', 'pedometers record data store ability', 'pedometers record data store ability']"
223,4,223_insurance_covered_insurers_budgetary,"['insurance', 'covered', 'insurers', 'budgetary', 'restrictions', 'financial', 'burden', '', '', '']","['budgetary insurance restrictions', 'insurance covered', 'insurance covered']"
224,4,224_points_activation_fixed_activated,"['points', 'activation', 'fixed', 'activated', 'manually', 'systems', '', '', '', '']","['activation points fixed', 'activation points fixed', 'activation points fixed']"
225,4,225_unassisted_tasks_perform_circulatory,"['unassisted', 'tasks', 'perform', 'circulatory', 'physiological', 'complications', 'operation', 'hinder', 'normal', 'body']","['conditions body operation normal hinder', 'complications physiological tasks unassisted perform', 'complications physiological tasks unassisted perform']"
226,4,226_shock_sensor_triggered_detected,"['shock', 'sensor', 'triggered', 'detected', 'detection', 'worn', 'person', '', '', '']","['shock sensor detected person worn', 'shock detection', 'shock detection']"
227,4,227_investment_sophistication_determine_vehicles,"['investment', 'sophistication', 'determine', 'vehicles', 'lack', '', '', '', '', '']","['investment vehicles sophistication lack determine', 'investment vehicles sophistication lack determine', 'investment vehicles sophistication lack determine']"
228,4,228_sporadic_nature_straying_pets,"['sporadic', 'nature', 'straying', 'pets', 'far', 'visits', 'home', 'nurses', 'location', '']","['pets straying home location far', 'visits sporadic home nature', 'visits sporadic home nature']"
229,4,229_generally_visits_consuming_expensive,"['generally', 'visits', 'consuming', 'expensive', 'home', 'nurses', '', '', '', '']","['visits expensive home consuming generally', 'visits expensive home consuming generally', 'visits expensive home consuming generally']"
230,4,230_locomotion_heavy_manual_stability,"['locomotion', 'heavy', 'manual', 'stability', 'user', '', '', '', '', '']","['locomotion heavy manual', 'locomotion heavy manual', 'locomotion heavy manual']"
231,4,231_warning_predictive_effective_danger,"['warning', 'predictive', 'effective', 'danger', 'preparation', 'early', 'errors', 'provide', 'event', 'inability']","['warning early inability provide', 'predictive warning event', 'warning effective']"
232,4,232_network_dispatchable_directly_push,"['network', 'dispatchable', 'directly', 'push', 'location', 'rely', 'technologies', 'device', '', '']","['network push device location directly', 'location dispatchable network technologies rely', 'location dispatchable network technologies rely']"
233,4,233_realize_currently_unavailable_intended,"['realize', 'currently', 'unavailable', 'intended', 'activities', 'provider', 'complete', 'able', 'failure', '']","['activities unavailable failure realize currently', 'activities unavailable failure realize currently', 'activities unavailable failure realize currently']"
234,4,234_registered_mobile_locations_apps,"['registered', 'mobile', 'locations', 'apps', 'host', 'aiding', 'limiting', 'setup', 'demand', 'various']","['apps smartphone host setup complex', 'mobile devices locations limitations registered', 'limiting mobile devices locations registered']"
235,4,235_handle_attenuated_brake_hold,"['handle', 'attenuated', 'brake', 'hold', 'grasping', 'positioned', 'inconveniently', 'handles', 'hand', 'substantially']","['situations ability attenuated handle substantially', 'grasping brake handle difficulty mechanism', 'hand handle devices hold user']"
236,4,236_unwanted_bending_arched_bent,"['unwanted', 'bending', 'arched', 'bent', 'carer', '', '', '', '', '']","['bent carer', 'bending unwanted', 'bending unwanted']"
237,4,237_unstoppable_wound_death_lost,"['unstoppable', 'wound', 'death', 'lost', 'bleeding', 'cause', 'trauma', 'leading', 'damage', 'injury']","['injury death lost person', 'injury death leading cause related', 'bleeding wound unstoppable']"
238,4,238_accident_times_supervision_emergency,"['accident', 'times', 'supervision', 'emergency', '', '', '', '', '', '']","['supervision emergency accident times', 'supervision emergency accident times', 'supervision emergency accident times']"
239,4,239_knee_buckling_bending_joint,"['knee', 'buckling', 'bending', 'joint', 'risk', '', '', '', '', '']","['knee bending', 'buckling knee joint risk', 'buckling knee joint risk']"
240,3,240_repercussions_mental_social_falls,"['repercussions', 'mental', 'social', 'falls', '', '', '', '', '', '']","['falls repercussions social mental', 'falls repercussions social mental', 'falls repercussions social mental']"
241,3,241_aids___,"['aids', '', '', '', '', '', '', '', '', '']","['aids', 'aids', 'aids']"
242,3,242_children_scuba_divers_left,"['children', 'scuba', 'divers', 'left', '', '', '', '', '', '']","['children', 'children', 'scuba divers children left']"
243,3,243_abilities_manage_independently_inhibit,"['abilities', 'manage', 'independently', 'inhibit', 'acute', 'chronic', 'ambulatory', 'conditions', 'medical', '']","['ambulatory medical abilities inhibit conditions', 'chronic independently manage abilities acute', 'chronic independently manage abilities acute']"
244,3,244_ones_loved_felt_anxiety,"['ones', 'loved', 'felt', 'anxiety', '', '', '', '', '', '']","['anxiety', 'anxiety felt loved ones', 'anxiety felt loved ones']"
245,3,245_healthcare_number_need_people,"['healthcare', 'number', 'need', 'people', 'home', '', '', '', '', '']","['healthcare home need', 'healthcare home people number need', 'healthcare home people number need']"
246,3,246_tilt_sensor_drawbacks_wearer,"['tilt', 'sensor', 'drawbacks', 'wearer', 'disabling', '', '', '', '', '']","['tilt sensor disabling wearer drawbacks', 'tilt sensor drawbacks', 'tilt sensor drawbacks']"
247,3,247_heights_adjustable_height_differing,"['heights', 'adjustable', 'height', 'differing', 'accommodating', 'vertically', 'adjust', 'users', 'accommodate', 'control']","['adjustable height device accommodating users', 'heights height adjust control users', 'heights vertically adjustable accommodate differing']"
248,3,248_extremities_lower_weakening_use,"['extremities', 'lower', 'weakening', 'use', 'limited', '', '', '', '', '']","['weakening extremities lower', 'extremities lower limited use', 'extremities lower limited use']"
249,3,249_proliferation_granulosa_suppression_gene,"['proliferation', 'granulosa', 'suppression', 'gene', 'cumulus', 'cell', 'cells', 'abnormal', 'patterns', '']","['cumulus cells gene abnormal patterns', 'granulosa cell proliferation suppression', 'granulosa cell proliferation suppression']"
250,3,250_drying_washing_improper_environments,"['drying', 'washing', 'improper', 'environments', 'hygiene', 'bad', '', '', '', '']","['hygiene bad', 'drying washing environments improper', 'drying washing environments improper']"
251,3,251_obesity_prevalence_increase_suffer,"['obesity', 'prevalence', 'increase', 'suffer', '', '', '', '', '', '']","['obesity suffer', 'obesity prevalence increase', 'obesity prevalence increase']"
252,3,252_input_activate_summoning_summoned,"['input', 'activate', 'summoning', 'summoned', 'summon', 'manually', 'aid', 'manual', 'methods', 'assistance']","['summoning manual aid methods', 'input activate summon assistance manually', 'activate input assistance summoned unable']"
253,3,253_conceive_impotence_inability_,"['conceive', 'impotence', 'inability', '', '', '', '', '', '', '']","['impotence', 'conceive inability', 'conceive inability']"
254,3,254_post_surgery_injury_,"['post', 'surgery', 'injury', '', '', '', '', '', '', '']","['injury surgery', 'surgery post', 'surgery post']"
255,3,255_tubes_fallopian_blocked_absent,"['tubes', 'fallopian', 'blocked', 'absent', 'tubal', 'damaged', 'disorder', 'missing', '', '']","['tubal disorder', 'tubes fallopian damaged absent', 'tubes blocked missing']"
256,3,256_trusted_upsetting_mistreatment_emotionally,"['trusted', 'upsetting', 'mistreatment', 'emotionally', 'perceive', 'caregiving', 'emotional', 'stress', 'care', 'person']","['caregiving stress emotional', 'emotionally upsetting care trusted perceive', 'mistreatment care person']"
257,3,257_tracking_errors_cell_individual,"['tracking', 'errors', 'cell', 'individual', '', '', '', '', '', '']","['tracking cell errors individual', 'errors tracking', 'errors tracking']"
258,3,258_biochemical_18_pregnancy_rate,"['biochemical', '18', 'pregnancy', 'rate', 'rates', 'reduced', '', '', '', '']","['pregnancy rates reduced', 'pregnancy biochemical rate 18', 'pregnancy biochemical rate 18']"
259,3,259_discrimination_countries_illegal_certain,"['discrimination', 'countries', 'illegal', 'certain', '', '', '', '', '', '']","['illegal countries certain', 'discrimination', 'discrimination']"
