Topic,Count,Name,Representation,Representative_Docs
124,7,124_implemented_fashion_needs_population,"['implemented', 'fashion', 'needs', 'population', 'user', 'suitability', 'limit', 'users', 'use', '']","['implemented population user needs fashion', 'implemented population user needs fashion', 'implemented population user needs fashion']"
125,7,125_dexterity_diminishing_operation_easy,"['dexterity', 'diminishing', 'operation', 'easy', 'reduced', 'impaired', 'individuals', '', '', '']","['dexterity diminishing', 'dexterity diminishing', 'dexterity diminishing']"
126,6,126_cell_shape_topology_deformation,"['cell', 'shape', 'topology', 'deformation', 'boundaries', 'mass', 'changing', 'missing', 'movement', 'false']","['deformation cell shape', 'cell movement mass topology changing', 'cell movement mass topology changing']"
127,6,127_caregiver_expose_setting_carer,"['caregiver', 'expose', 'setting', 'carer', 'injury', 'resulting', 'handling', 'effects', 'severe', 'injuries']","['caregiver injury risk', 'caregiver injuries expose individual', 'caregiver injury risk']"
128,6,128_congestion_traffic_chaos_slower,"['congestion', 'traffic', 'chaos', 'slower', 'regulation', 'drawbacks', 'moving', '', '', '']","['congestion traffic', 'congestion traffic', 'congestion traffic']"
129,6,129_menopause_menstrual_estradiol_disturbance,"['menopause', 'menstrual', 'estradiol', 'disturbance', 'elevated', 'normal', 'cycle', '', '', '']","['menopause', 'menopause', 'menopause']"
130,6,130_miscarriage_rates_higher_possibility,"['miscarriage', 'rates', 'higher', 'possibility', 'incidence', 'increased', 'high', '', '', '']","['miscarriage rates higher', 'miscarriage rates higher', 'miscarriage rates higher']"
131,6,131_addressed_real_monitored_time,"['addressed', 'real', 'monitored', 'time', 'falls', 'vulnerable', 'situations', 'monitoring', 'emergency', '']","['falls monitored real time addressed', 'falls monitored real time addressed', 'falls monitored real time addressed']"
132,6,132_fear_psychological_effects_effect,"['fear', 'psychological', 'effects', 'effect', 'acute', 'high', 'falls', '', '', '']","['fear psychological effects high', 'fear psychological effects high', 'fear psychological effects high']"
133,6,133_estimated_billion_100_expenditure,"['estimated', 'billion', '100', 'expenditure', 'costing', 'annual', 'year', 'healthcare', 'intervention', 'cost']","['expenditure healthcare estimated billion annual', 'costing billion estimated 100 year', 'costing billion estimated 100 year']"
134,6,134_neurological_functionality_physiological_locomotive,"['neurological', 'functionality', 'physiological', 'locomotive', 'seizures', 'epileptic', 'illnesses', 'responses', 'impact', '']","['neurological physiological functionality', 'neurological physiological functionality', 'neurological physiological functionality']"
135,6,135_deaths_125_000_approximately,"['deaths', '125', '000', 'approximately', 'year', 'annually', 'non', 'compliance', '', '']","['compliance deaths 000 non 125', 'deaths 125 000', 'deaths 125 000']"
136,6,136_stroke_dyspareunia__,"['stroke', 'dyspareunia', '', '', '', '', '', '', '', '']","['stroke', 'stroke', 'stroke']"
137,6,137_genetic_factors_immunological_,"['genetic', 'factors', 'immunological', '', '', '', '', '', '', '']","['genetic factors', 'genetic factors', 'genetic factors']"
138,6,138_patterns_recognizing_evaluating_deviations,"['patterns', 'recognizing', 'evaluating', 'deviations', 'analyze', 'behavior', 'does', 'activity', 'mobile', 'life']","['activity monitoring physical patterns evaluating', 'patterns assistance deviations life recognizing', 'patterns assistance deviations life recognizing']"
139,6,139_lh_levels_surge_serum,"['lh', 'levels', 'surge', 'serum', 'premature', 'surges', 'low', 'high', '', '']","['levels low lh', 'levels low lh', 'levels low lh']"
140,6,140_injectable_inject_drugs_painful,"['injectable', 'inject', 'drugs', 'painful', 'uncomfortable', 'week', 'injections', 'injecting', 'fertility', 'confused']","['inject medications week times self', 'fertility injectable painful uncomfortable drugs', 'fertility injectable painful uncomfortable drugs']"
141,6,141_pre_term_birth_preterm,"['pre', 'term', 'birth', 'preterm', 'fetal', 'labor', 'delivery', 'risks', '', '']","['birth pre term', 'birth pre term', 'birth pre term']"
142,6,142_lifted_frequently_transferred_transferring,"['lifted', 'frequently', 'transferred', 'transferring', 'manual', 'lifting', 'weight', 'transfer', 'increased', 'device']","['transferred lifted frequently', 'transferred lifted frequently', 'transferred lifted frequently']"
143,6,143_losses_irreversible_wages_economic,"['losses', 'irreversible', 'wages', 'economic', 'function', 'loss', 'work', '', '', '']","['losses economic', 'irreversible loss function', 'irreversible loss function']"
144,6,144_falling_higher_elderly_individuals,"['falling', 'higher', 'elderly', 'individuals', 'risk', 'people', 'aging', 'population', 'fall', 'high']","['falling elderly risk individuals', 'falling elderly risk individuals', 'falling elderly risk individuals']"
145,6,145_compliance_capacity_failures_mental,"['compliance', 'capacity', 'failures', 'mental', 'non', 'patient', 'problem', 'patients', 'medical', '']","['compliance patient', 'compliance patient capacity mental', 'compliance patient capacity mental']"
146,6,146_incapacitated_recovery_slow_halted,"['incapacitated', 'recovery', 'slow', 'halted', 'expect', 'unable', 'complete', 'help', 'condition', 'difficult']","['incapacitated unable', 'incapacitated unable help', 'incapacitated unable help']"
147,6,147_ridden_bed_sickbed_compromising,"['ridden', 'bed', 'sickbed', 'compromising', 'immobilized', 'movable', 'point', 'temporarily', 'bedridden', 'carer']","['effort physically bed care ridden', 'ambulatory patient bed limited ridden', 'bed people ridden']"
148,6,148_privacy_invasion_concerns_invasive,"['privacy', 'invasion', 'concerns', 'invasive', 'issues', 'vulnerable', 'independence', 'fear', 'systems', 'individual']","['privacy invasive systems issues', 'privacy user', 'privacy invasive systems issues']"
149,6,149_prior_art_disadvantages_invention,"['prior', 'art', 'disadvantages', 'invention', 'disclose', 'unique', 'present', 'features', 'solutions', 'devices']","['disadvantages prior art', 'disadvantages devices prior art', 'disadvantages devices prior art']"
150,6,150_information_communication_kept_silos,"['information', 'communication', 'kept', 'silos', 'processes', 'interactive', 'streams', 'demands', 'provided', 'facilitate']","['communication demands processes', 'silos information critical kept', 'communication interactive facilitate information mechanism']"
151,6,151_unsafe_uncomfortable_feelings_painful,"['unsafe', 'uncomfortable', 'feelings', 'painful', 'felt', 'psychologically', 'process', 'patient', 'discomfort', 'patients']","['uncomfortable patient unsafe', 'uncomfortable patient unsafe', 'uncomfortable patient unsafe']"
152,6,152_non_compliant_compliance_75,"['non', 'compliant', 'compliance', '75', '', '', '', '', '', '']","['compliance non', 'compliance non', 'compliance non']"
153,6,153_invasive_undesirable_live_biopsy,"['invasive', 'undesirable', 'live', 'biopsy', 'cumbersome', 'care', 'costly', '', '', '']","['invasive care undesirable live', 'invasive care undesirable live', 'invasive care undesirable live']"
154,6,154_abuser_victim_vulnerable_track,"['abuser', 'victim', 'vulnerable', 'track', 'police', 'fearful', 'encountering', 'authorities', 'knowledge', 'following']","['abuser victim fearful following', 'abuser victim distress suffer encountering', 'abuser victim location knowledge']"
155,6,155_psap_architecture_bidâ_e911,"['psap', 'architecture', 'bidâ', 'e911', 'dispatch', 'updates', 'location', 'routed', 'route', 'geographically']","['e911 dispatch calls architecture location', 'psap bidâ location updates systems', 'psap bidâ location updates systems']"
156,5,156_disabled_felt_anxiety_residences,"['disabled', 'felt', 'anxiety', 'residences', 'secure', 'living', 'elderly', '', '', '']","['anxiety elderly disabled living felt', 'anxiety elderly disabled living felt', 'anxiety elderly disabled living felt']"
157,5,157_sensitivity_known_total_low,"['sensitivity', 'known', 'total', 'low', 'acute', 'systems', '', '', '', '']","['sensitivity systems low known', 'sensitivity systems low known', 'sensitivity systems low known']"
158,5,158_news_developments_commodity_weather,"['news', 'developments', 'commodity', 'weather', 'lack', 'adverse', 'conditions', '', '', '']","['news lack commodity developments weather', 'news lack commodity developments weather', 'news lack commodity developments weather']"
159,5,159_ascertain_geographical_localization_install,"['ascertain', 'geographical', 'localization', 'install', 'location', 'locations', 'inability', 'real', 'ability', 'time']","['install locations difficult', 'geographical location ascertain inability', 'geographical location ascertain inability']"
160,5,160_average_success_percent_approximately,"['average', 'success', 'percent', 'approximately', '23', 'rate', 'rates', 'low', '', '']","['success average rate 23', 'average success percent rate approximately', 'average success percent rate approximately']"
161,5,161_automation_based_machines_machine,"['automation', 'based', 'machines', 'machine', 'intelligence', 'indoors', 'located', 'improved', 'capable', 'systems']","['indoors machines benefit located capable', 'automation home machine intelligence systems', 'automation systems home improved need']"
162,5,162_effects_negative_physiological_psychological,"['effects', 'negative', 'physiological', 'psychological', 'emotional', 'patient', 'adverse', 'physical', '', '']","['psychological effects patient negative', 'physiological effects patient negative', 'physiological effects patient negative']"
163,5,163_discovered_amounts_elapse_desire,"['discovered', 'amounts', 'elapse', 'desire', 'degrade', 'manner', '911', 'dramatically', 'time', 'timely']","['physiological degrade time status dramatically', 'discovered timely manner', 'discovered elapse time significant amounts']"
164,5,164_violence_domestic_abuse_victims,"['violence', 'domestic', 'abuse', 'victims', 'protect', 'physical', 'limited', '', '', '']","['violence domestic', 'violence domestic', 'violence abuse domestic']"
165,5,165_height_heights_vertically_adjustable,"['height', 'heights', 'vertically', 'adjustable', 'inclination', 'differing', 'accommodating', 'angle', 'lowers', 'raises']","['adjustable height device accommodating users', 'heights vertically adjustable accommodate differing', 'heights height adjust control users']"
166,5,166_mixing_drugs_dosing_double,"['mixing', 'drugs', 'dosing', 'double', 'mix', 'mistakes', 'misidentification', 'result', 'samples', 'negative']","['samples misidentification mix patient biological', 'mixing drugs outcomes negative result', 'mixing drugs outcomes negative result']"
167,5,167_frailty_diagnosis_diagnose_unmet,"['frailty', 'diagnosis', 'diagnose', 'unmet', 'systems', 'devices', '', '', '', '']","['frailty', 'frailty', 'frailty']"
168,5,168_subjective_morphological_morphologic_assessment,"['subjective', 'morphological', 'morphologic', 'assessment', 'criteria', 'inaccurate', 'static', 'predictive', 'poorly', 'evaluations']","['morphologic subjective static assessment criteria', 'morphological assessment subjective inaccurate nature', 'morphological assessment subjective inaccurate nature']"
169,5,169_prescribed_treatment_heart_medication,"['prescribed', 'treatment', 'heart', 'medication', 'diabetes', 'failure', 'death', '', '', '']","['prescribed medication treatment failure heart', 'prescribed medication treatment failure heart', 'prescribed medication treatment failure heart']"
170,5,170_heat_exhaustion_incidences_risk,"['heat', 'exhaustion', 'incidences', 'risk', 'related', '', '', '', '', '']","['exhaustion heat risk', 'exhaustion heat risk', 'exhaustion heat risk']"
171,5,171_cascade_trigger_decline_factors,"['cascade', 'trigger', 'decline', 'factors', 'rapid', 'status', 'health', 'individual', '', '']","['health decline cascade factors trigger', 'health decline cascade factors trigger', 'health decline cascade factors trigger']"
172,5,172_nervous_integrated_central_functions,"['nervous', 'integrated', 'central', 'functions', 'loss', 'function', 'cognitive', 'physical', '', '']","['integrated loss nervous functions central', 'integrated loss nervous functions central', 'integrated loss nervous functions central']"
173,5,173_reduction_memory_function_cognitive,"['reduction', 'memory', 'function', 'cognitive', '', '', '', '', '', '']","['cognitive memory reduction function', 'cognitive memory reduction function', 'cognitive memory reduction function']"
174,5,174_smell_sick_leave_loss,"['smell', 'sick', 'leave', 'loss', '', '', '', '', '', '']","['smell loss', 'smell loss', 'smell loss']"
175,5,175_capacity_reduced_storage_functional,"['capacity', 'reduced', 'storage', 'functional', 'decreased', 'problem', '', '', '', '']","['capacity reduced', 'capacity reduced', 'capacity reduced']"
176,5,176_perception_image_acceptance_issues,"['perception', 'image', 'acceptance', 'issues', 'elders', '', '', '', '', '']","['elders acceptance perception image issues', 'elders acceptance perception image issues', 'elders acceptance perception image issues']"
177,5,177_bandwidth_image_depth_light,"['bandwidth', 'image', 'depth', 'light', 'broadband', 'scene', 'transparent', 'lenses', 'lens', 'blurring']","['lens images light broadband systems', 'depth light bandwidth image perceived', 'holographic blurring bandwidth image systems']"
178,5,178_learning_curve_associated_conventional,"['learning', 'curve', 'associated', 'conventional', 'exceptions', 'systems', 'covered', 'complicated', 'methods', 'limitations']","['exceptions systems conventional covered', 'systems learning curve associated', 'systems learning curve associated']"
179,5,179_premature_luteolysis_luteinization_luteinizing,"['premature', 'luteolysis', 'luteinization', 'luteinizing', 'surges', 'hormone', 'lh', '', '', '']","['luteolysis premature', 'luteolysis premature', 'luteinization premature']"
180,5,180_wound_unstoppable_uninjured_death,"['wound', 'unstoppable', 'uninjured', 'death', 'bleeding', '911', 'lost', 'cause', 'trauma', 'leading']","['injury death lost person', 'bleeding wound unstoppable', 'elderly 911 floor uninjured person']"
181,5,181_families_near_family_attendant,"['families', 'near', 'family', 'attendant', 'longer', 'members', 'household', 'affordable', 'friends', 'challenges']","['burden household family members', 'families challenges living longer near', 'families challenges living longer near']"
182,5,182_infrastructure_undue_expense_strain,"['infrastructure', 'undue', 'expense', 'strain', 'communication', 'breakdown', 'response', 'emergency', '', '']","['expense emergency strain undue response', 'expense infrastructure communication strain undue', 'expense infrastructure communication strain undue']"
183,5,183_homes_ones_loved_healthy,"['homes', 'ones', 'loved', 'healthy', 'concerns', 'aiding', 'safety', 'adults', 'accidents', 'live']","['elderly homes aiding live', 'safety homes loved ones', 'safety homes loved ones']"
184,5,184_society_considerable_expense_economic,"['society', 'considerable', 'expense', 'economic', 'psychological', 'burden', 'patient', '', '', '']","['expense society considerable', 'expense patient considerable society', 'expense patient considerable society']"
185,5,185_transmitter_wireless_remote_range,"['transmitter', 'wireless', 'remote', 'range', 'present', 'communications', 'limitations', 'limited', 'devices', 'patient']","['transmitter range limited remote patient', 'transmitter range remote limited', 'transmitter range remote limited']"
186,5,186_leading_accidental_death_seniors,"['leading', 'accidental', 'death', 'seniors', 'falls', 'older', 'injury', '', '', '']","['falls accidental seniors death leading', 'falls accidental seniors death leading', 'falls accidental seniors death leading']"
187,5,187_services_search_responder_burdening,"['services', 'search', 'responder', 'burdening', 'response', 'rescue', 'cost', 'costs', 'calls', 'healthcare']","['cost emergency services response', 'cost emergency services response', 'cost emergency services response']"
188,5,188_abnormal_anomalous_sound_signals,"['abnormal', 'anomalous', 'sound', 'signals', 'unexpected', 'events', 'dangerous', 'situations', 'location', '']","['abnormal dangerous events', 'anomalous signals sound unexpected', 'anomalous events']"
189,5,189_event_unprotected_want_left,"['event', 'unprotected', 'want', 'left', 'security', 'related', '', '', '', '']","['security event related', 'unprotected event left want', 'unprotected event left want']"
190,5,190_regulations_laws_traffic_awareness,"['regulations', 'laws', 'traffic', 'awareness', 'urban', 'regulation', 'areas', 'management', 'lack', '']","['traffic regulation urban areas management', 'traffic regulations laws lack', 'traffic regulations laws lack']"
191,5,191_solutions_sufficient_current_problems,"['solutions', 'sufficient', 'current', 'problems', 'lack', '', '', '', '', '']","['solutions problems current sufficient', 'solutions problems current sufficient', 'solutions problems current sufficient']"
192,5,192_coordination_deteriorate_muscle_balance,"['coordination', 'deteriorate', 'muscle', 'balance', 'strength', 'muscles', 'diminished', 'age', 'loss', '']","['deteriorate balance strength muscle coordination', 'deteriorate balance strength muscle coordination', 'deteriorate balance strength muscle coordination']"
193,5,193_way_contact_injured_help,"['way', 'contact', 'injured', 'help', 'risk', '', '', '', '', '']","['injured contact risk help way', 'injured contact risk help way', 'injured contact risk help way']"
194,5,194_ectopic_obstetrical_complications_pregnancy,"['ectopic', 'obstetrical', 'complications', 'pregnancy', '', '', '', '', '', '']","['ectopic pregnancy', 'ectopic pregnancy', 'ectopic pregnancy']"
195,4,195_culture_controlled_assessments_environments,"['culture', 'controlled', 'assessments', 'environments', 'standardized', 'coculture', 'single', 'medium', 'manual', 'method']","['culture medium single', 'assessments culture environments controlled manual', 'assessments culture environments controlled manual']"
196,4,196_environmental_potency_sensitive_exposure,"['environmental', 'potency', 'sensitive', 'exposure', 'efficacy', 'certain', 'medications', 'conditions', '', '']","['medications sensitive environmental conditions certain', 'medications potency exposure efficacy environmental', 'medications potency exposure efficacy environmental']"
197,4,197_hospitalizations_hospitalization_number_large,"['hospitalizations', 'hospitalization', 'number', 'large', '', '', '', '', '', '']","['hospitalization', 'hospitalizations large number', 'hospitalizations large number']"
198,4,198_realize_currently_unavailable_intended,"['realize', 'currently', 'unavailable', 'intended', 'activities', 'provider', 'complete', 'able', 'failure', '']","['activities unavailable failure realize currently', 'activities unavailable failure realize currently', 'activities unavailable failure realize currently']"
199,4,199_road_executing_engineering_designing,"['road', 'executing', 'engineering', 'designing', 'requirements', 'defects', 'safety', '', '', '']","['safety requirements road', 'defects engineering designing road executing', 'defects engineering designing road executing']"
200,4,200_non_resulting_compliance_100,"['non', 'resulting', 'compliance', '100', 'billion', 'costs', 'cost', 'associated', 'higher', 'patient']","['compliance costs billion 100 non', 'cost compliance patient non resulting', 'cost compliance patient non resulting']"
201,4,201_investment_sophistication_determine_vehicles,"['investment', 'sophistication', 'determine', 'vehicles', 'lack', '', '', '', '', '']","['investment vehicles sophistication lack determine', 'investment vehicles sophistication lack determine', 'investment vehicles sophistication lack determine']"
202,4,202_warning_predictive_effective_danger,"['warning', 'predictive', 'effective', 'danger', 'preparation', 'early', 'errors', 'provide', 'event', 'inability']","['warning early inability provide', 'warning effective', 'predictive warning event']"
203,4,203_noisy_inherently_images_biological,"['noisy', 'inherently', 'images', 'biological', 'nature', 'imaging', 'conventional', 'methods', 'limitations', '']","['noisy biological images nature inherently', 'noisy biological images nature inherently', 'noisy biological images nature inherently']"
204,4,204_shock_sensor_triggered_detected,"['shock', 'sensor', 'triggered', 'detected', 'detection', 'worn', 'person', '', '', '']","['shock sensor detected person worn', 'shock detection', 'shock detection']"
205,4,205_clamping_secured_strap_bar,"['clamping', 'secured', 'strap', 'bar', 'overhead', 'forces', 'device', 'weak', 'position', 'large']","['clamping weak device', 'strap position bar secured overhead', 'clamping position secured device']"
206,4,206_50_require_half_fall,"['50', 'require', 'half', 'fall', 'people', 'assistance', 'elders', 'unable', '', '']","['fall assistance people 50 require', 'fall assistance people 50 require', 'fall assistance people 50 require']"
207,4,207_technique_changed_thirty_years,"['technique', 'changed', 'thirty', 'years', 'expertise', 'designs', 'working', 'substantially', 'design', 'requires']","['equipment technique working lack proper', 'invasive technique equipment expertise requires', 'design changed substantially thirty years']"
208,4,208_wandering_designated_consequences_location,"['wandering', 'designated', 'consequences', 'location', 'risk', '', '', '', '', '']","['wandering consequences', 'wandering', 'wandering risk']"
209,4,209_15_couples_10_reproductive,"['15', 'couples', '10', 'reproductive', 'age', '', '', '', '', '']","['reproductive couples age 15 10', 'reproductive couples age 15 10', 'reproductive couples age 15 10']"
210,4,210_means_traditional_ovarian_stimulation,"['means', 'traditional', 'ovarian', 'stimulation', 'dysfunction', 'diminished', 'function', '', '', '']","['ovarian dysfunction', 'ovarian stimulation traditional means', 'ovarian stimulation traditional means']"
211,4,211_repercussions_mental_social_possible,"['repercussions', 'mental', 'social', 'possible', 'falls', 'consequences', '', '', '', '']","['falls repercussions social mental', 'falls repercussions social mental', 'falls repercussions social mental']"
212,4,212_burdens_mental_ailments_physical,"['burdens', 'mental', 'ailments', 'physical', 'large', 'psychological', 'dangerous', 'conditions', '', '']","['ailments psychological physical', 'burdens physical mental large', 'burdens physical mental large']"
213,4,213_used_experiencing_pers_wearable,"['used', 'experiencing', 'pers', 'wearable', 'fall', '', '', '', '', '']","['wearable fall pers experiencing used', 'wearable fall pers experiencing used', 'wearable fall pers experiencing used']"
214,4,214_handle_attenuated_hold_positioned,"['handle', 'attenuated', 'hold', 'positioned', 'inconveniently', 'handles', 'hand', 'substantially', 'changing', 'situations']","['handles positioned inconveniently', 'hand handle devices hold user', 'situations ability attenuated handle substantially']"
215,4,215_produce_matured_eggs_fully,"['produce', 'matured', 'eggs', 'fully', 'maturation', 'subset', 'inability', 'stage', 'patients', '']","['eggs produce inability matured fully', 'eggs produce inability matured fully', 'eggs produce inability matured fully']"
216,4,216_quantities_intake_appropriate_food,"['quantities', 'intake', 'appropriate', 'food', 'confusion', '', '', '', '', '']","['intake quantities food confusion appropriate', 'intake quantities food confusion appropriate', 'intake quantities food confusion appropriate']"
217,4,217_reckless_speeding_driving_,"['reckless', 'speeding', 'driving', '', '', '', '', '', '', '']","['speeding', 'reckless driving', 'reckless driving']"
218,4,218_points_activation_fixed_activated,"['points', 'activation', 'fixed', 'activated', 'manually', 'systems', '', '', '', '']","['activation points fixed', 'activation points fixed', 'activation points fixed']"
219,4,219_paralysis_total_excessive_causes,"['paralysis', 'total', 'excessive', 'causes', 'neurological', 'limitations', 'disease', 'care', 'conditions', 'injury']","['paralysis neurological limitations conditions', 'paralysis care total', 'paralysis care total']"
220,4,220_record_pedometers_store_data,"['record', 'pedometers', 'store', 'data', 'rudimentary', 'keeping', 'ability', 'functions', '', '']","['pedometers record data store ability', 'pedometers record data store ability', 'pedometers record data store ability']"
221,4,221_phone_uselessness_initiate_destroy,"['phone', 'uselessness', 'initiate', 'destroy', 'congested', 'confiscate', 'attacker', 'networks', 'victim', 'calls']","['phone loss', 'networks phone uselessness congested', 'attacker destroy phone confiscate victim']"
222,4,222_identification_pregnant_technique_successful,"['identification', 'pregnant', 'technique', 'successful', 'incapable', 'normal', 'disabilities', 'pregnancy', 'increasing', 'delivery']","['pregnancy incapable normal', 'pregnancy patients technique identification successful', 'disabilities pregnancy delivery increasing associated']"
223,4,223_resulting_bed_sores_ridden,"['resulting', 'bed', 'sores', 'ridden', 'falling', 'damage', 'pain', 'injuries', 'patient', 'physical']","['sores bed resulting', 'injuries falling bed patient resulting', 'injuries falling bed patient resulting']"
224,4,224_pushing_exiting_bed_pulling,"['pushing', 'exiting', 'bed', 'pulling', 'confined', 'givers', 'entering', 'ease', 'forces', 'transferring']","['transferring bed givers care problems', 'pulling pushing forces physical bed', 'bed entering exiting ease limited']"
225,4,225_bullying_schoolyard_cyber_physical,"['bullying', 'schoolyard', 'cyber', 'physical', '', '', '', '', '', '']","['bullying cyber', 'bullying schoolyard physical', 'bullying schoolyard physical']"
226,4,226_compression_awkward_position_,"['compression', 'awkward', 'position', '', '', '', '', '', '', '']","['compression position awkward', 'compression position awkward', 'compression position awkward']"
227,4,227_obesity_prevalence_gain_increase,"['obesity', 'prevalence', 'gain', 'increase', 'suffer', 'weight', '', '', '', '']","['obesity suffer', 'obesity prevalence increase', 'obesity prevalence increase']"
228,4,228_rise_unaided_ground_easily,"['rise', 'unaided', 'ground', 'easily', 'impossible', 'walk', 'inability', 'stand', 'feet', 'floor']","['feet rise difficult impossible', 'ground floor rise conditions difficult', 'rise inability easily']"
229,4,229_complexity_structures_covering_contexts,"['complexity', 'structures', 'covering', 'contexts', 'construction', 'inconvenient', 'impractical', 'possible', 'technical', 'complex']","['complexity technical', 'structures impractical complex inconvenient', 'complexity contexts covering possible increased']"
230,4,230_death_murder__,"['death', 'murder', '', '', '', '', '', '', '', '']","['death', 'death', 'death']"
231,4,231_selective_protocols_gonadotropins_ovulation,"['selective', 'protocols', 'gonadotropins', 'ovulation', 'treatment', 'varying', 'responses', 'stimulation', 'individual', '']","['gonadotropins treatment responses varying individual', 'ovulation stimulation treatment selective protocols', 'ovulation stimulation treatment selective protocols']"
232,4,232_disabilities_lifetime_palsy_cerebral,"['disabilities', 'lifetime', 'palsy', 'cerebral', 'prevalence', 'disability', 'related', 'increased', 'age', 'diseases']","['disabilities age diseases related', 'disabilities prevalence age related increased', 'disabilities palsy cerebral risk lifetime']"
233,4,233_locomotion_heavy_manual_stability,"['locomotion', 'heavy', 'manual', 'stability', 'user', '', '', '', '', '']","['locomotion heavy manual', 'locomotion heavy manual', 'locomotion heavy manual']"
234,4,234_making_reliability_calls_emergency,"['making', 'reliability', 'calls', 'emergency', '', '', '', '', '', '']","['reliability calls emergency making', 'reliability calls emergency making', 'reliability calls emergency making']"
235,4,235_network_dispatchable_directly_push,"['network', 'dispatchable', 'directly', 'push', 'location', 'rely', 'technologies', 'device', '', '']","['network push device location directly', 'location dispatchable network technologies rely', 'location dispatchable network technologies rely']"
236,4,236_finding_away_technologies_specific,"['finding', 'away', 'technologies', 'specific', 'locations', 'location', 'assistance', 'person', '', '']","['assistance technologies location person specific', 'assistance locations technologies away finding', 'assistance locations technologies away finding']"
237,4,237_registered_mobile_locations_apps,"['registered', 'mobile', 'locations', 'apps', 'host', 'aiding', 'limiting', 'setup', 'demand', 'various']","['apps smartphone host setup complex', 'limiting mobile devices locations registered', 'mobile devices locations limitations registered']"
238,4,238_insurance_covered_insurers_budgetary,"['insurance', 'covered', 'insurers', 'budgetary', 'restrictions', 'financial', 'burden', '', '', '']","['budgetary insurance restrictions', 'insurance covered', 'insurance covered']"
239,4,239_prematurity_damage_long_term,"['prematurity', 'damage', 'long', 'term', 'potential', '', '', '', '', '']","['prematurity', 'prematurity damage potential long term', 'prematurity damage potential long term']"
240,4,240_structural_lost_limitation_reliability,"['structural', 'lost', 'limitation', 'reliability', 'existing', 'support', 'risks', 'devices', 'device', 'physical']","['limitation physical', 'structural devices support lack existing', 'device risks lost']"
241,4,241_attack_progress_prevent_automatic,"['attack', 'progress', 'prevent', 'automatic', 'occurring', 'harm', 'threats', 'secure', 'security', 'detection']","['attack progress', 'threats secure detection harm automatic', 'prevent attack occurring']"
242,3,242_tubes_fallopian_blocked_absent,"['tubes', 'fallopian', 'blocked', 'absent', 'tubal', 'damaged', 'disorder', 'missing', '', '']","['tubal disorder', 'tubes blocked missing', 'tubes fallopian damaged absent']"
243,3,243_trains_power_damaged_situations,"['trains', 'power', 'damaged', 'situations', 'communicate', 'loss', 'failure', 'unable', 'emergency', '']","['failure power emergency loss situations', 'trains damaged communicate unable', 'failure power emergency loss situations']"
244,3,244_rape___,"['rape', '', '', '', '', '', '', '', '', '']","['rape', 'rape', 'rape']"
245,3,245_easy_available_access_information,"['easy', 'available', 'access', 'information', 'lack', '', '', '', '', '']","['access information lack', 'access information easy available', 'access information easy available']"
246,3,246_kidnapping_abduction_abducted_result,"['kidnapping', 'abduction', 'abducted', 'result', 'people', '', '', '', '', '']","['abduction', 'abducted people', 'kidnapping result']"
247,3,247_lift_required_caregiver_user,"['lift', 'required', 'caregiver', 'user', 'individual', 'strength', '', '', '', '']","['caregiver lift strength individual', 'caregiver lift user required', 'caregiver lift user required']"
248,3,248_tracking_errors_cell_individual,"['tracking', 'errors', 'cell', 'individual', '', '', '', '', '', '']","['tracking cell errors individual', 'errors tracking', 'errors tracking']"
249,3,249_proliferation_granulosa_suppression_gene,"['proliferation', 'granulosa', 'suppression', 'gene', 'cumulus', 'cell', 'cells', 'abnormal', 'patterns', '']","['cumulus cells gene abnormal patterns', 'granulosa cell proliferation suppression', 'granulosa cell proliferation suppression']"
250,3,250_abilities_manage_independently_inhibit,"['abilities', 'manage', 'independently', 'inhibit', 'acute', 'chronic', 'ambulatory', 'conditions', 'medical', '']","['ambulatory medical abilities inhibit conditions', 'chronic independently manage abilities acute', 'chronic independently manage abilities acute']"
251,3,251_conceive_impotence_inability_,"['conceive', 'impotence', 'inability', '', '', '', '', '', '', '']","['impotence', 'conceive inability', 'conceive inability']"
252,3,252_trusted_upsetting_mistreatment_emotionally,"['trusted', 'upsetting', 'mistreatment', 'emotionally', 'perceive', 'caregiving', 'emotional', 'stress', 'care', 'person']","['caregiving stress emotional', 'emotionally upsetting care trusted perceive', 'mistreatment care person']"
253,3,253_smartphone_navigating_menus_app,"['smartphone', 'navigating', 'menus', 'app', '80', 'seniors', 'usage', '75', 'older', '']","['smartphone seniors older 75 usage', 'smartphone seniors older 80 usage', 'seniors navigating menus smartphone app']"
254,3,254_tilt_sensor_drawbacks_wearer,"['tilt', 'sensor', 'drawbacks', 'wearer', 'disabling', '', '', '', '', '']","['tilt sensor disabling wearer drawbacks', 'tilt sensor drawbacks', 'tilt sensor drawbacks']"
255,3,255_powered_electricity_options_require,"['powered', 'electricity', 'options', 'require', 'power', '', '', '', '', '']","['powered electricity power options require', 'electricity powered options require', 'electricity powered options require']"
256,3,256_stalking_threatening__,"['stalking', 'threatening', '', '', '', '', '', '', '', '']","['threatening', 'stalking', 'threatening']"
257,3,257_follicular_atresia_secretion_stimulating,"['follicular', 'atresia', 'secretion', 'stimulating', 'follicle', 'hormone', 'insufficient', '', '', '']","['hormone follicle stimulating secretion insufficient', 'follicular atresia', 'follicular atresia']"
