Topic,Count,Name,Representation,Representative_Docs
124,6,124_traits_phenotypic_account_women,"['traits', 'phenotypic', 'account', 'women', 'failure', 'reproductive', '', '', '', '']","['traits phenotypic women failure account', 'traits phenotypic women failure account', 'traits phenotypic women failure account']"
125,6,125_reaching_presents_button_articles,"['reaching', 'presents', 'button', 'articles', 'use', 'task', 'ineffective', 'hard', 'ease', 'crutch']","['crutch articles carry use hard', 'button task difficult reaching presents', 'button task difficult reaching presents']"
126,6,126_prior_art_disadvantages_invention,"['prior', 'art', 'disadvantages', 'invention', 'disclose', 'unique', 'present', 'features', 'solutions', 'devices']","['disadvantages prior art', 'disadvantages devices prior art', 'disadvantages devices prior art']"
127,6,127_bending_unwanted_arched_knee,"['bending', 'unwanted', 'arched', 'knee', 'bent', 'carer', '', '', '', '']","['knee bending', 'bending unwanted', 'bending unwanted']"
128,6,128_recognition_directions_cooking_preparations,"['recognition', 'directions', 'cooking', 'preparations', 'eating', 'preparation', 'food', 'difficulty', 'lack', '']","['cooking directions preparation eating difficulty', 'cooking directions preparation eating difficulty', 'cooking directions preparation eating difficulty']"
129,6,129_event_unprotected_want_security,"['event', 'unprotected', 'want', 'security', 'left', 'related', '', '', '', '']","['security event related', 'unprotected event left want', 'unprotected event left want']"
130,6,130_stroke_dyspareunia__,"['stroke', 'dyspareunia', '', '', '', '', '', '', '', '']","['stroke', 'stroke', 'stroke']"
131,6,131_cell_shape_topology_deformation,"['cell', 'shape', 'topology', 'deformation', 'boundaries', 'mass', 'changing', 'missing', 'movement', 'false']","['deformation cell shape', 'cell movement mass topology changing', 'cell movement mass topology changing']"
132,6,132_deaths_125_000_approximately,"['deaths', '125', '000', 'approximately', 'year', 'annually', 'non', 'compliance', '', '']","['compliance deaths 000 non 125', 'deaths 125 000', 'deaths 125 000']"
133,6,133_age_old__,"['age', 'old', '', '', '', '', '', '', '', '']","['age', 'age', 'age']"
134,6,134_investment_sophistication_determine_vehicles,"['investment', 'sophistication', 'determine', 'vehicles', 'poor', 'development', 'lack', '', '', '']","['investment vehicles sophistication lack determine', 'investment vehicles sophistication lack determine', 'investment vehicles sophistication lack determine']"
135,6,135_fear_psychological_effects_effect,"['fear', 'psychological', 'effects', 'effect', 'acute', 'high', 'falls', '', '', '']","['fear psychological effects high', 'fear psychological effects high', 'fear psychological effects high']"
136,6,136_privacy_invasion_concerns_invasive,"['privacy', 'invasion', 'concerns', 'invasive', 'issues', 'vulnerable', 'independence', 'fear', 'systems', 'individual']","['privacy invasive systems issues', 'privacy invasive systems issues', 'privacy user']"
137,6,137_panic_button_push_unexpected,"['panic', 'button', 'push', 'unexpected', 'unconscious', 'fatality', 'press', 'sound', 'signals', 'client']","['panic elderly fatality alert button', 'panic wearer button push rely', 'alert panic monitoring button push']"
138,6,138_invasive_undesirable_live_biopsy,"['invasive', 'undesirable', 'live', 'biopsy', 'cumbersome', 'care', 'costly', '', '', '']","['invasive care undesirable live', 'invasive care undesirable live', 'invasive care undesirable live']"
139,6,139_premature_luteolysis_luteinization_lh,"['premature', 'luteolysis', 'luteinization', 'lh', 'surge', 'surges', '', '', '', '']","['luteinization premature', 'luteolysis premature', 'luteolysis premature']"
140,6,140_movement_restrain_hamper_free,"['movement', 'restrain', 'hamper', 'free', 'sequence', 'movements', 'accomplish', 'controlled', 'arms', 'forward']","['movement arms forward difficult accomplish', 'movements hamper body free', 'movement controlled sequence']"
141,6,141_seating_item_seats_furniture,"['seating', 'item', 'seats', 'furniture', 'piece', 'deploy', 'getting', 'chairs', 'sit', 'store']","['seating apparatus need provide', 'seating sit furniture difficulty item', 'seating furniture difficulty item']"
142,6,142_crime_robbery_property_crimes,"['crime', 'robbery', 'property', 'crimes', 'prevention', '', '', '', '', '']","['crime prevention', 'crime property', 'crime property']"
143,6,143_solutions_sufficient_current_problems,"['solutions', 'sufficient', 'current', 'problems', 'limitation', 'method', 'evaluation', 'lack', '', '']","['solutions problems current sufficient', 'solutions problems current sufficient', 'solutions problems current sufficient']"
144,5,144_average_success_percent_approximately,"['average', 'success', 'percent', 'approximately', '23', 'rate', 'rates', 'low', '', '']","['success average rate 23', 'average success percent rate approximately', 'average success percent rate approximately']"
145,5,145_effects_negative_physiological_psychological,"['effects', 'negative', 'physiological', 'psychological', 'emotional', 'patient', 'adverse', 'physical', '', '']","['psychological effects patient negative', 'physiological effects patient negative', 'physiological effects patient negative']"
146,5,146_neurological_functionality_physiological_locomotive,"['neurological', 'functionality', 'physiological', 'locomotive', 'illnesses', 'responses', 'impact', '', '', '']","['neurological physiological functionality', 'neurological physiological functionality', 'neurological physiological functionality']"
147,5,147_subjective_morphological_morphologic_assessment,"['subjective', 'morphological', 'morphologic', 'assessment', 'criteria', 'inaccurate', 'static', 'predictive', 'poorly', 'evaluations']","['morphologic subjective static assessment criteria', 'morphological assessment subjective inaccurate nature', 'morphological assessment subjective inaccurate nature']"
148,5,148_locomotion_forward_heavy_manual,"['locomotion', 'forward', 'heavy', 'manual', 'bending', 'lifting', 'moving', 'activities', '', '']","['locomotion heavy manual', 'locomotion heavy manual', 'locomotion heavy manual']"
149,5,149_birth_low_rate_,"['birth', 'low', 'rate', '', '', '', '', '', '', '']","['birth low rate', 'birth low rate', 'birth low rate']"
150,5,150_smell_amino_acids_loss,"['smell', 'amino', 'acids', 'loss', '', '', '', '', '', '']","['smell loss', 'smell loss', 'smell loss']"
151,5,151_culture_controlled_assessments_environments,"['culture', 'controlled', 'assessments', 'environments', 'standardized', 'coculture', 'single', 'performance', 'medium', 'variability']","['culture medium single', 'assessments culture environments controlled manual', 'assessments culture environments controlled manual']"
152,5,152_injectable_drugs_painful_uncomfortable,"['injectable', 'drugs', 'painful', 'uncomfortable', 'injections', 'injecting', 'fertility', 'inject', 'confused', 'complicated']","['injections uncomfortable complicated', 'fertility injectable painful uncomfortable drugs', 'fertility injectable painful uncomfortable drugs']"
153,5,153_hearing_skilled_conduct_clinical,"['hearing', 'skilled', 'conduct', 'clinical', 'imaging', 'hard', 'automated', 'assessment', 'evaluation', 'poor']","['hearing patients poor hard', 'hearing difficulty', 'hearing loss increased']"
154,5,154_frailty_diagnosis_diagnose_unmet,"['frailty', 'diagnosis', 'diagnose', 'unmet', 'systems', 'devices', '', '', '', '']","['frailty', 'frailty', 'frailty']"
155,5,155_hazard_significant_rush_unlikely,"['hazard', 'significant', 'rush', 'unlikely', 'property', 'specific', 'resident', 'possible', 'life', 'person']","['property hazard significant', 'hazard life significant', 'resident hazard significant']"
156,5,156_perception_image_acceptance_issues,"['perception', 'image', 'acceptance', 'issues', 'elders', '', '', '', '', '']","['elders acceptance perception image issues', 'elders acceptance perception image issues', 'elders acceptance perception image issues']"
157,5,157_cascade_trigger_decline_factors,"['cascade', 'trigger', 'decline', 'factors', 'rapid', 'status', 'health', 'individual', '', '']","['health decline cascade factors trigger', 'health decline cascade factors trigger', 'health decline cascade factors trigger']"
158,5,158_ulcers_pressure_late_admission,"['ulcers', 'pressure', 'late', 'admission', 'risk', '', '', '', '', '']","['ulcers pressure risk admission late', 'ulcers pressure risk admission late', 'ulcers pressure risk admission late']"
159,5,159_nervous_integrated_central_functions,"['nervous', 'integrated', 'central', 'functions', 'loss', 'function', 'cognitive', 'physical', '', '']","['integrated loss nervous functions central', 'integrated loss nervous functions central', 'integrated loss nervous functions central']"
160,5,160_reduction_memory_function_cognitive,"['reduction', 'memory', 'function', 'cognitive', '', '', '', '', '', '']","['cognitive memory reduction function', 'cognitive memory reduction function', 'cognitive memory reduction function']"
161,5,161_way_contact_injured_help,"['way', 'contact', 'injured', 'help', 'risk', '', '', '', '', '']","['injured contact risk help way', 'injured contact risk help way', 'injured contact risk help way']"
162,5,162_leading_accidental_death_seniors,"['leading', 'accidental', 'death', 'seniors', 'falls', 'older', 'injury', '', '', '']","['falls accidental seniors death leading', 'falls accidental seniors death leading', 'falls accidental seniors death leading']"
163,5,163_capacity_decreased_reduced_independence,"['capacity', 'decreased', 'reduced', 'independence', 'functional', '', '', '', '', '']","['capacity reduced', 'capacity reduced', 'capacity reduced']"
164,5,164_hurdles_calling_technical_steps,"['hurdles', 'calling', 'technical', 'steps', 'connection', 'emergency', 'additional', '', '', '']","['calling emergency technical hurdles', 'calling emergency technical hurdles', 'calling emergency technical hurdles']"
165,5,165_arthritis_orthopedic_impairments_inflammation,"['arthritis', 'orthopedic', 'impairments', 'inflammation', 'swelling', 'joints', 'decreased', '', '', '']","['arthritis orthopedic impairments', 'arthritis orthopedic impairments', 'arthritis orthopedic impairments']"
166,5,166_heat_exhaustion_incidences_risk,"['heat', 'exhaustion', 'incidences', 'risk', 'related', '', '', '', '', '']","['exhaustion heat risk', 'exhaustion heat risk', 'exhaustion heat risk']"
167,5,167_loneliness_relief_anxiety_,"['loneliness', 'relief', 'anxiety', '', '', '', '', '', '', '']","['loneliness anxiety relief', 'loneliness anxiety relief', 'loneliness anxiety relief']"
168,5,168_disabled_felt_anxiety_residences,"['disabled', 'felt', 'anxiety', 'residences', 'secure', 'living', 'elderly', '', '', '']","['anxiety elderly disabled living felt', 'anxiety elderly disabled living felt', 'anxiety elderly disabled living felt']"
169,5,169_inconvenient_operating_inconveniences_annoy,"['inconvenient', 'operating', 'inconveniences', 'annoy', 'inconveniently', 'additional', 'user', 'patient', '', '']","['operating inconveniently', 'inconvenient user', 'patient inconvenient']"
170,5,170_state_phenomenon_feedback_unstable,"['state', 'phenomenon', 'feedback', 'unstable', 'weakness', 'instability', 'advanced', 'stability', 'age', 'conditions']","['feedback phenomenon', 'unstable state', 'unstable state']"
171,5,171_stretching_flexibility_exercises_variety,"['stretching', 'flexibility', 'exercises', 'variety', 'exercise', 'restricted', 'performing', 'exercising', 'persistent', 'capable']","['exercising stretching incapable assistance physically', 'exercises performing restricted capable variety', 'stretching exercise lack time persistent']"
172,5,172_services_search_response_rescue,"['services', 'search', 'response', 'rescue', 'cost', 'emergency', 'number', 'people', 'costs', 'need']","['cost emergency services response', 'cost emergency services response', 'cost emergency services response']"
173,5,173_infrastructure_undue_expense_strain,"['infrastructure', 'undue', 'expense', 'strain', 'communication', 'breakdown', 'response', 'emergency', '', '']","['expense emergency strain undue response', 'expense infrastructure communication strain undue', 'expense infrastructure communication strain undue']"
174,5,174_sensitivity_known_total_low,"['sensitivity', 'known', 'total', 'low', 'acute', 'systems', '', '', '', '']","['sensitivity systems low known', 'sensitivity systems low known', 'sensitivity systems low known']"
175,4,175_upper_dexterity_body_reduced,"['upper', 'dexterity', 'body', 'reduced', 'strength', '', '', '', '', '']","['dexterity strength reduced body upper', 'dexterity strength reduced body upper', 'dexterity strength reduced body upper']"
176,4,176_bandwidth_image_light_transparent,"['bandwidth', 'image', 'light', 'transparent', 'lenses', 'lens', 'holographic', 'broadband', 'blurring', 'surface']","['lens images light broadband systems', 'depth light bandwidth image perceived', 'holographic blurring bandwidth image systems']"
177,4,177_efforts_combined_quickly_effort,"['efforts', 'combined', 'quickly', 'effort', 'unable', 'required', 'people', '', '', '']","['effort required', 'efforts unable people combined', 'efforts unable people combined']"
178,4,178_kidnapping_illegal_countries_abduction,"['kidnapping', 'illegal', 'countries', 'abduction', 'abducted', 'certain', 'result', 'people', '', '']","['abducted people', 'kidnapping result', 'illegal countries certain']"
179,4,179_finding_away_technologies_specific,"['finding', 'away', 'technologies', 'specific', 'locations', 'location', 'assistance', 'person', '', '']","['assistance technologies location person specific', 'assistance locations technologies away finding', 'assistance locations technologies away finding']"
180,4,180_coordination_deteriorate_muscle_balance,"['coordination', 'deteriorate', 'muscle', 'balance', 'strength', 'muscles', 'diminished', 'age', '', '']","['deteriorate balance strength muscle coordination', 'deteriorate balance strength muscle coordination', 'deteriorate balance strength muscle coordination']"
181,4,181_designed_setting_modification_required,"['designed', 'setting', 'modification', 'required', 'home', 'facilities', 'physical', 'lack', '', '']","['modification physical home required', 'setting home designed', 'setting home designed']"
182,4,182_accident_times_supervision_emergency,"['accident', 'times', 'supervision', 'emergency', '', '', '', '', '', '']","['supervision emergency accident times', 'supervision emergency accident times', 'supervision emergency accident times']"
183,4,183_surface_suspension_rough_outdoor,"['surface', 'suspension', 'rough', 'outdoor', 'collapsible', 'lightweight', 'trouble', 'surfaces', 'work', 'moving']","['moving surface', 'suspension mobility surfaces outdoor rough', 'moving work surface trouble']"
184,4,184_trouble_transport_place_transported,"['trouble', 'transport', 'place', 'transported', 'wall', 'carrier', 'mobile', 'fixed', 'moving', 'difficulty']","['wall carrier mobile transport fixed', 'moving transported place trouble', 'moving transported place trouble']"
185,4,185_noisy_inherently_images_biological,"['noisy', 'inherently', 'images', 'biological', 'nature', 'imaging', 'conventional', 'methods', 'limitations', '']","['noisy biological images nature inherently', 'noisy biological images nature inherently', 'noisy biological images nature inherently']"
186,4,186_non_resulting_compliance_100,"['non', 'resulting', 'compliance', '100', 'billion', 'costs', 'cost', 'associated', 'higher', 'patient']","['compliance costs billion 100 non', 'cost compliance patient non resulting', 'cost compliance patient non resulting']"
187,4,187_advanced_age_old_,"['advanced', 'age', 'old', '', '', '', '', '', '', '']","['advanced age', 'advanced age', 'advanced age']"
188,4,188_financially_burdensome__,"['financially', 'burdensome', '', '', '', '', '', '', '', '']","['burdensome financially', 'burdensome financially', 'burdensome financially']"
189,4,189_viruses_software_malware_crashing,"['viruses', 'software', 'malware', 'crashing', 'crash', 'losing', 'device', 'complexity', 'control', 'unstable']","['control device losing', 'crashing malware viruses device software', 'complexity device crash problem result']"
190,4,190_resulting_bed_sores_ridden,"['resulting', 'bed', 'sores', 'ridden', 'falling', 'damage', 'pain', 'injuries', 'patient', 'physical']","['sores bed resulting', 'injuries falling bed patient resulting', 'injuries falling bed patient resulting']"
191,4,191_points_activation_fixed_activated,"['points', 'activation', 'fixed', 'activated', 'manually', 'systems', '', '', '', '']","['activation points fixed', 'activation points fixed', 'activation points fixed']"
192,4,192_specialized_transport_transportation_modes,"['specialized', 'transport', 'transportation', 'modes', 'vehicle', 'require', 'large', 'portable', 'expensive', '']","['transportation expensive modes', 'vehicle transport specialized large require', 'vehicle transport specialized large require']"
193,4,193_death_mortality__,"['death', 'mortality', '', '', '', '', '', '', '', '']","['death', 'death', 'death']"
194,4,194_stooping_kyphosis_interfere_feet,"['stooping', 'kyphosis', 'interfere', 'feet', 'limb', 'little', 'rise', 'muscles', 'legs', 'lower']","['elderly mobility feet muscles rise', 'kyphosis stooping', 'interfere legs feet user']"
195,4,195_hospitalizations_hospitalization_number_large,"['hospitalizations', 'hospitalization', 'number', 'large', '', '', '', '', '', '']","['hospitalization', 'hospitalizations large number', 'hospitalizations large number']"
196,4,196_fracture_pelvic_head_trauma,"['fracture', 'pelvic', 'head', 'trauma', 'hip', 'fractures', 'injury', '', '', '']","['pelvic fracture', 'fracture', 'fracture']"
197,4,197_wandering_unexpectedly_trips_designated,"['wandering', 'unexpectedly', 'trips', 'designated', 'consequences', 'location', '', '', '', '']","['wandering consequences', 'wandering location designated', 'wandering']"
198,4,198_occurred_detrimental_effective_warning,"['occurred', 'detrimental', 'effective', 'warning', 'event', 'timely', 'detect', 'monitored', 'events', 'detection']","['warning effective', 'monitored event detrimental person', 'detect event occurred']"
199,4,199_date_relevant_information_farmers,"['date', 'relevant', 'information', 'farmers', 'lack', '', '', '', '', '']","['information lack relevant date', 'information lack relevant date', 'information lack relevant date']"
200,4,200_insurance_covered_insurers_budgetary,"['insurance', 'covered', 'insurers', 'budgetary', 'restrictions', 'financial', 'burden', '', '', '']","['budgetary insurance restrictions', 'insurance covered', 'insurance covered']"
201,4,201_produce_matured_eggs_fully,"['produce', 'matured', 'eggs', 'fully', 'maturation', 'subset', 'inability', 'stage', 'patients', '']","['eggs produce inability matured fully', 'eggs produce inability matured fully', 'eggs produce inability matured fully']"
202,4,202_positives_false_negatives_reducing,"['positives', 'false', 'negatives', 'reducing', 'signal', 'positive', '', '', '', '']","['signal positive false', 'positives false', 'positives reducing false']"
203,4,203_15_couples_10_reproductive,"['15', 'couples', '10', 'reproductive', 'age', '', '', '', '', '']","['reproductive couples age 15 10', 'reproductive couples age 15 10', 'reproductive couples age 15 10']"
204,4,204_shock_sensor_triggered_detected,"['shock', 'sensor', 'triggered', 'detected', 'detection', 'worn', 'person', '', '', '']","['shock sensor detected person worn', 'shock detection', 'shock detection']"
205,4,205_slipping_fatalities_preventing_pedestrians,"['slipping', 'fatalities', 'preventing', 'pedestrians', 'instrument', 'fatal', 'accidents', 'management', 'self', 'accident']","['slipping accidents home', 'walking accidents risk fatal instrument', 'pedestrians fatalities self preventing management']"
206,4,206_road_executing_engineering_designing,"['road', 'executing', 'engineering', 'designing', 'requirements', 'defects', 'safety', '', '', '']","['safety requirements road', 'defects engineering designing road executing', 'defects engineering designing road executing']"
207,4,207_knee_locked_joint_replacements,"['knee', 'locked', 'joint', 'replacements', 'buckling', 'joints', 'injured', 'risk', '', '']","['knee replacements', 'knee joint locked', 'buckling knee joint risk']"
208,4,208_violence_domestic_victims_protect,"['violence', 'domestic', 'victims', 'protect', 'abuse', 'limited', '', '', '', '']","['violence abuse domestic', 'violence domestic', 'violence domestic']"
209,4,209_prematurity_damage_long_term,"['prematurity', 'damage', 'long', 'term', 'potential', '', '', '', '', '']","['prematurity', 'prematurity damage potential long term', 'prematurity damage potential long term']"
210,4,210_stalking_restraining_orders_enforce,"['stalking', 'restraining', 'orders', 'enforce', 'threatening', 'difficulty', '', '', '', '']","['threatening', 'stalking', 'restraining enforce orders difficulty']"
211,4,211_compression_awkward_position_,"['compression', 'awkward', 'position', '', '', '', '', '', '', '']","['compression position awkward', 'compression position awkward', 'compression position awkward']"
212,4,212_biochemical_18_conception_periods,"['biochemical', '18', 'conception', 'periods', 'pregnancy', 'long', 'rate', 'rates', 'reduced', 'time']","['conception periods long time', 'pregnancy biochemical rate 18', 'pregnancy biochemical rate 18']"
213,4,213_bullying_schoolyard_cyber_physical,"['bullying', 'schoolyard', 'cyber', 'physical', '', '', '', '', '', '']","['bullying cyber', 'bullying schoolyard physical', 'bullying schoolyard physical']"
214,4,214_patterns_recognizing_deviations_analyze,"['patterns', 'recognizing', 'deviations', 'analyze', 'behavior', 'does', 'mobile', 'life', 'social', 'assistance']","['patterns analyze user does', 'patterns assistance deviations life recognizing', 'patterns assistance deviations life recognizing']"
215,4,215_respective_extra_needing_activities,"['respective', 'extra', 'needing', 'activities', 'perform', 'levels', 'activity', 'home', '', '']","['activities home needing perform extra', 'activities respective', 'activities respective']"
216,4,216_ascertain_geographical_localization_install,"['ascertain', 'geographical', 'localization', 'install', 'locations', 'location', 'inability', 'real', 'time', 'difficult']","['install locations difficult', 'geographical location ascertain inability', 'geographical location ascertain inability']"
217,4,217_alarm_triggering_handbag_activating,"['alarm', 'triggering', 'handbag', 'activating', 'audible', 'unit', 'activate', 'sensors', 'mobile', 'capable']","['alarm activating user capable need', 'alarm handbag phone mobile triggering', 'alarm alert audible devices unit']"
218,4,218_realize_currently_unavailable_intended,"['realize', 'currently', 'unavailable', 'intended', 'activities', 'provider', 'complete', 'able', 'failure', '']","['activities unavailable failure realize currently', 'activities unavailable failure realize currently', 'activities unavailable failure realize currently']"
219,4,219_abuser_victim_fearful_encountering,"['abuser', 'victim', 'fearful', 'encountering', 'knowledge', 'following', 'suffer', 'distress', 'vulnerable', 'abuse']","['abuser victim location knowledge', 'abuser victim distress suffer encountering', 'abuser victim fearful following']"
220,3,220_quantities_intake_appropriate_food,"['quantities', 'intake', 'appropriate', 'food', 'confusion', '', '', '', '', '']","['intake quantities food confusion appropriate', 'intake quantities food confusion appropriate', 'intake quantities food confusion appropriate']"
221,3,221_tub_enter_enable_bathtub,"['tub', 'enter', 'enable', 'bathtub', 'bather', 'bath', 'situations', 'getting', 'difficulty', 'assistance']","['bathtub bather assistance enable enter', 'tub bath situations difficulty getting', 'tub bath patient situations difficulty']"
222,3,222_ectopic_pregnancy__,"['ectopic', 'pregnancy', '', '', '', '', '', '', '', '']","['ectopic pregnancy', 'ectopic pregnancy', 'ectopic pregnancy']"
223,3,223_news_developments_commodity_weather,"['news', 'developments', 'commodity', 'weather', 'lack', '', '', '', '', '']","['news lack commodity developments weather', 'news lack commodity developments weather', 'news lack commodity developments weather']"
224,3,224_evaluating_patterns_monitors_activity,"['evaluating', 'patterns', 'monitors', 'activity', 'real', 'physical', 'activities', 'monitoring', 'time', 'user']","['activities monitors user real time', 'activity monitoring physical patterns evaluating', 'activity monitoring physical patterns evaluating']"
225,3,225_autoimmune_reactions_autoantibodies_increased,"['autoimmune', 'reactions', 'autoantibodies', 'increased', '', '', '', '', '', '']","['autoantibodies increased', 'autoimmune reactions', 'autoimmune reactions']"
226,3,226_alert_false_rate_high,"['alert', 'false', 'rate', 'high', '', '', '', '', '', '']","['alert false rate high', 'alert false rate high', 'alert false rate high']"
227,3,227_e911_dispatch_architecture_inappropriate,"['e911', 'dispatch', 'architecture', 'inappropriate', 'line', 'calls', 'location', 'psap', 'phone', '']","['psap line phone inappropriate', 'e911 dispatch calls architecture location', 'e911 dispatch calls architecture location']"
228,3,228_neonatal_morbidity_mortality_fetal,"['neonatal', 'morbidity', 'mortality', 'fetal', '', '', '', '', '', '']","['fetal neonatal mortality morbidity', 'neonatal morbidity', 'neonatal morbidity']"
229,3,229_conceive_impotence_inability_,"['conceive', 'impotence', 'inability', '', '', '', '', '', '', '']","['impotence', 'conceive inability', 'conceive inability']"
230,3,230_tracking_errors_cell_individual,"['tracking', 'errors', 'cell', 'individual', '', '', '', '', '', '']","['tracking cell errors individual', 'errors tracking', 'errors tracking']"
231,3,231_easy_access_available_information,"['easy', 'access', 'available', 'information', 'lack', '', '', '', '', '']","['access information lack', 'access information easy available', 'access information easy available']"
232,3,232_assisted_residents_living_advised,"['assisted', 'residents', 'living', 'advised', 'admitted', 'facilities', 'financial', 'medications', 'care', 'lack']","['assisted care living financial lack', 'assisted facilities admitted living advised', 'residents assisted medications facilities living']"
233,3,233_proliferation_granulosa_suppression_gene,"['proliferation', 'granulosa', 'suppression', 'gene', 'cumulus', 'cell', 'cells', 'abnormal', 'patterns', '']","['cumulus cells gene abnormal patterns', 'granulosa cell proliferation suppression', 'granulosa cell proliferation suppression']"
234,3,234_gonadotropins_varying_responses_gonadotropin,"['gonadotropins', 'varying', 'responses', 'gonadotropin', 'treatment', 'preparations', 'individual', 'effects', '', '']","['gonadotropin effects preparations', 'gonadotropins treatment responses varying individual', 'gonadotropins treatment responses varying individual']"
235,3,235_certainly_portable_large_expensive,"['certainly', 'portable', 'large', 'expensive', '', '', '', '', '', '']","['portable', 'portable expensive large certainly', 'portable expensive large certainly']"
236,3,236_trusted_upsetting_mistreatment_emotionally,"['trusted', 'upsetting', 'mistreatment', 'emotionally', 'perceive', 'caregiving', 'emotional', 'stress', 'care', 'person']","['caregiving stress emotional', 'mistreatment care person', 'emotionally upsetting care trusted perceive']"
237,3,237_actions_relatively_weak_user,"['actions', 'relatively', 'weak', 'user', 'limited', '', '', '', '', '']","['actions limited user', 'weak user relatively', 'weak user relatively']"
238,3,238_ulcers_pressure_late_admission,"['ulcers', 'pressure', 'late', 'admission', 'risk', '', '', '', '', '']","['ulcers pressure risk admission late', 'ulcers pressure', 'ulcers pressure']"
239,3,239_unapproved_content_parents_posts,"['unapproved', 'content', 'parents', 'posts', 'voluntarily', 'child', 'personal', 'information', '', '']","['voluntarily child posts information personal', 'unapproved parents content', 'unapproved parents content']"
240,3,240_smartphone_navigating_menus_app,"['smartphone', 'navigating', 'menus', 'app', '80', 'seniors', 'usage', '75', 'older', '']","['smartphone seniors older 75 usage', 'smartphone seniors older 80 usage', 'seniors navigating menus smartphone app']"
241,3,241_tubes_fallopian_blocked_absent,"['tubes', 'fallopian', 'blocked', 'absent', 'tubal', 'damaged', 'disorder', 'missing', '', '']","['tubal disorder', 'tubes fallopian damaged absent', 'tubes blocked missing']"
242,3,242_90_recipients_errors_healthcare,"['90', 'recipients', 'errors', 'healthcare', 'medication', 'patients', 'elderly', '', '', '']","['elderly medication patients errors 90', 'medication healthcare errors recipients 90', 'medication healthcare errors recipients 90']"
243,3,243_33_69_admissions_hospital,"['33', '69', 'admissions', 'hospital', '10', 'medication', 'issues', '', '', '']","['hospital medication admissions issues 10', 'hospital admissions medication 69 33', 'hospital admissions medication 69 33']"
244,3,244_targeting_looking_fully_capable,"['targeting', 'looking', 'fully', 'capable', 'vulnerable', 'individual', 'individuals', '', '', '']","['vulnerable individuals looking capable fully', 'targeting individual', 'targeting individual']"
245,3,245_middlemen_farmers_access_information,"['middlemen', 'farmers', 'access', 'information', 'lack', '', '', '', '', '']","['farmers middlemen information lack access', 'farmers middlemen information lack access', 'farmers middlemen information lack access']"
246,3,246_obesity_prevalence_increase_suffer,"['obesity', 'prevalence', 'increase', 'suffer', '', '', '', '', '', '']","['obesity suffer', 'obesity prevalence increase', 'obesity prevalence increase']"
247,3,247_oneself_likewise_fades_autonomy,"['oneself', 'likewise', 'fades', 'autonomy', 'affront', 'perceive', 'type', 'self', 'ability', 'care']","['self ability care', 'autonomy care perceive affront type', 'oneself care ability fades likewise']"
248,3,248_shear_localized_stresses_pressure,"['shear', 'localized', 'stresses', 'pressure', 'high', '', '', '', '', '']","['stresses shear pressure localized high', 'stresses shear pressure localized high', 'stresses shear pressure localized high']"
249,3,249_dependency_members_staff_dependence,"['dependency', 'members', 'staff', 'dependence', 'number', 'limited', 'care', '', '', '']","['dependence care', 'staff members limited number', 'dependency']"
250,3,250_consequences_catastrophic_health_patient,"['consequences', 'catastrophic', 'health', 'patient', '', '', '', '', '', '']","['consequences patient health', 'consequences catastrophic patient health', 'consequences patient health']"
251,3,251_mixing_drugs_mix_misidentification,"['mixing', 'drugs', 'mix', 'misidentification', 'result', 'samples', 'negative', 'biological', 'outcomes', 'patient']","['samples misidentification mix patient biological', 'mixing drugs outcomes negative result', 'mixing drugs outcomes negative result']"
252,3,252_automation_machine_intelligence_improved,"['automation', 'machine', 'intelligence', 'improved', 'based', 'systems', 'home', 'need', '', '']","['home systems based', 'automation systems home improved need', 'automation home machine intelligence systems']"
253,3,253_integration_basic_carry_life,"['integration', 'basic', 'carry', 'life', 'activities', 'devices', 'device', 'failure', 'monitoring', 'elderly']","['elderly device monitoring failure carry', 'devices life activities integration basic', 'devices life activities integration basic']"
254,3,254_extremities_lower_weakening_use,"['extremities', 'lower', 'weakening', 'use', 'limited', '', '', '', '', '']","['weakening extremities lower', 'extremities lower limited use', 'extremities lower limited use']"
255,3,255_manipulating_assistants_requiring_capable,"['manipulating', 'assistants', 'requiring', 'capable', 'using', 'difficulties', 'users', 'manual', 'device', 'help']","['devices manual assistance person requiring', 'device assistants manipulating users difficulties', 'device individual capable using help']"
256,3,256_necessities_unmet_medical_need,"['necessities', 'unmet', 'medical', 'need', '', '', '', '', '', '']","['medical unmet need', 'necessities medical', 'necessities medical']"
257,3,257_dignity_built_needs_confidence,"['dignity', 'built', 'needs', 'confidence', 'patients', 'patient', '', '', '', '']","['patients needs', 'patients needs', 'dignity patient confidence needs built']"
258,3,258_ailment_severe_physical_,"['ailment', 'severe', 'physical', '', '', '', '', '', '', '']","['ailment severe physical', 'ailment severe physical', 'ailment severe physical']"
259,3,259_dangerously_pulse_maximum_blood,"['dangerously', 'pulse', 'maximum', 'blood', 'heart', 'low', 'decrease', 'pressure', 'high', 'rates']","['decrease maximum rate heart', 'dangerously low high pressure blood', 'pulse dangerously high rates low']"
260,3,260_spent_delayed_manner_length,"['spent', 'delayed', 'manner', 'length', 'immobile', 'smartphone', 'push', 'time', 'button', 'use']","['devices button push time', 'smartphone delayed time use manner', 'immobile time length spent']"
