Topic,Count,Name,Representation,Representative_Docs
125,5,125_space_deal_unobstructed_perspective,"['space', 'deal', 'unobstructed', 'perspective', 'spaces', 'limits', 'restrictions', 'requiring', 'requirement', 'great']","['spaces unobstructed limits large use', 'space requirement deal great', 'space impractical usage perspective']"
126,5,126_effects_negative_physiological_psychological,"['effects', 'negative', 'physiological', 'psychological', 'emotional', 'patient', 'adverse', 'physical', '', '']","['psychological effects patient negative', 'physiological effects patient negative', 'physiological effects patient negative']"
127,5,127_disabled___,"['disabled', '', '', '', '', '', '', '', '', '']","['disabled', 'disabled', 'disabled']"
128,5,128_trouble_transport_place_transported,"['trouble', 'transport', 'place', 'transported', 'wall', 'carrier', 'mobile', 'fixed', 'transportation', 'moving']","['wall carrier mobile transport fixed', 'moving transported place trouble', 'moving transported place trouble']"
129,5,129_frailty_diagnosis_recovering_surgery,"['frailty', 'diagnosis', 'recovering', 'surgery', 'weak', 'user', 'elderly', '', '', '']","['frailty', 'frailty', 'frailty']"
130,5,130_way_contact_injured_help,"['way', 'contact', 'injured', 'help', 'risk', '', '', '', '', '']","['injured contact risk help way', 'injured contact risk help way', 'injured contact risk help way']"
131,5,131_sensors_coarse_placements_ambient,"['sensors', 'coarse', 'placements', 'ambient', 'data', 'practical', 'processing', 'constant', 'passive', 'requires']","['sensors systems functionality used', 'sensors ambient invasive expensive cumbersome', 'sensors data environmental passive coarse']"
132,5,132_dexterity_upper_body_reduced,"['dexterity', 'upper', 'body', 'reduced', 'strength', 'diminishing', '', '', '', '']","['dexterity strength reduced body upper', 'dexterity strength reduced body upper', 'dexterity strength reduced body upper']"
133,5,133_heat_exhaustion_incidences_risk,"['heat', 'exhaustion', 'incidences', 'risk', 'related', '', '', '', '', '']","['exhaustion heat risk', 'exhaustion heat risk', 'exhaustion heat risk']"
134,5,134_unsafe_uncomfortable_stand_diminished,"['unsafe', 'uncomfortable', 'stand', 'diminished', 'patient', 'dangerous', 'safety', 'medical', 'difficulty', '']","['uncomfortable patient unsafe', 'uncomfortable patient unsafe', 'uncomfortable patient unsafe']"
135,5,135_technological_skill_able_operate,"['technological', 'skill', 'able', 'operate', 'parent', 'lacks', 'technologies', 'benefit', 'require', 'sophistication']","['technological parent sophistication lacks', 'technological operate skill require', 'technological operate skill require']"
136,5,136_news_developments_commodity_weather,"['news', 'developments', 'commodity', 'weather', 'lack', 'adverse', 'conditions', '', '', '']","['news lack commodity developments weather', 'news lack commodity developments weather', 'news lack commodity developments weather']"
137,5,137_tub_bathing_bathtub_enter,"['tub', 'bathing', 'bathtub', 'enter', 'bather', 'enable', 'bath', 'toileting', 'bedridden', 'situations']","['bathtub bather assistance enable enter', 'tub bath patient situations difficulty', 'tub bath situations difficulty getting']"
138,5,138_success_average_percent_approximately,"['success', 'average', 'percent', 'approximately', '23', 'rate', 'rates', 'low', '', '']","['success average rate 23', 'average success percent rate approximately', 'average success percent rate approximately']"
139,5,139_neurological_functionality_physiological_locomotive,"['neurological', 'functionality', 'physiological', 'locomotive', 'illnesses', 'responses', 'impact', '', '', '']","['neurological physiological functionality', 'neurological physiological functionality', 'neurological physiological functionality']"
140,5,140_subjective_morphological_morphologic_assessment,"['subjective', 'morphological', 'morphologic', 'assessment', 'criteria', 'inaccurate', 'static', 'predictive', 'poorly', 'evaluations']","['morphologic subjective static assessment criteria', 'morphological assessment subjective inaccurate nature', 'morphological assessment subjective inaccurate nature']"
141,5,141_stroke___,"['stroke', '', '', '', '', '', '', '', '', '']","['stroke', 'stroke', 'stroke']"
142,5,142_panic_button_push_client,"['panic', 'button', 'push', 'client', 'unconscious', 'press', 'fatality', 'alert', 'wearer', 'trigger']","['panic elderly fatality alert button', 'alert panic monitoring button push', 'panic wearer button push rely']"
143,5,143_perception_image_acceptance_issues,"['perception', 'image', 'acceptance', 'issues', 'elders', '', '', '', '', '']","['elders acceptance perception image issues', 'elders acceptance perception image issues', 'elders acceptance perception image issues']"
144,5,144_undesirable_invasive_live_biopsy,"['undesirable', 'invasive', 'live', 'biopsy', 'care', '', '', '', '', '']","['invasive care undesirable live', 'invasive care undesirable live', 'invasive care undesirable live']"
145,5,145_wheelchair_vehicle_impaired_transferring,"['wheelchair', 'vehicle', 'impaired', 'transferring', 'moving', 'difficult', 'transfer', 'difficulty', 'user', 'mobility']","['wheelchair mobility impaired transfer difficulty', 'wheelchair vehicle moving difficult user', 'wheelchair vehicle moving difficult user']"
146,5,146_orientation_declines_responses_awareness,"['orientation', 'declines', 'responses', 'awareness', 'sensing', 'severe', '', '', '', '']","['orientation responses awareness declines severe', 'orientation responses awareness declines severe', 'orientation responses awareness declines severe']"
147,5,147_quantities_intake_appropriate_food,"['quantities', 'intake', 'appropriate', 'food', 'confusion', 'meal', 'eating', 'incapable', 'normal', 'fashion']","['intake quantities food confusion appropriate', 'intake quantities food confusion appropriate', 'intake quantities food confusion appropriate']"
148,5,148_experienced_toil_helpers_necessary,"['experienced', 'toil', 'helpers', 'necessary', 'hour', 'requirement', 'professionals', 'schedules', 'carry', 'times']","['capabilities hour individual change', 'helpers toil experienced time', 'schedules staff professionals difficulty necessary']"
149,5,149_loneliness_relief_anxiety_,"['loneliness', 'relief', 'anxiety', '', '', '', '', '', '', '']","['loneliness anxiety relief', 'loneliness anxiety relief', 'loneliness anxiety relief']"
150,5,150_coordination_deteriorate_muscle_balance,"['coordination', 'deteriorate', 'muscle', 'balance', 'decreases', 'strength', 'muscles', 'diminished', 'age', '']","['deteriorate balance strength muscle coordination', 'deteriorate balance strength muscle coordination', 'deteriorate balance strength muscle coordination']"
151,5,151_restraints_driving_safe_safety,"['restraints', 'driving', 'safe', 'safety', 'need', 'lack', '', '', '', '']","['safety need', 'restraints driving safe lack', 'restraints driving safe lack']"
152,4,152_diseases_related_age_suffering,"['diseases', 'related', 'age', 'suffering', 'geriatric', 'increase', 'problems', 'common', 'increased', 'health']","['age health problems related', 'geriatric diseases suffering increased', 'diseases age increase related']"
153,4,153_manage_abilities_independently_hearing,"['manage', 'abilities', 'independently', 'hearing', 'acute', 'chronic', 'increased', 'loss', 'difficulty', '']","['hearing loss increased', 'chronic independently manage abilities acute', 'chronic independently manage abilities acute']"
154,4,154_powered_electricity_options_require,"['powered', 'electricity', 'options', 'require', 'battery', 'capacity', 'power', 'detection', 'time', 'limited']","['powered electricity power options require', 'electricity powered options require', 'electricity powered options require']"
155,4,155_sound_signals_unexpected_occurred,"['sound', 'signals', 'unexpected', 'occurred', 'detrimental', 'anomalous', 'event', 'timely', 'detect', 'monitored']","['monitored event detrimental person', 'anomalous signals sound unexpected', 'detect event occurred']"
156,4,156_bandwidth_image_light_transparent,"['bandwidth', 'image', 'light', 'transparent', 'lenses', 'lens', 'holographic', 'broadband', 'blurring', 'surface']","['lens images light broadband systems', 'holographic blurring bandwidth image systems', 'depth light bandwidth image perceived']"
157,4,157_hospitalizations_hospitalization_number_large,"['hospitalizations', 'hospitalization', 'number', 'large', '', '', '', '', '', '']","['hospitalization', 'hospitalizations large number', 'hospitalizations large number']"
158,4,158_death_murder__,"['death', 'murder', '', '', '', '', '', '', '', '']","['death', 'death', 'death']"
159,4,159_90_recipients_errors_doses,"['90', 'recipients', 'errors', 'doses', 'healthcare', 'miss', 'medication', 'doctor', 'times', 'visits']","['elderly medication patients errors 90', 'medication healthcare errors recipients 90', 'medication healthcare errors recipients 90']"
160,4,160_elapse_desire_amounts_discovered,"['elapse', 'desire', 'amounts', 'discovered', '911', 'danger', 'preparation', 'abnormal', 'time', 'errors']","['preparation errors danger', '911 floor desire time lack', 'discovered elapse time significant amounts']"
161,4,161_culture_controlled_assessments_environments,"['culture', 'controlled', 'assessments', 'environments', 'standardized', 'coculture', 'single', 'medium', 'manual', 'method']","['culture medium single', 'assessments culture environments controlled manual', 'assessments culture environments controlled manual']"
162,4,162_demanding_mechanical_lift_repetitively,"['demanding', 'mechanical', 'lift', 'repetitively', 'lowering', 'affordable', 'advancing', 'physically', 'device', 'portable']","['lift portable lowering affordable device', 'lift mechanical physically demanding device', 'lift mechanical physically demanding device']"
163,4,163_nutritional_homeostasis_appetite_loss,"['nutritional', 'homeostasis', 'appetite', 'loss', '', '', '', '', '', '']","['homeostasis nutritional', 'homeostasis nutritional', 'homeostasis nutritional']"
164,4,164_smell_loss__,"['smell', 'loss', '', '', '', '', '', '', '', '']","['smell loss', 'smell loss', 'smell loss']"
165,4,165_non_resulting_compliance_100,"['non', 'resulting', 'compliance', '100', 'billion', 'costs', 'cost', 'associated', 'higher', 'patient']","['compliance costs billion 100 non', 'cost compliance patient non resulting', 'cost compliance patient non resulting']"
166,4,166_breakage_components_prone_housings,"['breakage', 'components', 'prone', 'housings', 'component', 'additional', 'losing', 'protection', 'impact', 'systems']","['protection housings impact component systems', 'breakage components additional prone', 'breakage components additional prone']"
167,4,167_nervous_integrated_central_functions,"['nervous', 'integrated', 'central', 'functions', 'loss', '', '', '', '', '']","['integrated loss nervous functions central', 'integrated loss nervous functions central', 'integrated loss nervous functions central']"
168,4,168_cascade_trigger_decline_factors,"['cascade', 'trigger', 'decline', 'factors', 'rapid', 'health', 'individual', '', '', '']","['health decline cascade factors trigger', 'health decline cascade factors trigger', 'health decline cascade factors trigger']"
169,4,169_designed_setting_modification_required,"['designed', 'setting', 'modification', 'required', 'home', 'facilities', 'physical', 'lack', '', '']","['modification physical home required', 'setting home designed', 'setting home designed']"
170,4,170_state_phenomenon_feedback_unstable,"['state', 'phenomenon', 'feedback', 'unstable', 'stability', 'loss', '', '', '', '']","['feedback phenomenon', 'unstable state', 'unstable state']"
171,4,171_taker_levels_anxiety_caretaker,"['taker', 'levels', 'anxiety', 'caretaker', 'high', 'care', '', '', '', '']","['anxiety taker care levels high', 'anxiety taker care levels high', 'anxiety taker care levels high']"
172,4,172_evaluating_activity_video_analysis,"['evaluating', 'activity', 'video', 'analysis', 'patterns', 'monitors', 'real', 'physical', 'activities', 'monitoring']","['activity video human analysis', 'activity monitoring physical patterns evaluating', 'activity monitoring physical patterns evaluating']"
173,4,173_adhering_therapies_treatments_unpredictable,"['adhering', 'therapies', 'treatments', 'unpredictable', 'reducing', 'prescribed', 'success', 'potentially', 'difficulty', 'low']","['treatments unpredictable success low', 'therapies prescribed adhering difficulty', 'therapies prescribed adhering difficulty']"
174,4,174_wandering_norm_designated_slower,"['wandering', 'norm', 'designated', 'slower', 'pedestrians', 'pedestrian', 'speed', 'based', 'current', 'location']","['wandering', 'wandering location designated', 'pedestrian speed current norm based']"
175,4,175_learning_curve_specificity_associated,"['learning', 'curve', 'specificity', 'associated', 'total', 'systems', 'complicated', '', '', '']","['specificity total', 'systems learning curve associated', 'systems learning curve associated']"
176,4,176_investment_sophistication_determine_vehicles,"['investment', 'sophistication', 'determine', 'vehicles', 'lack', '', '', '', '', '']","['investment vehicles sophistication lack determine', 'investment vehicles sophistication lack determine', 'investment vehicles sophistication lack determine']"
177,4,177_environmental_factors__,"['environmental', 'factors', '', '', '', '', '', '', '', '']","['factors environmental', 'factors environmental', 'factors environmental']"
178,4,178_shock_sensor_triggered_detected,"['shock', 'sensor', 'triggered', 'detected', 'detection', 'worn', 'person', '', '', '']","['shock sensor detected person worn', 'shock detection', 'shock detection']"
179,4,179_instrument_shuffling_purchase_walking,"['instrument', 'shuffling', 'purchase', 'walking', 'pedestrian', 'forget', 'accidentally', 'speed', 'motion', 'movement']","['pedestrian walking speed motion', 'instrument walking purchase', 'instrument walking accidentally forget']"
180,4,180_lh_levels_serum_low,"['lh', 'levels', 'serum', 'low', 'high', '', '', '', '', '']","['levels low lh', 'levels low lh', 'levels low lh']"
181,4,181_incidence_early_pregnancy_loss,"['incidence', 'early', 'pregnancy', 'loss', 'high', '', '', '', '', '']","['pregnancy loss', 'pregnancy loss incidence early high', 'pregnancy loss incidence early high']"
182,4,182_procedure_procedures_expensive_cost,"['procedure', 'procedures', 'expensive', 'cost', 'difficult', '', '', '', '', '']","['procedure difficult expensive', 'procedure expensive', 'procedure expensive']"
183,4,183_panic_effective_anomalous_warning,"['panic', 'effective', 'anomalous', 'warning', 'confused', 'confusion', 'events', 'person', '', '']","['warning effective', 'panic person confused', 'panic confusion']"
184,4,184_points_activation_fixed_observer,"['points', 'activation', 'fixed', 'observer', 'intra', 'inter', 'variations', 'high', '', '']","['activation points fixed', 'activation points fixed', 'activation points fixed']"
185,4,185_patterns_recognizing_deviations_analyze,"['patterns', 'recognizing', 'deviations', 'analyze', 'behavior', 'does', 'mobile', 'life', 'social', 'assistance']","['patterns analyze user does', 'patterns assistance deviations life recognizing', 'patterns assistance deviations life recognizing']"
186,4,186_capacity_reduced_functional_decreased,"['capacity', 'reduced', 'functional', 'decreased', '', '', '', '', '', '']","['capacity reduced', 'capacity reduced', 'capacity reduced']"
187,4,187_decrease_ability_cognitive_mobility,"['decrease', 'ability', 'cognitive', 'mobility', '', '', '', '', '', '']","['mobility cognitive decrease ability', 'mobility cognitive decrease ability', 'mobility cognitive decrease ability']"
188,4,188_geriatric_prosthetic_appropriate_freely,"['geriatric', 'prosthetic', 'appropriate', 'freely', 'surgical', 'intervention', 'patients', 'associated', 'moving', 'care']","['geriatric moving patients freely', 'geriatric prosthetic patients care appropriate', 'geriatric prosthetic patients care appropriate']"
189,4,189_shear_stresses_localized_pressure,"['shear', 'stresses', 'localized', 'pressure', 'high', 'patient', '', '', '', '']","['stresses shear pressure localized high', 'stresses shear pressure localized high', 'stresses shear pressure localized high']"
190,4,190_genetic_factors__,"['genetic', 'factors', '', '', '', '', '', '', '', '']","['genetic factors', 'genetic factors', 'genetic factors']"
191,4,191_jostling_discomfort_patient_,"['jostling', 'discomfort', 'patient', '', '', '', '', '', '', '']","['jostling patient', 'jostling patient', 'jostling patient']"
192,3,192_global_delay_poor_development,"['global', 'delay', 'poor', 'development', '', '', '', '', '', '']","['development poor', 'development global delay', 'development poor']"
193,3,193_rape___,"['rape', '', '', '', '', '', '', '', '', '']","['rape', 'rape', 'rape']"
194,3,194_phone_uselessness_congested_networks,"['phone', 'uselessness', 'congested', 'networks', 'caller', 'hearing', 'impaired', 'location', 'information', 'loss']","['caller hearing impaired location information', 'phone loss', 'networks phone uselessness congested']"
195,3,195_injections_injecting_inject_confused,"['injections', 'injecting', 'inject', 'confused', 'complicated', 'uncomfortable', 'patients', '', '', '']","['injecting patients', 'inject patients confused', 'injections uncomfortable complicated']"
196,3,196_tracking_errors_cell_individual,"['tracking', 'errors', 'cell', 'individual', '', '', '', '', '', '']","['tracking cell errors individual', 'errors tracking', 'errors tracking']"
197,3,197_unreliable_components__,"['unreliable', 'components', '', '', '', '', '', '', '', '']","['unreliable components', 'unreliable components', 'components unreliable']"
198,3,198_autoimmune_reactions_autoantibodies_increased,"['autoimmune', 'reactions', 'autoantibodies', 'increased', '', '', '', '', '', '']","['autoantibodies increased', 'autoimmune reactions', 'autoimmune reactions']"
199,3,199_certainly_portable_large_expensive,"['certainly', 'portable', 'large', 'expensive', '', '', '', '', '', '']","['portable', 'portable expensive large certainly', 'portable expensive large certainly']"
200,3,200_ectopic_pregnancy__,"['ectopic', 'pregnancy', '', '', '', '', '', '', '', '']","['ectopic pregnancy', 'ectopic pregnancy', 'ectopic pregnancy']"
201,3,201_noisy_inherently_images_biological,"['noisy', 'inherently', 'images', 'biological', 'nature', '', '', '', '', '']","['noisy biological images nature inherently', 'noisy biological images nature inherently', 'noisy biological images nature inherently']"
202,3,202_unapproved_content_parents_posts,"['unapproved', 'content', 'parents', 'posts', 'voluntarily', 'child', 'personal', 'information', '', '']","['voluntarily child posts information personal', 'unapproved parents content', 'unapproved parents content']"
203,3,203_infrastructure_communication_undue_expense,"['infrastructure', 'communication', 'undue', 'expense', 'breakdown', 'strain', '', '', '', '']","['infrastructure breakdown', 'expense infrastructure communication strain undue', 'expense infrastructure communication strain undue']"
204,3,204_trays_tv_grasping_brake,"['trays', 'tv', 'grasping', 'brake', 'smaller', 'mechanism', 'clamping', 'handle', 'surfaces', 'forces']","['clamping forces device large', 'grasping brake handle difficulty mechanism', 'trays surfaces tv limited smaller']"
205,3,205_aneuploid_conceptuses_embryonic_early,"['aneuploid', 'conceptuses', 'embryonic', 'early', 'prior', 'high', 'rates', 'embryos', 'rate', 'loss']","['embryonic loss early rate high', 'aneuploid prior conceptuses', 'aneuploid embryos rates high']"
206,3,206_assault_aggravated__,"['assault', 'aggravated', '', '', '', '', '', '', '', '']","['assault', 'aggravated assault', 'aggravated assault']"
207,3,207_proliferation_granulosa_suppression_cell,"['proliferation', 'granulosa', 'suppression', 'cell', 'oocyte', 'poor', 'quality', '', '', '']","['oocyte quality poor', 'granulosa cell proliferation suppression', 'granulosa cell proliferation suppression']"
208,3,208_conceive_impotence_inability_,"['conceive', 'impotence', 'inability', '', '', '', '', '', '', '']","['impotence', 'conceive inability', 'conceive inability']"
209,3,209_distinct_features_visual_resolution,"['distinct', 'features', 'visual', 'resolution', 'displays', 'content', 'information', 'lack', 'high', '']","['displays resolution content information high', 'features visual distinct lack', 'features visual distinct lack']"
210,3,210_tilt_sensor_drawbacks_wearer,"['tilt', 'sensor', 'drawbacks', 'wearer', 'disabling', '', '', '', '', '']","['tilt sensor disabling wearer drawbacks', 'tilt sensor drawbacks', 'tilt sensor drawbacks']"
211,3,211_intensive_constraints_effort_preparation,"['intensive', 'constraints', 'effort', 'preparation', 'process', 'time', 'need', 'high', '', '']","['constraints time', 'process intensive time', 'preparation need effort high']"
212,3,212_unscrupulous_intimidate_confuse_annoy,"['unscrupulous', 'intimidate', 'confuse', 'annoy', 'users', 'people', 'user', '', '', '']","['annoy user', 'unscrupulous people', 'intimidate users confuse']"
213,3,213_e911_dispatch_architecture_inappropriate,"['e911', 'dispatch', 'architecture', 'inappropriate', 'line', 'calls', 'location', 'psap', 'phone', '']","['psap line phone inappropriate', 'e911 dispatch calls architecture location', 'e911 dispatch calls architecture location']"
214,3,214_pregnancy_loss_risk_,"['pregnancy', 'loss', 'risk', '', '', '', '', '', '', '']","['pregnancy risk loss', 'pregnancy risk loss', 'pregnancy risk loss']"
215,3,215_transplanted_arrested_blastocyst_subset,"['transplanted', 'arrested', 'blastocyst', 'subset', 'blastocysts', 'implant', 'transferred', 'development', 'mother', '']","['blastocysts implant mother subset transferred', 'blastocyst transplanted development arrested', 'blastocyst transplanted development arrested']"
216,3,216_families_near_longer_caretakers,"['families', 'near', 'longer', 'caretakers', 'challenges', 'living', '', '', '', '']","['caretakers', 'families challenges living longer near', 'families challenges living longer near']"
217,3,217_threats_exploitation_social_abuse,"['threats', 'exploitation', 'social', 'abuse', 'physical', '', '', '', '', '']","['exploitation abuse', 'threats social physical', 'threats social physical']"
218,3,218_hazard_significant_property_resident,"['hazard', 'significant', 'property', 'resident', 'life', '', '', '', '', '']","['property hazard significant', 'resident hazard significant', 'hazard life significant']"
219,3,219_stigma_surrounding_stigmatizing_character,"['stigma', 'surrounding', 'stigmatizing', 'character', 'invalid', 'attached', 'mental', 'use', 'health', '']","['stigmatizing character use attached', 'stigma invalid', 'stigma mental health surrounding']"
220,3,220_lengthy_bone_fractures_treatment,"['lengthy', 'bone', 'fractures', 'treatment', 'costly', '', '', '', '', '']","['fractures bone treatment lengthy costly', 'fractures bone treatment lengthy costly', 'fractures bone treatment lengthy costly']"
221,3,221_dependence_assistance_costly_human,"['dependence', 'assistance', 'costly', 'human', '', '', '', '', '', '']","['assistance costly human', 'assistance dependence', 'assistance dependence']"
222,3,222_attack_heart__,"['attack', 'heart', '', '', '', '', '', '', '', '']","['heart attack', 'heart attack', 'heart attack']"
223,3,223_heart_treatment_prescribed_failure,"['heart', 'treatment', 'prescribed', 'failure', 'medication', '', '', '', '', '']","['prescribed medication treatment failure heart', 'prescribed medication treatment failure heart', 'prescribed medication treatment failure heart']"
224,3,224_obesity_prevalence_increase_suffer,"['obesity', 'prevalence', 'increase', 'suffer', '', '', '', '', '', '']","['obesity suffer', 'obesity prevalence increase', 'obesity prevalence increase']"
225,3,225_goods_willing_buyers_buy,"['goods', 'willing', 'buyers', 'buy', 'difficulties', '', '', '', '', '']","['buyers goods buy willing difficulties', 'buyers goods buy willing difficulties', 'buyers goods buy willing difficulties']"
226,3,226_drying_washing_improper_environments,"['drying', 'washing', 'improper', 'environments', 'hygiene', 'bad', '', '', '', '']","['hygiene bad', 'drying washing environments improper', 'drying washing environments improper']"
227,3,227_advanced_old_age_,"['advanced', 'old', 'age', '', '', '', '', '', '', '']","['old age', 'advanced age', 'advanced age']"
228,3,228_heart_disease__,"['heart', 'disease', '', '', '', '', '', '', '', '']","['disease heart', 'disease heart', 'disease heart']"
229,3,229_cancer___,"['cancer', '', '', '', '', '', '', '', '', '']","['cancer', 'cancer', 'cancer']"
230,3,230_reckless_driving_speeding_,"['reckless', 'driving', 'speeding', '', '', '', '', '', '', '']","['speeding', 'reckless driving', 'reckless driving']"
231,3,231_aids___,"['aids', '', '', '', '', '', '', '', '', '']","['aids', 'aids', 'aids']"
232,3,232_positives_negatives_false_reducing,"['positives', 'negatives', 'false', 'reducing', '', '', '', '', '', '']","['negatives false', 'positives reducing false', 'positives false']"
233,3,233_100_costing_year_billion,"['100', 'costing', 'year', 'billion', 'estimated', '', '', '', '', '']","['billion 100 year', 'costing billion estimated 100 year', 'costing billion estimated 100 year']"
234,3,234_insurance_covered_budgetary_restrictions,"['insurance', 'covered', 'budgetary', 'restrictions', '', '', '', '', '', '']","['budgetary insurance restrictions', 'insurance covered', 'insurance covered']"
235,3,235_strap_differing_bar_secured,"['strap', 'differing', 'bar', 'secured', 'overhead', 'heights', 'vertically', 'adjustable', 'changing', 'accommodate']","['position changing difficulty', 'heights vertically adjustable accommodate differing', 'strap position bar secured overhead']"
236,3,236_fast_personal_response_needs,"['fast', 'personal', 'response', 'needs', '', '', '', '', '', '']","['personal needs response fast', 'personal needs response fast', 'personal needs response fast']"
237,3,237_leg_surgery_recovering_lower,"['leg', 'surgery', 'recovering', 'lower', 'impairments', 'hip', 'common', 'individuals', '', '']","['hip impairments leg common', 'surgery leg recovering lower individuals', 'surgery leg lower']"
238,3,238_red_passing_lights_duration,"['red', 'passing', 'lights', 'duration', 'automatically', 'light', 'traffic', '', '', '']","['duration red traffic automatically light', 'lights red passing', 'lights red passing']"
239,3,239_operating_inconveniences_inconveniently_inconvenient,"['operating', 'inconveniences', 'inconveniently', 'inconvenient', 'additional', 'user', '', '', '', '']","['inconvenient user', 'inconveniences additional', 'operating inconveniently']"
240,3,240_straying_pets_far_sporadic,"['straying', 'pets', 'far', 'sporadic', 'nature', 'visits', 'home', 'location', '', '']","['visits sporadic home nature', 'pets straying home location far', 'visits sporadic home nature']"
241,3,241_children_scuba_divers_left,"['children', 'scuba', 'divers', 'left', '', '', '', '', '', '']","['children', 'children', 'scuba divers children left']"
242,3,242_disability_permanent__,"['disability', 'permanent', '', '', '', '', '', '', '', '']","['disability permanent', 'disability', 'disability']"
243,3,243_surface_suspension_rough_outdoor,"['surface', 'suspension', 'rough', 'outdoor', 'trouble', 'surfaces', 'work', 'moving', 'mobility', '']","['moving surface', 'moving work surface trouble', 'suspension mobility surfaces outdoor rough']"
244,3,244_opportunities_lack__,"['opportunities', 'lack', '', '', '', '', '', '', '', '']","['opportunities lack', 'opportunities lack', 'opportunities lack']"
245,3,245_isolation_loneliness_period_elderly,"['isolation', 'loneliness', 'period', 'elderly', 'patient', '', '', '', '', '']","['loneliness elderly isolation patient period', 'loneliness elderly isolation patient', 'loneliness elderly isolation patient']"
246,3,246_arthritis_orthopedic_impairments_,"['arthritis', 'orthopedic', 'impairments', '', '', '', '', '', '', '']","['arthritis', 'arthritis orthopedic impairments', 'arthritis orthopedic impairments']"
247,3,247_repercussions_mental_social_falls,"['repercussions', 'mental', 'social', 'falls', '', '', '', '', '', '']","['falls repercussions social mental', 'falls repercussions social mental', 'falls repercussions social mental']"
248,3,248_sampling_ultrasound_ecg_measuring,"['sampling', 'ultrasound', 'ecg', 'measuring', 'blood', 'timely', 'inconvenient', 'frequent', 'data', 'long']","['monitoring timely health data', 'ultrasound sampling monitoring blood frequent', 'ecg monitoring measuring inconvenient long']"
249,3,249_disabling_permanently_temporarily_totally,"['disabling', 'permanently', 'temporarily', 'totally', 'conditions', 'disabled', '', '', '', '']","['disabling conditions', 'disabled permanently temporarily totally', 'disabling conditions']"
250,3,250_matured_produce_fully_eggs,"['matured', 'produce', 'fully', 'eggs', 'inability', '', '', '', '', '']","['eggs produce inability matured fully', 'eggs produce inability matured fully', 'eggs produce inability matured fully']"
251,3,251_extremities_lower_weakening_use,"['extremities', 'lower', 'weakening', 'use', 'limited', '', '', '', '', '']","['weakening extremities lower', 'extremities lower limited use', 'extremities lower limited use']"
252,3,252_pedometers_store_record_data,"['pedometers', 'store', 'record', 'data', 'ability', '', '', '', '', '']","['pedometers record data store ability', 'pedometers record data store ability', 'pedometers record data store ability']"
253,3,253_alert_false_rate_high,"['alert', 'false', 'rate', 'high', '', '', '', '', '', '']","['alert false rate high', 'alert false rate high', 'alert false rate high']"
254,3,254_appetite_loss__,"['appetite', 'loss', '', '', '', '', '', '', '', '']","['appetite loss', 'appetite loss', 'appetite loss']"
255,3,255_spent_delayed_manner_length,"['spent', 'delayed', 'manner', 'length', 'immobile', 'smartphone', 'push', 'time', 'button', 'use']","['devices button push time', 'immobile time length spent', 'smartphone delayed time use manner']"
256,3,256_oneself_likewise_fades_autonomy,"['oneself', 'likewise', 'fades', 'autonomy', 'affront', 'perceive', 'type', 'self', 'ability', 'care']","['self ability care', 'oneself care ability fades likewise', 'autonomy care perceive affront type']"
257,3,257_reaching_presents_button_task,"['reaching', 'presents', 'button', 'task', 'substantially', 'input', 'minimal', 'difficult', 'human', '']","['minimal input human substantially', 'button task difficult reaching presents', 'button task difficult reaching presents']"
258,3,258_sidewalks_descend_curbs_carpet,"['sidewalks', 'descend', 'curbs', 'carpet', 'adjustments', 'stairs', 'walkways', 'ascend', 'obstacles', 'ineffective']","['walkways carpet ineffective home setting', 'sidewalks stairs curbs obstacles adjustments', 'stairs ascend descend aid portable']"
259,3,259_stability_support_issues_balance,"['stability', 'support', 'issues', 'balance', 'body', 'reduced', 'lack', '', '', '']","['stability balance issues', 'stability body reduced', 'stability support lack']"
260,3,260_input_activate_summoning_summoned,"['input', 'activate', 'summoning', 'summoned', 'summon', 'manually', 'aid', 'manual', 'methods', 'assistance']","['summoning manual aid methods', 'input activate summon assistance manually', 'activate input assistance summoned unable']"
261,3,261_fast_response_needing_medical,"['fast', 'response', 'needing', 'medical', 'individuals', 'emergency', '', '', '', '']","['emergency medical fast needing response', 'emergency medical individuals fast response', 'emergency medical individuals fast response']"
262,3,262_locomotion_heavy_manual_,"['locomotion', 'heavy', 'manual', '', '', '', '', '', '', '']","['locomotion heavy manual', 'locomotion heavy manual', 'locomotion heavy manual']"
263,3,263_erroneously_pedometers_movements_record,"['erroneously', 'pedometers', 'movements', 'record', 'walking', '', '', '', '', '']","['pedometers movements walking record erroneously', 'pedometers movements walking record erroneously', 'pedometers movements walking record erroneously']"
264,2,264_stable_lightweight_forward_bending,"['stable', 'lightweight', 'forward', 'bending', 'portable', 'lift', 'lifting', 'moving', 'activities', 'need']","['lifting bending forward moving activities', 'lift lightweight portable stable need']"
265,2,265_pers_efficacy_failing_personal,"['pers', 'efficacy', 'failing', 'personal', 'systems', 'response', 'emergency', '', '', '']","['pers emergency systems personal response', 'pers emergency efficacy systems failing']"
266,2,266_epidemic_shortage_workforce_assisted,"['epidemic', 'shortage', 'workforce', 'assisted', 'financial', 'nursing', 'living', 'care', 'lack', '']","['assisted care living financial lack', 'epidemic nursing shortage workforce']"
